Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
383845047.91,6751847487.681085,1186887019.61435,7938734507.295434,0.0,0.0,280.924433,9444258.120652,17689,2430038.066733,17138024.269699,74665.51,21.908307,20.682133,12052343621.103226,363278658.212475,0.0,12415622279.3157,32.345402
