Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
383845047.91,6831013364.050916,1187172640.251596,8018186004.302512,0.0,0.0,454.677045,9449737.202755,17735,2444677.647789,17123148.994287,74665.51,21.906879,20.889122,12039520447.590311,367325654.202153,0.0,12406846101.792465,32.322538
