ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.6348,8,TIME_LIMIT,494.08103489875793,15103014.64
2019-01-02,1.0646,6,TIME_LIMIT,253.74366164207458,29823077.42
2019-01-03,2.3718,10,TIME_LIMIT,251.49395775794983,26289293.91
2019-01-04,2.096,10,TIME_LIMIT,130.48594450950623,21018585.97
2019-01-05,1.3517,10,TIME_LIMIT,130.64401865005493,14512490.61
2019-01-06,0.9899,10,OPTIMAL,189.4863760471344,8235674.86
2019-01-07,2.058,10,TIME_LIMIT,250.3030126094818,9227446.41
2019-01-08,0.9117,5,OPTIMAL,221.5415165424347,10775125.07
2019-01-09,2.3076,10,TIME_LIMIT,250.68656587600708,13272401.29
2019-01-10,3.1262,10,TIME_LIMIT,251.48111033439636,14236965.43
2019-01-11,4.9996,10,TIME_LIMIT,492.8019771575928,12728561.47
2019-01-12,1.4509,10,TIME_LIMIT,131.1137409210205,12092337.07
2019-01-13,1.6068,10,TIME_LIMIT,250.52198958396912,18233557.49
2019-01-14,1.7701,10,TIME_LIMIT,250.90855193138123,22369162.41
2019-01-15,1.9534,10,TIME_LIMIT,252.05967235565186,19035194.13
2019-01-16,2.1731,7,TIME_LIMIT,250.36223363876343,14061192.34
2019-01-17,0.8186,10,OPTIMAL,242.80814933776855,12258662.73
2019-01-18,3.7748,10,TIME_LIMIT,611.36763215065,10717754.48
2019-01-19,1.6406,10,TIME_LIMIT,492.20860624313354,15569244.25
2019-01-20,1.2875,10,TIME_LIMIT,133.82034945487976,21508985.38
2019-01-21,0.9935,8,OPTIMAL,202.9606990814209,14564278.77
2019-01-22,1.6456,10,TIME_LIMIT,130.75045084953308,10003374.63
2019-01-23,0.9877,10,OPTIMAL,209.2873809337616,25533679.32
2019-01-24,1.273,10,TIME_LIMIT,130.90941905975342,24862919.6
2019-01-25,1.1299,5,TIME_LIMIT,372.077353477478,21389452.78
2019-01-26,1.7818,10,TIME_LIMIT,252.04419350624084,16561113.73
2019-01-27,2.3727,10,TIME_LIMIT,250.04707264900208,13562289.33
2019-01-28,1.8879,9,TIME_LIMIT,250.41376566886902,12868674.67
2019-01-29,0.9806,10,OPTIMAL,205.45749807357788,22298326.46
2019-01-30,0.9999,7,OPTIMAL,271.47096276283264,19379722.57
2019-01-31,0.9999,9,OPTIMAL,150.54986429214478,15243040.19
2019-02-01,0.9998,10,OPTIMAL,247.46779012680054,11562394.79
2019-02-02,0.8998,2,OPTIMAL,133.2793834209442,8661967.64
2019-02-03,0.8807,10,OPTIMAL,56.95870113372803,6486472.77
2019-02-04,2.1016,10,TIME_LIMIT,370.8980162143707,10423650.26
2019-02-05,0.8386,10,OPTIMAL,116.46850323677063,9850386.56
2019-02-06,1.127,7,TIME_LIMIT,250.69041538238525,9149071.73
2019-02-07,1.2642,10,TIME_LIMIT,479.565447807312,11071658.91
2019-02-08,0.8828,5,OPTIMAL,101.18247699737549,89351261.0
2019-02-09,0.9574,10,OPTIMAL,34.8359489440918,84123311.06
2019-02-10,0.9941,9,OPTIMAL,155.587153673172,31402908.18
2019-02-11,1.0548,10,TIME_LIMIT,130.75955486297607,13173300.43
2019-02-12,1.0712,10,TIME_LIMIT,491.1226453781128,13587454.89
2019-02-13,1.0676,10,TIME_LIMIT,251.7302451133728,14307621.03
2019-02-14,1.8642,10,TIME_LIMIT,371.50813579559326,10624516.24
2019-02-15,0.8725,10,OPTIMAL,197.4051010608673,10146304.43
2019-02-16,1.0282,10,TIME_LIMIT,130.06211686134338,14520279.95
2019-02-17,2.9489,10,TIME_LIMIT,491.21992659568787,11329303.95
2019-02-18,0.9227,10,OPTIMAL,238.03907346725464,14738293.25
2019-02-19,0.9826,10,OPTIMAL,172.32496809959412,23697258.0
2019-02-20,1.05,10,TIME_LIMIT,251.98521995544434,18370020.0
2019-02-21,2.4138,10,TIME_LIMIT,131.6420657634735,14586783.15
2019-02-22,2.2527,10,TIME_LIMIT,370.89420986175537,14102869.7
2019-02-23,0.9751,10,OPTIMAL,145.27479529380798,9520927.38
2019-02-24,3.6656,10,TIME_LIMIT,250.12734723091125,11729713.54
2019-02-25,2.5033,7,TIME_LIMIT,371.04045057296753,13230782.44
2019-02-26,2.9519,10,TIME_LIMIT,249.99402117729187,10669620.63
2019-02-27,0.9944,8,OPTIMAL,190.80659770965576,11677491.79
2019-02-28,0.9019,10,OPTIMAL,197.07820439338684,22368146.63
2019-03-01,0.9907,3,OPTIMAL,319.8615038394928,18969245.23
2019-03-02,3.0228,10,TIME_LIMIT,130.17741775512695,13811691.44
2019-03-03,0.9859,6,OPTIMAL,186.57223773002625,16225397.15
2019-03-04,0.8055,2,OPTIMAL,148.1278600692749,94137561.22
2019-03-05,0.993,5,OPTIMAL,313.00894570350647,103180198.87
2019-03-06,0.9531,2,OPTIMAL,152.95459365844727,35958353.81
2019-03-07,1.9896,10,TIME_LIMIT,371.3375084400177,11482540.86
2019-03-08,2.6029,10,TIME_LIMIT,250.16112971305847,8583717.12
2019-03-09,0.9328,8,OPTIMAL,297.3827254772186,9465111.2
2019-03-10,0.9231,4,OPTIMAL,188.1200966835022,8439636.9
2019-03-11,0.8873,3,OPTIMAL,342.7602472305298,10173886.35
2019-03-12,0.8538,10,OPTIMAL,438.6941728591919,10064882.87
2019-03-13,0.9219,10,OPTIMAL,190.1181881427765,9456709.65
2019-03-14,0.9904,7,OPTIMAL,190.63139653205872,8536972.7
2019-03-15,1.2239,10,TIME_LIMIT,250.01828622817993,11053108.42
