Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,257512.32029,35.317389,10.217138,7047021.985959,3033715.672868,0.0,0.0,0.0,37501.46971,68,4022.37,55288.330903,3050027.48452,0.0,19239538.64982,0.0,22289566.13434,0.0,605228.043009,22894794.17735,23.20458
2019-01-02,1136655.54,130939.9,130831.787286,13.007427,17.395998,15308496.512723,4464761.271643,0.0,0.0,0.0,108.112714,33,6899.4,52422.241141,3769791.669007,0.0,46865306.57177,0.0,50635098.240778,0.0,1155745.34431,51790843.585088,45.564238
2019-01-03,1100872.77,151029.29,144168.622002,15.0693,16.28966,13876727.245682,4056116.147811,0.0,0.0,0.0,6860.667998,41,7592.85,48328.574224,2687978.01361,0.0,32902980.595718,0.0,35590958.609328,0.0,993682.951911,36584641.561239,33.232398
2019-01-04,1013727.34,139993.84,136409.577174,15.54848,13.145126,9915325.01885,3410248.728563,0.0,0.0,0.0,3584.262826,43,7207.44,49218.138053,2620828.042342,0.0,23011644.546786,0.0,25632472.589129,0.0,904603.570653,26537076.159782,26.177726
2019-01-05,903816.2,156305.99,149690.373278,19.849522,10.581218,6863705.158918,2699770.704242,0.0,0.0,0.0,6615.616722,44,4825.02,36219.849356,2100036.656151,0.0,16607874.595234,0.0,18707911.251386,0.0,584863.510641,19292774.762026,21.345905
2019-01-06,837425.54,299729.54,261623.095423,45.43626,7.023385,4053800.333616,1827761.765556,0.0,0.0,0.0,38106.444577,53,3823.89,40258.362819,2282784.802566,0.0,10066758.145674,0.0,12349542.94824,0.0,166728.310255,12516271.258495,14.94613
2019-01-07,835476.71,274965.24,238344.827501,39.914939,7.646164,4523859.017737,1864332.711141,0.0,0.0,0.0,36620.412499,70,6784.32,38436.822883,2137459.514075,0.0,11479685.106264,0.0,13617144.62034,0.0,333755.170893,13950899.791233,16.698131
2019-01-08,854810.49,179507.09,162527.089541,23.476959,9.268381,5502031.344943,2420677.983961,0.0,0.0,0.0,16980.000459,46,5832.27,48374.241553,2163212.44038,0.0,14384190.310538,0.0,16547402.750917,0.0,566038.248916,17113440.999834,20.020158
2019-01-09,887344.94,198454.88,194172.915607,28.012226,9.776002,6276643.161429,2398042.733721,0.0,0.0,0.0,4281.964393,50,6987.06,43381.989887,2835991.32766,0.0,16869661.624143,0.0,19705652.951803,0.0,625590.235863,20331243.187666,22.912446
2019-01-10,933598.34,217570.5,194438.641771,26.305363,10.758407,7174160.598186,2869870.051248,0.0,0.0,0.0,23131.858229,54,5437.41,40839.526892,2367081.838794,0.0,18596325.760585,0.0,20963407.599379,0.0,737303.419659,21700711.019037,23.244162
