Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,822.25112442,325.9699621861872,0.0,12
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,278.85527807,65.1217902770548,0.0,0
L101,1326.57776,1318.089825,1011.55060352,643.0865893634702,0.0,1
L102,1326.57776,917.788808,782.3731900999999,326.21144828675796,0.0,0
L103,1326.57776,865.817564,595.89618494,405.0076767672374,0.0,0
L104,1207.06625,1113.226616,660.5015269599995,216.23788721107306,0.0,0
L105,1326.57776,1326.57776,760.2287523599999,261.0552215115297,0.0,5
L106,1326.57776,1326.57776,760.2287523599999,261.0552215115297,0.0,5
L107,1326.57776,668.54185,458.16454881999994,157.83998678002283,0.0,0
L108,1326.57776,668.54185,458.16454881999994,157.83998678002283,0.0,0
L109,1326.57776,1272.624059,877.9974795499996,303.22965068561643,0.0,0
L11,1207.06625,573.072791,514.17482329,243.9632838012557,0.0,0
L110,1207.06625,686.838992,395.39343408999997,122.30305844246575,0.0,0
L111,1326.57776,641.46189,542.08942723,216.60635226815066,0.0,0
L112,1493.89381,1193.762286,765.492102,544.3389359595891,0.0,0
L113,1207.06625,1029.958442,876.91903227,228.7543191109589,0.0,0
L114,1207.06625,1204.712065,943.2216805899999,323.3137419083333,0.0,1
L115,1207.06625,829.61776,635.8047513899999,230.66669801381278,0.0,0
L116,1326.57776,861.367822,714.2995553,167.96932693515984,0.0,0
L117,1326.57776,861.367822,714.2995553,167.96932693515984,0.0,0
L118,1326.57776,1308.05887,969.7194647399999,444.4611530134703,0.0,0
L119,1493.89381,1270.563701,854.39262134,278.8541907660959,0.0,0
L12,1207.06625,595.088101,387.29182966999997,109.71583103344749,0.0,0
L120,1326.57776,813.45888,724.7266613099998,187.127163013242,0.0,0
L121,1326.57776,813.45888,724.7266613099998,187.127163013242,0.0,0
L122,1326.57776,1326.57776,1192.6993583299995,317.99905799828764,0.0,31
L123,1326.57776,820.567657,652.1845122999999,427.9730462666667,0.0,0
L124,1326.57776,820.567657,652.1845122999999,427.9730462666667,0.0,0
L125,1326.57776,674.82554,503.74546349,338.4710380244292,0.0,0
L126,1326.57776,695.477572,435.6463828999997,239.46927878995433,0.0,0
L127,1326.57776,695.477572,435.6463828999997,239.46927878995433,0.0,0
L128,1326.57776,682.245956,525.7452658399999,350.9582339630137,0.0,0
L129,1326.57776,942.33806,726.1747321299999,484.75377332180364,0.0,0
L13,1326.57776,845.813226,825.6034812099999,272.2049827960046,0.0,0
L130,1326.57776,942.33806,726.1747321299999,484.75377332180364,0.0,0
L131,1493.89381,1108.493409,923.3034956799999,374.1527632407534,0.0,0
L132,1326.57776,1018.132859,765.85740505,368.6189277505708,0.0,0
L133,1207.06625,2553.987542,1207.06625,784.3351766605023,18847.637825,2559
L134,1326.57776,720.742578,685.1705532899999,338.6040730463471,0.0,0
L135,1207.06625,781.01982,673.56444683,346.305687747032,0.0,0
L136,1326.57776,1161.627401,1046.4865386599997,480.60162773436076,0.0,0
L137,1326.57776,903.048467,819.28885094,403.9912214559361,0.0,0
L138,1326.57776,903.048467,819.28885094,403.9912214559361,0.0,0
L139,1326.57776,479.089342,434.65281274999995,214.3272430237443,0.0,0
L14,1493.89381,1055.040709,1029.83171062,339.5398995955479,0.0,0
L140,1326.57776,1017.560602,783.2827289399999,306.5009573100457,0.0,0
