Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,824.7854721999995,326.0249446901827,0.0,12
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,276.79286015,64.75661600205478,0.0,0
L101,1326.57776,1318.089825,1014.1242876999997,644.8348983428083,0.0,1
L102,1326.57776,917.788808,782.3731900999999,325.96553872260273,0.0,0
L103,1326.57776,865.817564,595.0388881099999,406.10879242385846,0.0,0
L104,1207.06625,1113.226616,646.27463283,214.25478783687214,0.0,0
L105,1326.57776,1326.57776,767.46982259,261.34858758972604,0.0,10
L106,1326.57776,1326.57776,767.46982259,261.34858758972604,0.0,10
L107,1326.57776,692.882396,459.0838556799999,157.5796190923516,0.0,0
L108,1326.57776,692.882396,459.0838556799999,157.5796190923516,0.0,0
L109,1326.57776,1326.57776,875.2157470699999,302.7588096627854,0.0,2
L11,1207.06625,575.431824,513.2072578899999,245.38301326415527,0.0,0
L110,1207.06625,609.959381,392.9850776199999,121.40689806712328,0.0,0
L111,1326.57776,641.46189,544.8305584,216.1287091813927,0.0,0
L112,1493.89381,1193.762286,765.492102,545.8258938108447,0.0,0
L113,1207.06625,1029.958442,877.5685362299998,227.73805937557077,0.0,0
L114,1207.06625,1207.06625,937.57548528,323.81415902237444,0.0,1
L115,1207.06625,1083.269808,636.5512164399998,231.5483112,0.0,0
L116,1326.57776,865.369904,714.1721993499998,165.89431505696348,0.0,0
L117,1326.57776,865.369904,714.1721993499998,165.89431505696348,0.0,0
L118,1326.57776,1308.177272,961.0417821699998,445.94792839794525,0.0,0
L119,1493.89381,1304.734791,854.1121912499999,278.3016735754566,0.0,0
L12,1207.06625,578.516015,382.4387270399998,108.71370114611872,0.0,0
L120,1326.57776,813.45888,720.474323,186.49651373573062,0.0,0
L121,1326.57776,813.45888,720.474323,186.49651373573062,0.0,0
L122,1326.57776,1326.57776,1182.6875867999997,318.12288788573056,0.0,30
L123,1326.57776,820.567657,652.1845122999999,428.0029991094749,0.0,0
L124,1326.57776,820.567657,652.1845122999999,428.0029991094749,0.0,0
L125,1326.57776,674.961015,503.90970916,339.13750807043374,0.0,0
L126,1326.57776,692.613057,432.8477167699996,238.45026519155252,0.0,0
L127,1326.57776,692.613057,432.8477167699996,238.45026519155252,0.0,0
L128,1326.57776,682.637187,526.04660076,351.381079513242,0.0,0
L129,1326.57776,942.878441,726.5909441700001,485.3378199638128,0.0,0
L13,1326.57776,847.179,825.27556623,270.7411042729452,0.0,0
L130,1326.57776,942.878441,726.5909441700001,485.3378199638128,0.0,0
L131,1493.89381,1111.078975,910.12276708,375.26278175593603,0.0,0
L132,1326.57776,1016.823143,732.06372179,365.23078017876713,0.0,0
L133,1207.06625,2555.310121,1207.06625,787.8172266380137,19297.501172,2548
L134,1326.57776,720.742578,686.27945854,338.4664035152968,0.0,0
L135,1207.06625,755.956153,670.9513928299999,345.8928403019406,0.0,0
L136,1326.57776,1200.642746,1051.3460672899998,483.3553624965753,0.0,0
L137,1326.57776,913.618578,819.46382738,403.8777413575342,0.0,0
L138,1326.57776,913.618578,819.46382738,403.8777413575342,0.0,0
L139,1326.57776,484.697044,434.74564197999996,214.26703905136986,0.0,0
L14,1493.89381,1056.744332,1029.42267967,337.7139037607306,0.0,0
L140,1326.57776,1004.947371,791.8939137199998,305.2001377127854,0.0,0
L141,1326.57776,865.617371,637.05918878,284.0804357956621,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1144.330013,965.49068043,625.5547405077625,0.0,0
L144,1326.57776,935.258057,793.450882,195.5542464041096,0.0,0
L145,1326.57776,1204.923001,1103.60562492,281.95879210000004,0.0,0
L146,1326.57776,542.181901,366.6394403899999,112.06466564497717,0.0,0
L147,1326.57776,1380.58,1314.7056,982.3732824807079,112.48896,103
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1211.1531541499999,363.12826970148404,0.0,0
L150,1326.57776,863.052369,781.2027451199997,221.89535275034248,0.0,0
L151,1207.06625,1207.06625,1092.5912517699996,310.3431507005708,0.0,16
L152,1326.57776,1326.57776,1326.57776,649.7254673135844,0.0,1116
L153,1326.57776,890.121565,683.96064509,338.14691610011414,0.0,0
L154,1326.57776,890.121565,683.96064509,338.14691610011414,0.0,0
L155,1326.57776,890.121565,683.96064509,338.14691610011414,0.0,0
L156,1326.57776,684.605192,570.63577781,317.282090963242,0.0,0
L157,1326.57776,684.605192,570.63577781,317.282090963242,0.0,0
L158,1326.57776,1252.41,1218.7664,938.4048983368722,0.0,0
L159,1326.57776,1326.57776,1326.57776,477.6396437675799,0.0,514
L16,1207.06625,415.157002,397.50667608,119.18056031141553,0.0,0
L160,1326.57776,539.524976,352.4383365799999,99.08479927751142,0.0,0
L161,1326.57776,539.524976,352.4383365799999,99.08479927751142,0.0,0
L162,1207.06625,1551.446465,1044.6481738799998,502.58444228892694,1206.519684,8
L163,1326.57776,747.853047,650.23068799,233.72245930913243,0.0,0
L164,1326.57776,747.853047,650.23068799,233.72245930913243,0.0,0
L165,1207.06625,941.760013,718.6210722699998,380.18798970570776,0.0,0
L166,1326.57776,1326.57776,1326.57776,503.6515021518265,0.0,166
L167,1326.57776,1024.301168,839.3547256299998,344.71834676164383,0.0,0
L168,1207.06625,295.112781,213.56541614,119.43214105936073,0.0,0
L169,1493.89381,1032.998715,917.4744838199999,422.3838577592466,0.0,0
L17,1326.57776,753.358139,603.8845996499999,377.7572550359589,0.0,0
L170,1326.57776,661.41497,572.15139963,159.4278971318493,0.0,0
L171,1326.57776,595.273473,514.93625989,143.48510741575342,0.0,0
L172,1207.06625,1045.389659,794.1685699799999,271.0699812158676,0.0,0
L173,855.10483,708.163695,615.2906283,389.92464437990867,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L175,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L176,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L177,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L178,919.64102,752.682562,628.7914630599996,174.82892799703197,0.0,0
L179,1326.57776,680.72231,616.5717727199999,263.04292930913243,0.0,0
L18,1326.57776,731.888409,553.8884757899999,355.94039554726027,0.0,0
L180,1326.57776,680.72231,616.5717727199999,263.04292930913243,0.0,0
L181,681.21557,467.648509,404.65301442,139.8631858200913,0.0,0
L182,681.21557,467.648509,404.65301442,139.8631858200913,0.0,0
L183,598.15507,598.15507,517.57943753,178.89477255616438,0.0,17
L184,681.21557,681.21557,592.3565145999995,140.0469738995434,0.0,42
L185,681.21557,681.21557,592.3565145999995,140.0469738995434,0.0,42
L186,1326.57776,455.360487,440.31004522999996,141.47264250901827,0.0,0
L187,681.21557,683.030457,681.21557,399.7825776857306,1.981029,1398
L188,1207.06625,2114.847542,1207.06625,576.8621633869863,7352.2605490000005,302
L189,1207.06625,1207.06625,1207.06625,457.8657624318493,0.0,243
L19,1326.57776,731.888409,553.8884757899999,355.94039554726027,0.0,0
L190,1207.06625,888.570917,712.6983481199998,265.7903729883562,0.0,0
L191,1326.57776,1326.57776,1140.96919308,483.69264695878996,0.0,17
L192,681.21557,681.21557,681.21557,633.2349543059361,0.0,6272
L193,1326.57776,1213.732431,1105.0302081999998,743.773987860959,0.0,0
L194,1326.57776,1312.191466,1111.16583207,567.0275426406394,0.0,0
L195,1326.57776,642.391383,543.97805083,277.5918126515982,0.0,0
L196,1326.57776,1254.899024,1159.29923424,811.7072901593607,0.0,0
L197,1326.57776,515.570764,309.5611423499999,167.9959689471461,0.0,0
L198,1493.89381,1100.229227,660.6042090899998,358.5037939791096,0.0,0
L199,1326.57776,816.436784,533.6459651499997,344.1662929224886,0.0,0
L2,1207.06625,1207.06625,1122.00933193,441.62854224463473,0.0,52
L20,1326.57776,961.674435,693.4821656699997,421.0869774342466,0.0,0
L200,1326.57776,959.111496,626.9021552299997,404.31035759394973,0.0,0
L201,1326.57776,959.111496,626.9021552299997,404.31035759394973,0.0,0
L202,1493.89381,1175.536465,819.2500197999999,240.40208535707762,0.0,0
L203,1493.89381,1493.89381,1419.2710249099998,1001.2024168818493,0.0,55
L204,919.64102,273.234817,268.03943955999995,197.6928941888128,0.0,0
L205,681.21557,681.21557,668.26271328,492.8781745501141,0.0,52
L206,681.21557,681.21557,668.26271328,492.8781745501141,0.0,52
L207,681.21557,681.21557,668.26271328,492.8781745501141,0.0,52
L208,1326.57776,812.411937,484.1019720199996,259.199222263242,0.0,0
L209,1326.57776,812.411937,484.1019720199996,259.199222263242,0.0,0
L21,1326.57776,749.395144,537.8273376999999,347.1933805341324,0.0,0
L210,1326.57776,781.889765,710.9255465599998,315.998288961758,0.0,0
L211,1326.57776,1065.295688,968.6095827499998,430.535901143379,0.0,0
L212,1326.57776,1065.295688,968.6095827499998,430.535901143379,0.0,0
L213,1326.57776,1326.57776,790.4843350699994,423.24331779737446,0.0,3
L214,1326.57776,1326.57776,790.4843350699994,423.24331779737446,0.0,3
L215,1326.57776,703.614581,544.13740889,186.53679065707763,0.0,0
L216,1207.06625,611.778945,495.51589958,178.726751253653,0.0,0
L217,1326.57776,861.335906,651.5358371199999,327.35565139326485,0.0,0
L218,1326.57776,885.015244,669.4474753599999,336.35511946757987,0.0,0
L219,1326.57776,885.015244,669.4474753599999,336.35511946757987,0.0,0
L22,1326.57776,565.891832,406.1303303099999,262.17663629554795,0.0,0
L220,1326.57776,885.015244,669.4474753599999,336.35511946757987,0.0,0
L221,1326.57776,581.351082,580.40675544,194.89998490650686,0.0,0
L222,1326.57776,1099.901551,983.7691259399999,485.2397021535389,0.0,0
L223,1326.57776,828.057024,546.8004841599999,166.24997171289954,0.0,0
L224,1326.57776,934.910111,617.36002075,187.70299040319634,0.0,0
L225,1326.57776,1148.73592,1059.02425441,621.8903972813927,0.0,0
L226,1326.57776,601.59012,465.19711815999995,315.8801837001142,0.0,0
L227,1326.57776,601.59012,465.19711815999995,315.8801837001142,0.0,0
L228,1326.57776,613.280562,474.23709279999997,322.01854715958905,0.0,0
L229,1326.57776,613.280562,474.23709279999997,322.01854715958905,0.0,0
L23,1326.57776,565.891832,406.1303303099999,262.17663629554795,0.0,0
L230,1326.57776,613.280562,474.23709279999997,322.01854715958905,0.0,0
L231,752.32491,704.316392,605.4150324999999,416.84708584406394,0.0,0
L232,752.32491,704.316392,605.4150324999999,416.84708584406394,0.0,0
L233,752.32491,704.316392,605.4150324999999,416.84708584406394,0.0,0
L234,752.32491,704.316392,605.4150324999999,416.84708584406394,0.0,0
L235,1326.57776,353.426127,328.26853438,191.57761822009132,0.0,0
L236,1326.57776,353.426127,328.26853438,191.57761822009132,0.0,0
L237,1326.57776,1078.752565,994.20887737,380.3586649,0.0,0
L238,1326.57776,446.466081,359.47068207999996,184.27974646210046,0.0,0
L239,1326.57776,625.473699,472.1643392199999,191.21862264840183,0.0,0
L24,1326.57776,768.075081,551.2335910299998,355.8477609826484,0.0,0
L240,1326.57776,540.794562,336.0702371499999,120.89194224920091,0.0,0
L241,1326.57776,554.584562,347.01843714999995,128.93982061769407,0.0,0
L242,1326.57776,460.226332,448.11985981999993,139.6870145252283,0.0,0
L243,1326.57776,312.542124,304.1696914,111.24896386552511,0.0,0
L244,1326.57776,210.692481,205.04841494,74.99571574292237,0.0,0
L245,1207.06625,6.25,5.79,3.6372705479452057,0.0,0
L246,700.0,359.802735,344.50578608999996,103.28981893584475,0.0,0
L247,700.0,1577.146074,1137.3107515999998,690.5826433432649,108882.801188,6897
L248,700.0,700.0,700.0,377.9836037922375,0.0,2331
L249,700.0,700.0,700.0,421.6776926775114,0.0,298
L25,1326.57776,768.075081,551.2335910299998,355.8477609826484,0.0,0
L250,700.0,1091.62929,700.0,499.12745623652967,7504.709865,592
L251,700.0,825.105442,700.0,172.52230182214612,1120.11374,208
L252,700.0,2070.8759,1243.4039223299997,674.7838083819635,99661.988402,6586
L253,700.0,583.288918,582.34144456,195.54965152454338,0.0,0
L254,700.0,805.418873,748.08751562,436.58410552420094,10043.111031,306
L255,700.0,805.418873,748.08751562,436.58410552420094,10043.111031,306
L26,1326.57776,633.406536,454.58441242999993,293.4560737523973,0.0,0
L27,1493.89381,1070.107666,910.0186108399998,299.4404339844749,0.0,0
L28,1207.06625,1108.905358,1043.69191252,691.1452321921233,0.0,0
L29,1326.57776,587.454893,375.40578179,132.38399653881277,0.0,0
L3,1207.06625,750.92,494.6733,257.4338963607306,0.0,0
L30,1326.57776,616.5,567.5323,313.51272602739726,0.0,0
L31,1207.06625,210.74,202.74229999999997,162.98947260273974,0.0,0
L32,1326.57776,1206.052532,976.07684229,353.34452901575344,0.0,0
L33,1326.57776,1048.620326,774.1863698899996,466.942971494863,0.0,0
L34,1326.57776,685.798278,578.86225313,162.41866452214612,0.0,0
L35,1326.57776,1005.120311,839.9267954399998,466.422253913242,0.0,0
