Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,810.5483057299998,317.6233308239726,0.0,11
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,278.2512066399999,66.7345694239726,0.0,0
L101,1326.57776,1294.235361,978.1423873299997,608.8583703947488,0.0,0
L102,1326.57776,917.788808,781.41932785,325.74670746152964,0.0,0
L103,1326.57776,816.343466,583.59183028,383.69485630513697,0.0,0
L104,1207.06625,943.171814,645.5711193499998,214.195879598516,0.0,0
L105,1326.57776,1326.57776,766.9905284699997,263.9468637812785,0.0,9
L106,1326.57776,1326.57776,766.9905284699997,263.9468637812785,0.0,9
L107,1326.57776,690.059682,458.88829445,159.81863703436073,0.0,0
L108,1326.57776,690.059682,458.88829445,159.81863703436073,0.0,0
L109,1326.57776,1326.57776,876.5266700499999,307.1899856239726,0.0,1
L11,1207.06625,598.838874,511.40351367,247.4693711505708,0.0,0
L110,1207.06625,632.968202,393.59651950999984,119.88603278047944,0.0,0
L111,1326.57776,617.925022,516.7728081,210.93975557716894,0.0,0
L112,1493.89381,1124.791134,765.492102,515.8949673863015,0.0,0
L113,1207.06625,1029.958442,876.6228861699999,230.76175408789953,0.0,0
L114,1207.06625,1207.06625,941.4847350599998,320.31020244680366,0.0,8
L115,1207.06625,1113.750737,622.9957858199998,233.11957736312786,0.0,0
L116,1326.57776,840.765868,711.54554202,163.84860614349316,0.0,0
L117,1326.57776,840.765868,711.54554202,163.84860614349316,0.0,0
L118,1326.57776,1308.177272,958.8645299199999,432.64515070091323,0.0,0
L119,1493.89381,1295.969364,855.01038381,281.70398104223744,0.0,0
L12,1207.06625,597.640791,380.8931203899999,108.10317120445205,0.0,0
L120,1326.57776,813.45888,708.0984861999998,180.6017689828767,0.0,0
L121,1326.57776,813.45888,708.0984861999998,180.6017689828767,0.0,0
L122,1326.57776,1326.57776,1157.5500672799997,313.8371688105023,0.0,19
L123,1326.57776,820.567657,651.8458094299999,425.01346590057074,0.0,0
L124,1326.57776,820.567657,651.8458094299999,425.01346590057074,0.0,0
L125,1326.57776,674.961015,503.74546349,335.7990590175799,0.0,0
L126,1326.57776,692.613057,428.3762107399992,239.4469418828767,0.0,0
L127,1326.57776,692.613057,428.3762107399992,239.4469418828767,0.0,0
L128,1326.57776,682.637187,525.0769825399999,348.43590075901824,0.0,0
L129,1326.57776,942.878441,725.2516794699999,481.2698529650685,0.0,0
L13,1326.57776,847.179,825.65028498,271.6578057227169,0.0,0
L130,1326.57776,942.878441,725.2516794699999,481.2698529650685,0.0,0
L131,1493.89381,1108.493409,939.8348073299999,377.04320239326483,0.0,0
L132,1326.57776,937.295512,723.21340387,375.5018229260274,0.0,0
L133,1207.06625,2555.310121,1207.06625,810.1336741680366,19662.062852,2719
L134,1326.57776,720.742578,686.51483693,348.52931420730596,0.0,0
L135,1207.06625,775.108722,675.3238458999999,342.97989386084475,0.0,0
L136,1326.57776,1240.789613,1056.23819995,505.57170659189495,0.0,0
L137,1326.57776,894.359083,818.97612686,400.4399581833333,0.0,0
L138,1326.57776,894.359083,818.97612686,400.4399581833333,0.0,0
L139,1326.57776,474.47941,434.48690472,212.44321083378995,0.0,0
L14,1493.89381,1056.744332,1029.89009228,338.85736818915524,0.0,0
L140,1326.57776,971.096448,769.8741159999998,293.99332005296804,0.0,0
L141,1326.57776,810.396448,633.2574857,278.6676969906393,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1152.139286,975.04749311,637.345681752169,0.0,0
L144,1326.57776,935.258057,793.450882,195.85522796769408,0.0,0
L145,1326.57776,1210.0866,1092.1271686599998,291.7517831126712,0.0,0
L146,1326.57776,552.720791,367.49169387999984,110.44414066358448,0.0,0
L147,1326.57776,1373.72,1314.4264,977.2663379045663,83.12672,101
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1211.00480426,362.3115170747717,0.0,0
L150,1326.57776,863.052369,787.8006965199997,225.59819522888128,0.0,0
L151,1207.06625,1207.06625,1101.8191561599997,315.52195136518264,0.0,15
L152,1326.57776,1326.57776,1326.57776,663.5297889796803,0.0,1319
L153,1326.57776,890.121565,683.96064509,332.8619962111872,0.0,0
L154,1326.57776,890.121565,683.96064509,332.8619962111872,0.0,0
L155,1326.57776,890.121565,683.96064509,332.8619962111872,0.0,0
L156,1326.57776,684.605192,563.0545448,312.15884250924654,0.0,0
L157,1326.57776,684.605192,563.0545448,312.15884250924654,0.0,0
L158,1326.57776,1250.54,1221.27667357,956.356081420548,0.0,0
L159,1326.57776,1326.57776,1326.57776,466.53026502351594,0.0,471
L16,1207.06625,415.157002,397.45798693999996,118.91249790936074,0.0,0
L160,1326.57776,502.050283,341.5750008399999,97.4662032194064,0.0,0
L161,1326.57776,502.050283,341.5750008399999,97.4662032194064,0.0,0
L162,1207.06625,1551.446465,1047.7729954699998,513.6964436601598,1207.318094,9
L163,1326.57776,737.253928,632.1107708799999,222.97595834954336,0.0,0
