Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,816.90692224,324.61780568732877,0.0,8
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,283.7084586699999,65.74815235947489,0.0,0
L101,1326.57776,1294.235361,1010.4579302899999,638.4898487734018,0.0,0
L102,1326.57776,917.788808,779.0166795299999,324.95344794212326,0.0,0
L103,1326.57776,816.343466,594.5792739499999,402.1413023996575,0.0,0
L104,1207.06625,894.64739,646.41901607,212.0362738589041,0.0,0
L105,1326.57776,1326.57776,765.4155598199999,261.7654870691781,0.0,9
L106,1326.57776,1326.57776,765.4155598199999,261.7654870691781,0.0,9
L107,1326.57776,668.54185,458.07030371999997,158.59134318390412,0.0,0
L108,1326.57776,668.54185,458.07030371999997,158.59134318390412,0.0,0
L109,1326.57776,1272.624059,874.8431496499999,304.85257840102736,0.0,0
L11,1207.06625,586.988663,511.17395119,246.2104807074201,0.0,0
L110,1207.06625,609.959381,391.32680801,121.67104944646118,0.0,0
L111,1326.57776,638.672579,538.92624968,214.9104007369863,0.0,0
L112,1493.89381,1124.791134,765.492102,540.5088311746575,0.0,0
L113,1207.06625,1029.958442,870.2212314799993,227.05982322089042,0.0,0
L114,1207.06625,1204.712065,919.0620202399998,318.03704191187217,0.0,3
L115,1207.06625,991.421128,633.8263167699997,229.98404685136987,0.0,0
L116,1326.57776,861.367822,709.2025958,164.39789505422374,0.0,0
L117,1326.57776,861.367822,709.2025958,164.39789505422374,0.0,0
L118,1326.57776,1308.187958,973.19834968,447.06585854006846,0.0,0
L119,1493.89381,1270.563701,852.08235789,279.6871602665525,0.0,0
L12,1207.06625,627.62913,384.12608708999994,108.67339270057077,0.0,0
L120,1326.57776,813.45888,725.6892692499998,185.85130205410957,0.0,0
L121,1326.57776,813.45888,725.6892692499998,185.85130205410957,0.0,0
L122,1326.57776,1326.57776,1193.4043138299999,317.64163074988585,0.0,28
L123,1326.57776,820.567657,652.1845122999999,427.4166304660959,0.0,0
L124,1326.57776,820.567657,652.1845122999999,427.4166304660959,0.0,0
L125,1326.57776,674.973243,503.90970916,339.84319789908676,0.0,0
L126,1326.57776,692.354511,431.1587445499999,240.23082817420092,0.0,0
L127,1326.57776,692.354511,431.1587445499999,240.23082817420092,0.0,0
L128,1326.57776,682.672499,526.04660076,351.6487741480594,0.0,0
L129,1326.57776,942.927214,726.5909441700001,485.70756761598176,0.0,0
L13,1326.57776,847.179,824.72808629,274.78959916506847,0.0,0
L130,1326.57776,942.927214,726.5909441700001,485.70756761598176,0.0,0
L131,1493.89381,1121.548259,921.1414161,373.2733970980594,0.0,0
L132,1326.57776,1149.26585,743.8074872199999,370.42177512431505,0.0,0
L133,1207.06625,2553.987542,1207.06625,792.9974385415525,19431.792543,2588
L134,1326.57776,720.742578,685.4294039199999,340.41617511712326,0.0,0
L135,1207.06625,759.523252,669.7402152999999,343.4070223533105,0.0,0
L136,1326.57776,1195.021543,1061.8428305999998,486.330786401484,0.0,0
L137,1326.57776,910.780507,826.8950550999999,403.1294783977169,0.0,0
L138,1326.57776,910.780507,826.8950550999999,403.1294783977169,0.0,0
L139,1326.57776,483.191378,438.6880902,213.87006721860732,0.0,0
L14,1493.89381,1056.744332,1028.7397705399999,342.7638684358447,0.0,0
L140,1326.57776,1031.938129,799.6148038799998,300.92070562591323,0.0,0
L141,1326.57776,840.558663,643.5817982799999,281.99616855650686,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1169.87085,965.8464119,629.3709927520548,0.0,0
L144,1326.57776,935.258057,793.450882,194.53359716518267,0.0,0
L145,1326.57776,1204.923001,1084.2380479899998,284.3729753503424,0.0,0
L146,1326.57776,579.49913,368.35100918999996,112.37550245353881,0.0,0
L147,1326.57776,1380.58,1314.8451,979.9438886195206,111.76896,105
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1210.30313205,367.9588857248858,0.0,0
L150,1326.57776,863.052369,787.2487462499995,223.62321037682648,0.0,0
L151,1207.06625,1207.06625,1101.0471977199993,312.7597347888128,0.0,14
L152,1326.57776,1326.57776,1326.57776,652.1665494495434,0.0,1124
L153,1326.57776,890.1326,683.96064509,339.9975386375571,0.0,0
L154,1326.57776,890.1326,683.96064509,339.9975386375571,0.0,0
L155,1326.57776,890.1326,683.96064509,339.9975386375571,0.0,0
L156,1326.57776,684.540664,568.76129653,319.18912635730595,0.0,0
L157,1326.57776,684.540664,568.76129653,319.18912635730595,0.0,0
L158,1326.57776,1252.41,1214.9992,936.9899208378995,0.0,0
L159,1326.57776,1326.57776,1326.57776,474.6003473416667,0.0,476
L16,1207.06625,415.157002,397.22769437999995,120.76599325913243,0.0,0
L160,1326.57776,494.660446,345.4815035299999,97.63681805205479,0.0,0
L161,1326.57776,494.660446,345.4815035299999,97.63681805205479,0.0,0
L162,1207.06625,1531.86345,1042.28442569,502.39788725890406,957.901042,9
L163,1326.57776,749.171961,644.79212088,230.31161518732875,0.0,0
L164,1326.57776,749.171961,644.79212088,230.31161518732875,0.0,0
L165,1207.06625,955.72085,730.43862913,383.9110358232877,0.0,0
L166,1326.57776,1326.57776,1326.57776,498.1189143027397,0.0,163
L167,1326.57776,1022.024255,850.6411221799999,343.31533277910955,0.0,0
L168,1207.06625,279.3347,216.27620286,119.89138753984018,0.0,0
L169,1493.89381,1032.124904,925.6244718499998,421.4181789533105,0.0,0
L17,1326.57776,753.288269,601.2294347499998,377.378657527968,0.0,0
L170,1326.57776,669.137704,576.5305158799999,158.8860423797945,0.0,0
L171,1326.57776,602.223934,518.8774646100001,142.99743814166666,0.0,0
L172,1207.06625,1045.389659,808.82066202,271.95928979817353,0.0,0
L173,855.10483,711.683026,614.7008135499999,391.0710427638128,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L175,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L176,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L177,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L178,919.64102,752.682562,624.71672114,175.37166421700914,0.0,0
L179,1326.57776,688.065062,615.6048170399998,263.1891076574201,0.0,0
L18,1326.57776,732.019894,554.6232417199999,356.05404688253424,0.0,0
L180,1326.57776,688.065062,615.6048170399998,263.1891076574201,0.0,0
L181,681.21557,467.648509,402.60872568999997,139.5740355522831,0.0,0
L182,681.21557,467.648509,402.60872568999997,139.5740355522831,0.0,0
L183,598.15507,598.15507,514.96464936,178.52492918938356,0.0,17
L184,681.21557,681.21557,598.6974070899998,139.77795964417808,0.0,38
L185,681.21557,681.21557,598.6974070899998,139.77795964417808,0.0,38
L186,1326.57776,455.360487,439.9831939,143.5512761035388,0.0,0
L187,681.21557,695.249432,681.21557,399.80332048732873,25.395699999999998,1401
L188,1207.06625,2114.847542,1207.06625,578.1333699366438,7342.221838,308
L189,1207.06625,1207.06625,1207.06625,461.5107881141553,0.0,253
L19,1326.57776,732.019894,554.6232417199999,356.05404688253424,0.0,0
L190,1207.06625,911.490745,716.2730465,264.6254220672374,0.0,0
L191,1326.57776,1326.57776,1128.7823831099997,480.1395199320777,0.0,10
L192,681.21557,681.21557,681.21557,634.0725300242009,0.0,6277
L193,1326.57776,1294.272903,1105.1962088799999,745.0936221157534,0.0,0
L194,1326.57776,1312.191466,1106.72621693,569.0356929063927,0.0,0
L195,1326.57776,642.391383,541.80460985,278.5749149335616,0.0,0
L196,1326.57776,1250.019587,1159.3876671799999,813.3403369055936,0.0,0
L197,1326.57776,515.406488,308.4122453099998,169.07041081678082,0.0,0
L198,1493.89381,1099.878663,658.1524600499995,360.79665545,0.0,0
L199,1326.57776,816.24046,532.3421045899998,345.39687809052515,0.0,0
L2,1207.06625,1207.06625,1089.1686849199998,443.2026654770548,0.0,49
L20,1326.57776,961.674435,692.2418904399998,420.3370621471461,0.0,0
L200,1326.57776,958.880864,625.3704417099998,405.75599110422377,0.0,0
L201,1326.57776,958.880864,625.3704417099998,405.75599110422377,0.0,0
L202,1493.89381,1181.084427,809.0977082899998,239.5692086160959,0.0,0
L203,1493.89381,1493.89381,1427.7303278899997,1003.6294721380137,0.0,61
L204,919.64102,273.234817,266.91334226,197.94034095490866,0.0,0
