ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.8457,8,TIME_LIMIT,253.6492462158203,15165244.64
2019-01-02,0.9951,5,OPTIMAL,582.3394937515259,29967717.01
2019-01-03,2.2514,10,TIME_LIMIT,253.79040026664734,26294777.84
2019-01-04,1.4517,10,TIME_LIMIT,130.16260433197021,21254033.08
2019-01-05,2.5647,10,TIME_LIMIT,130.39667201042175,14697288.36
2019-01-06,0.8428,5,OPTIMAL,231.90175008773804,8250541.48
2019-01-07,0.9993,7,OPTIMAL,128.8263053894043,9193016.01
2019-01-08,0.9551,10,OPTIMAL,366.9659261703491,10807955.09
2019-01-09,2.5593,10,TIME_LIMIT,370.5761456489563,13285959.51
2019-01-10,1.377,9,TIME_LIMIT,371.33070039749146,14027786.55
2019-01-11,4.9668,10,TIME_LIMIT,371.11971402168274,12777040.67
2019-01-12,1.2392,10,TIME_LIMIT,250.54208993911743,12132251.49
2019-01-13,2.1798,6,TIME_LIMIT,370.8790993690491,18352298.08
2019-01-14,0.9762,9,OPTIMAL,480.6650388240814,22263458.81
2019-01-15,1.3822,8,TIME_LIMIT,254.74645829200745,18987484.77
2019-01-16,1.8048,10,TIME_LIMIT,370.3213791847229,13965760.99
2019-01-17,0.9998,5,OPTIMAL,192.7757966518402,12369009.56
2019-01-18,3.2603,9,TIME_LIMIT,732.5096235275269,10601878.68
2019-01-19,0.9954,4,OPTIMAL,333.45460319519043,15559605.68
2019-01-20,0.9974,2,OPTIMAL,223.52606463432312,21434100.61
2019-01-21,0.9027,10,OPTIMAL,330.6728353500366,14557816.99
2019-01-22,2.7633,10,TIME_LIMIT,252.95368671417236,10132276.83
2019-01-23,0.9995,10,OPTIMAL,371.32668805122375,25616605.15
2019-01-24,0.9999,3,OPTIMAL,185.04620909690857,24766098.92
2019-01-25,1.1494,10,TIME_LIMIT,371.2473530769348,21430149.51
2019-01-26,2.4024,10,TIME_LIMIT,131.6591444015503,16690960.29
2019-01-27,2.078,7,TIME_LIMIT,370.2508053779602,13606927.11
2019-01-28,0.982,3,OPTIMAL,404.0017614364624,12857057.67
2019-01-29,1.6393,10,TIME_LIMIT,251.31818795204163,22493992.67
2019-01-30,0.9419,10,OPTIMAL,147.01014471054077,19408855.74
2019-01-31,0.9995,5,OPTIMAL,226.70070958137512,15296748.52
2019-02-01,0.7904,10,OPTIMAL,116.2074453830719,11780532.56
2019-02-02,0.9741,2,OPTIMAL,95.32595562934875,8683040.46
2019-02-03,0.8233,10,OPTIMAL,59.02888464927673,6497641.01
2019-02-04,1.9707,10,TIME_LIMIT,370.4746928215027,10423584.82
2019-02-05,0.9746,10,OPTIMAL,71.01629996299744,9869214.66
2019-02-06,1.0946,8,TIME_LIMIT,472.31771183013916,9157578.74
2019-02-07,0.9922,10,OPTIMAL,188.4716613292694,11071254.93
2019-02-08,0.9994,2,OPTIMAL,110.06448411941528,89391946.36
2019-02-09,0.9998,4,OPTIMAL,60.1820604801178,84082736.78
2019-02-10,0.982,10,OPTIMAL,142.23429012298584,31420249.78
2019-02-11,1.5888,10,TIME_LIMIT,250.5506513118744,13261561.97
2019-02-12,3.5878,10,TIME_LIMIT,251.98651337623596,13750568.77
