Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,251777.77496,34.261445,10.270091,7056118.81162,3076864.669242,0.0,0.0,0.0,43236.01504,67,4442.73,54132.848064,2996590.632978,0.0,19398521.853443,0.0,22395112.486421,0.0,388371.754649,22783484.24107,23.091764
2019-01-02,1136655.54,130939.9,123838.591896,12.227145,17.492342,15338149.897119,4544617.776871,0.0,0.0,0.0,7101.308104,28,6212.07,43617.338863,3688003.668782,0.0,47291061.449428,0.0,50979065.118209,0.0,771755.700443,51750820.818653,45.529027
2019-01-03,1100872.77,151029.29,140915.263521,14.679323,16.638812,14116151.591044,4201063.977093,0.0,0.0,0.0,10114.026479,46,7726.74,53190.353775,2593060.476606,0.0,32975298.923814,0.0,35568359.40042,0.0,863318.135736,36431677.536157,33.09345
2019-01-04,1013727.34,139993.84,133856.580731,15.213209,12.684178,9272716.478563,3585581.038779,0.0,0.0,0.0,6137.259269,42,6877.83,44106.335874,2619624.864196,0.0,23768288.204251,0.0,26387913.068447,0.0,568235.043302,26956148.111749,26.591123
2019-01-05,903816.2,156305.99,147573.205966,19.513993,10.642118,6920045.034969,2698473.214098,0.0,0.0,0.0,8732.784034,44,4986.12,39862.585073,2081770.353879,0.0,16733941.24681,0.0,18815711.600689,0.0,615800.07508,19431511.67577,21.499406
2019-01-06,837425.54,299729.54,255580.740649,43.92593,7.116816,4138343.724635,1821459.638001,0.0,0.0,0.0,44148.799351,54,3790.11,36788.152974,2292072.949884,0.0,10283271.139421,0.0,12575344.089305,0.0,303905.779341,12879249.868646,15.379576
2019-01-07,835476.71,274965.24,229348.497139,37.838281,7.683242,4482807.831065,1936362.261772,0.0,0.0,0.0,45616.742861,54,6432.99,39854.699483,2125128.725236,0.0,11566702.103523,0.0,13691830.828759,0.0,254730.260272,13946561.089031,16.692938
2019-01-08,854810.49,179507.09,161102.783294,23.223439,9.291465,5510618.643999,2431823.448865,0.0,0.0,0.0,18404.306706,46,5646.72,44720.932142,2133753.575058,0.0,14442960.441284,0.0,16576714.016342,0.0,378405.969609,16955119.985951,19.834946
2019-01-09,887344.94,198454.88,184473.223442,26.245646,9.837021,6134838.8272,2593991.705658,0.0,0.0,0.0,13981.656558,42,6664.65,41917.890053,2808247.994916,0.0,17060061.370074,0.0,19868309.36499,0.0,479173.709944,20347483.074935,22.930748
2019-01-10,933598.34,217570.5,183836.972526,24.519398,10.694569,7003387.904563,2981044.258291,0.0,0.0,0.0,33733.527474,46,5283.93,39647.306691,2280937.866138,0.0,18629621.874639,0.0,20910559.740778,0.0,332137.603443,21242697.344221,22.753572
2019-01-11,918205.77,266624.32,241474.786737,35.682537,9.178081,5933126.293459,2494241.013836,0.0,0.0,0.0,25149.533263,47,4673.94,41885.4641,2640192.5301,0.0,14939052.920589,0.0,17579245.450689,0.0,-17543.884732,17561701.565957,19.126107
2019-01-12,882997.25,253466.77,207798.795872,30.775958,9.391309,5733314.323111,2559186.08427,0.0,0.0,0.0,45667.974128,45,6377.88,52045.769891,2385814.372434,0.0,15474155.007834,0.0,17859969.380268,0.0,403746.411268,18263715.791536,20.683774
2019-01-13,968302.49,140864.43,131825.689586,15.759635,12.565766,8708915.568917,3458546.759915,0.0,0.0,0.0,9038.740414,26,5180.49,33909.169991,2818648.172512,0.0,23779931.390362,0.0,26598579.562873,0.0,131967.035666,26730546.598539,27.605575
2019-01-14,1048428.58,121728.56,112461.669906,12.01556,15.352256,12059985.547392,4035758.492212,0.0,0.0,0.0,9266.890094,35,7098.09,47576.904186,2903038.804793,0.0,39146301.799049,0.0,42049340.603842,0.0,481871.989282,42531212.593124,40.566628
2019-01-15,1016539.15,147080.71,133438.73258,15.110256,12.87741,9351369.100415,3739022.823416,0.0,0.0,0.0,13641.97742,43,6024.54,45420.604965,2374820.195071,0.0,23339228.914621,0.0,25714049.109692,0.0,592530.205143,26306579.314835,25.87857
2019-01-16,934076.17,215691.01,191256.090988,25.747297,10.097488,6690297.348709,2741525.423612,0.0,0.0,0.0,24434.919012,46,5743.83,47523.942781,2422050.979602,0.0,16911776.202052,0.0,19333827.181654,0.0,460289.34416,19794116.525814,21.191116
2019-01-17,868965.08,154901.7,149766.316114,20.824051,10.097218,6217458.581142,2556671.169273,0.0,0.0,0.0,5135.383886,45,6128.7,42629.963784,2256250.577703,0.0,16132785.610262,0.0,18389036.187965,0.0,466879.94943,18855916.137395,21.699279
2019-01-18,885312.54,320373.83,263568.707073,42.391849,8.135308,5070075.909421,2132213.8508,0.0,0.0,0.0,56805.122927,55,4057.5,48309.34066,2344819.95975,0.0,12877018.969965,0.0,15221838.929715,0.0,307397.107353,15529236.037068,17.540965
2019-01-19,964352.87,282263.57,237015.189007,32.586678,12.1126,8762791.247424,2918029.431381,0.0,0.0,0.0,45248.380993,55,9361.41,49212.444931,2694229.499765,0.0,21730423.928812,0.0,24424653.428577,0.0,8917.349289,24433570.777866,25.336753
2019-01-20,1030244.15,183813.28,161572.298301,18.599923,14.359509,11170892.048633,3622908.386106,0.0,0.0,0.0,22240.981699,53,7705.89,54753.83278,2663462.245098,0.0,30018881.081325,0.0,32682343.326422,0.0,857438.109147,33539781.435569,32.555178
2019-01-21,998892.9,347210.64,294858.382951,41.88124,9.809936,6978242.766122,2820832.773595,0.0,0.0,0.0,52352.257049,58,5451.3,44839.154128,2673052.593062,0.0,17622302.914322,0.0,20295355.507384,0.0,203702.213019,20499057.720404,20.521777
2019-01-22,900192.29,367214.69,300787.614111,50.181059,7.886205,4975324.323674,2123776.599376,0.0,0.0,0.0,66427.075889,59,5835.15,31368.549185,2603359.614092,0.0,12975692.381755,0.0,15579051.995847,0.0,199867.714415,15778919.710262,17.528388
2019-01-23,1078724.34,230384.78,211405.481632,24.374598,15.17168,12827303.611771,3538756.4347,0.0,0.0,0.0,18979.298368,62,11865.75,58410.616099,4053357.096019,0.0,34527386.872921,0.0,38580743.96894,0.0,877921.92046,39458665.8894,36.579008
2019-01-24,1048789.29,180566.6,155233.687589,17.372583,15.420759,12623580.432959,3549546.927753,0.0,0.0,0.0,25332.912411,58,9153.54,50939.105324,2913733.915588,0.0,34132475.492511,0.0,37046209.408099,0.0,1044940.546278,38091149.954377,36.319164
2019-01-25,999767.2,150084.46,141123.412226,16.435618,14.081053,10756812.923764,3320962.172891,0.0,0.0,0.0,8961.047774,45,7423.47,52901.840221,2751083.608341,0.0,25970182.644758,0.0,28721266.2531,0.0,470709.083475,29191975.336574,29.198773
2019-01-26,909271.36,125808.7,116944.139838,14.759576,11.651378,7667940.091915,2926323.955962,0.0,0.0,0.0,8864.560162,39,5945.88,39293.677578,2203952.055388,0.0,20020203.114126,0.0,22224155.169514,0.0,-56380.304883,22167774.864631,24.379713
2019-01-27,878022.17,140155.45,128218.9731,17.10035,10.763185,6732217.616821,2718097.745444,0.0,0.0,0.0,11936.4769,44,5249.34,40708.469477,2026450.406018,0.0,18041604.466462,0.0,20068054.87248,0.0,637048.410162,20705103.282642,23.581527
2019-01-28,928045.38,258516.92,225964.977761,32.185057,9.568482,6267019.637076,2612966.337574,0.0,0.0,0.0,32551.942239,48,6174.3,54384.730743,2679336.302817,0.0,16569638.990153,0.0,19248975.29297,0.0,227262.078464,19476237.371434,20.986299
2019-01-29,1044673.06,206178.51,191493.334838,22.444665,13.981054,11415005.283481,3190625.122442,0.0,0.0,0.0,14685.175162,61,10995.81,57263.832669,3367812.609295,0.0,29641004.360516,0.0,33008816.969811,0.0,989481.294694,33998298.264505,32.544439
2019-01-30,1051062.65,194503.3,174492.435326,19.90627,12.796603,9816093.184509,3633938.606809,0.0,0.0,0.0,20010.864674,49,6829.83,47412.952298,2941978.687783,0.0,26927641.959819,0.0,29869620.647602,0.0,550497.907888,30420118.555489,28.942251
2019-01-31,971425.1,235674.96,216482.115273,28.675293,10.502006,7141706.841651,3060205.336263,0.0,0.0,0.0,19192.844727,35,4819.41,47774.237334,2414248.560146,0.0,19299211.35944,0.0,21713459.919586,0.0,145122.697447,21858582.617032,22.501563
2019-02-01,866342.11,174858.67,164184.982206,23.38294,9.297363,5654380.540639,2400316.939427,0.0,0.0,0.0,10673.687794,41,5388.6,46439.850466,2135522.173142,0.0,14968762.943479,0.0,17104285.116621,0.0,448173.550467,17552458.667089,20.260424
2019-02-02,817028.94,221363.13,194754.024909,31.297104,7.607421,4201146.33944,2014336.673663,0.0,0.0,0.0,26609.105091,52,5423.64,43087.948989,1973771.467454,0.0,10954920.57687,0.0,12928692.044325,0.0,459763.380574,13388455.424899,16.386758
2019-02-03,801071.37,326547.42,265898.104899,49.68449,5.80436,2999083.270237,1650622.952858,0.0,0.0,0.0,60649.315101,45,3591.99,29408.440858,2465105.744955,0.0,8138699.021415,0.0,10603804.76637,0.0,-83115.015682,10520689.750688,13.133274
2019-02-04,854635.71,216583.06,190062.315985,28.599146,8.659218,5187415.967188,2213060.940045,0.0,0.0,0.0,26520.744015,45,5916.0,35501.146165,2132982.58364,0.0,13634180.669201,0.0,15767163.252842,0.0,267900.457647,16035063.710489,18.762455
