ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,0.9964,3,OPTIMAL,227.9180166721344,15221417.5
2019-01-02,0.7208,9,OPTIMAL,233.64648032188416,30043860.21
2019-01-03,1.8028,10,TIME_LIMIT,126.48306369781494,26431235.69
2019-01-04,0.9483,4,OPTIMAL,124.17757368087769,20530873.22
2019-01-05,0.9689,10,OPTIMAL,77.09323501586914,14613525.32
2019-01-06,0.7828,8,OPTIMAL,83.13644552230835,8342022.01
2019-01-07,0.9834,10,OPTIMAL,97.69662952423096,9339569.79
2019-01-08,0.999,6,OPTIMAL,85.60358333587646,10801220.9
2019-01-09,1.1762,10,TIME_LIMIT,245.00539875030518,13365792.56
2019-01-10,0.9981,10,OPTIMAL,228.27028036117554,14182508.77
2019-01-11,0.9711,10,OPTIMAL,132.7308065891266,12457526.48
2019-01-12,0.9534,10,OPTIMAL,92.27987051010132,12241846.09
2019-01-13,0.9051,2,OPTIMAL,122.1561496257782,18342751.55
2019-01-14,0.9717,6,OPTIMAL,242.23048448562622,23530821.6
2019-01-15,0.9909,10,OPTIMAL,98.1674451828003,19118380.67
2019-01-16,0.9333,7,OPTIMAL,287.7292990684509,14059140.4
2019-01-17,0.9992,3,OPTIMAL,72.06210660934448,12550779.79
2019-01-18,1.2668,10,TIME_LIMIT,466.9250204563141,10555031.13
2019-01-19,0.8581,5,OPTIMAL,106.57694506645203,16655787.35
2019-01-20,0.9391,6,OPTIMAL,110.63099598884583,21500258.95
2019-01-21,0.9997,6,OPTIMAL,55.73348307609558,14693948.2
2019-01-22,0.9841,10,OPTIMAL,113.23340773582458,10102929.46
2019-01-23,0.961,6,OPTIMAL,122.77870154380798,25718987.15
2019-01-24,0.9999,6,OPTIMAL,49.12692165374756,24843443.64
2019-01-25,0.936,10,OPTIMAL,159.88926196098328,21556273.99
2019-01-26,0.8982,10,OPTIMAL,174.07009601593018,16634010.72
2019-01-27,0.9324,10,OPTIMAL,186.7877058982849,13605591.45
2019-01-28,0.9519,9,OPTIMAL,434.975713968277,12917810.35
2019-01-29,0.8357,10,OPTIMAL,157.44896912574768,22488903.76
2019-01-30,0.9727,5,OPTIMAL,67.8266532421112,19578591.43
2019-01-31,0.9999,6,OPTIMAL,45.059266567230225,15411606.78
2019-02-01,0.888,10,OPTIMAL,64.08723640441895,11671534.47
2019-02-02,0.889,6,OPTIMAL,52.32807755470276,8714686.06
2019-02-03,1.0,6,OPTIMAL,24.810272455215454,6599321.87
2019-02-04,1.5144,10,TIME_LIMIT,307.1153223514557,10514507.2
2019-02-05,0.9669,4,OPTIMAL,89.26632595062256,10096364.47
2019-02-06,0.9419,5,OPTIMAL,88.51133751869202,9287225.22
2019-02-07,0.8889,6,OPTIMAL,115.83051443099976,11113630.37
2019-02-08,1.0,2,OPTIMAL,52.192148208618164,89672968.82
2019-02-09,0.9993,2,OPTIMAL,18.66743493080139,84142721.53
2019-02-10,0.9984,3,OPTIMAL,41.56845140457153,31373733.12
2019-02-11,0.8954,10,OPTIMAL,299.72105145454407,13237171.13
2019-02-12,1.8803,10,TIME_LIMIT,605.6621441841125,13722774.17
2019-02-13,0.9985,4,OPTIMAL,291.5549051761627,14386435.08
2019-02-14,0.9022,10,OPTIMAL,203.54465246200562,10772776.34
2019-02-15,0.979,10,OPTIMAL,42.40878129005432,10504482.13
2019-02-16,0.9948,10,OPTIMAL,173.52264857292175,14573281.81
2019-02-17,0.9905,10,OPTIMAL,221.71424388885498,11308479.51
2019-02-18,0.9992,7,OPTIMAL,71.26733875274658,14821130.6
2019-02-19,0.978,7,OPTIMAL,26.893054962158203,22839489.06
2019-02-20,0.9999,10,OPTIMAL,61.69294023513794,18537847.05
2019-02-21,0.9953,10,OPTIMAL,294.05322647094727,14597808.04
2019-02-22,1.9098,10,TIME_LIMIT,365.99940180778503,14175487.34
2019-02-23,0.9992,10,OPTIMAL,22.926718711853027,9572697.37
2019-02-24,0.9148,10,OPTIMAL,116.85784411430359,11681590.72
2019-02-25,1.2634,10,TIME_LIMIT,244.94420337677002,13278560.9
2019-02-26,0.9611,10,OPTIMAL,394.3254554271698,10663415.19
2019-02-27,0.9202,10,OPTIMAL,64.75070905685425,11829928.65
2019-02-28,0.7556,10,OPTIMAL,91.9009759426117,22496702.77
2019-03-01,0.9268,10,OPTIMAL,84.70574450492859,19060869.22
2019-03-02,1.0365,10,TIME_LIMIT,245.53975296020508,13666461.0
2019-03-03,0.8974,2,OPTIMAL,103.32036232948303,16304932.38
2019-03-04,0.9999,2,OPTIMAL,16.224656581878662,96854275.89
2019-03-05,0.9364,10,OPTIMAL,85.78070378303528,103619265.46
2019-03-06,0.6756,3,OPTIMAL,54.858357429504395,34028776.91
2019-03-07,1.3168,10,TIME_LIMIT,124.91766548156738,11528925.95
2019-03-08,0.8234,10,OPTIMAL,182.6194052696228,8695561.37
2019-03-09,0.9973,6,OPTIMAL,86.22125887870789,9570210.23
2019-03-10,0.9299,7,OPTIMAL,82.63467788696289,8564363.17
2019-03-11,0.8307,10,OPTIMAL,91.87710118293762,10307158.58
2019-03-12,0.8606,10,OPTIMAL,91.71831846237183,10219731.6
2019-03-13,0.9942,10,OPTIMAL,74.599534034729,9643936.62
2019-03-14,0.9962,6,OPTIMAL,60.153337478637695,8647019.96
2019-03-15,0.9998,10,OPTIMAL,106.18920564651489,11165984.19
2019-03-16,0.9568,9,OPTIMAL,110.68518471717834,13232717.86
2019-03-17,0.9826,7,OPTIMAL,109.96808195114136,12215229.55
2019-03-18,0.9559,10,OPTIMAL,58.68032193183899,13166398.04
2019-03-19,0.9587,10,OPTIMAL,93.05456471443176,10651146.29
2019-03-20,0.9284,5,OPTIMAL,142.96381783485413,12519949.55
2019-03-21,0.8733,10,OPTIMAL,58.57707476615906,12159650.52
2019-03-22,0.9737,6,OPTIMAL,160.72264456748962,8540852.49
2019-03-23,0.7655,10,OPTIMAL,21.179978609085083,6441630.06
2019-03-24,0.949,2,OPTIMAL,23.55353093147278,8278289.95
2019-03-25,0.9953,10,OPTIMAL,83.91334176063538,10062041.71
2019-03-26,0.9266,10,OPTIMAL,154.65283513069153,8878678.21
2019-03-27,0.7959,10,OPTIMAL,279.1662437915802,7733751.9
2019-03-28,0.9715,10,OPTIMAL,309.79542684555054,7320434.11
2019-03-29,0.9881,10,OPTIMAL,233.83463191986084,7501937.01
2019-03-30,0.8788,4,OPTIMAL,117.98298788070679,7426844.39
2019-03-31,0.9785,10,OPTIMAL,140.98617792129517,10562046.6
2019-04-01,0.9833,10,OPTIMAL,65.64722895622253,14736777.76
2019-04-02,1.3903,10,TIME_LIMIT,365.49627470970154,10932785.03
2019-04-03,0.9693,7,OPTIMAL,141.79109501838684,7653848.89
2019-04-04,0.9364,7,OPTIMAL,85.30176281929016,11976665.44
2019-04-05,0.9991,2,OPTIMAL,227.63458776474,10502848.2
2019-04-06,0.9246,7,OPTIMAL,91.01157474517822,9056102.11
2019-04-07,0.9541,10,OPTIMAL,142.4472062587738,10062381.38
2019-04-08,0.9974,10,OPTIMAL,59.25416421890259,13276514.27
2019-04-09,1.1411,5,TIME_LIMIT,244.92787528038025,11772857.94
2019-04-10,0.9662,10,OPTIMAL,187.940269947052,11433738.98
2019-04-11,0.9833,10,OPTIMAL,283.3400571346283,10659401.45
2019-04-12,0.9928,8,OPTIMAL,45.70477104187012,8266393.39
2019-04-13,0.8616,10,OPTIMAL,58.768991231918335,7481742.64
2019-04-14,0.913,10,OPTIMAL,71.92903161048889,7990052.53
2019-04-15,0.9727,10,OPTIMAL,111.23471999168396,7848072.67
2019-04-16,1.7554,10,TIME_LIMIT,364.8055429458618,8312096.22
2019-04-17,0.9309,10,OPTIMAL,83.62234044075012,10200322.74
2019-04-18,0.9896,5,OPTIMAL,79.93022036552429,9280182.6
2019-04-19,0.9702,10,OPTIMAL,25.359875917434692,9305290.6
2019-04-20,0.9935,10,OPTIMAL,102.85031032562256,7298217.03
2019-04-21,0.2203,10,OPTIMAL,54.11098647117615,6433047.74
2019-04-22,0.9457,10,OPTIMAL,88.13926935195923,9414128.56
2019-04-23,0.9822,10,OPTIMAL,174.94270062446594,9869693.23
2019-04-24,0.9968,2,OPTIMAL,73.55088257789612,11832538.17
2019-04-25,0.9713,10,OPTIMAL,110.55674576759338,12838668.87
2019-04-26,0.9788,8,OPTIMAL,112.26917505264282,11458173.68
2019-04-27,0.9586,3,OPTIMAL,355.81916975975037,9731759.44
2019-04-28,0.998,6,OPTIMAL,48.877264976501465,9042849.11
2019-04-29,0.9704,10,OPTIMAL,210.1183726787567,11805564.02
2019-04-30,0.9696,4,OPTIMAL,146.0045566558838,12595153.68
2019-05-01,0.8329,10,OPTIMAL,36.53949475288391,13980465.95
2019-05-02,0.9075,8,OPTIMAL,140.72837686538696,10799212.19
2019-05-03,0.9739,9,OPTIMAL,95.3987238407135,11983277.68
2019-05-04,0.9477,9,OPTIMAL,75.55029058456421,11409898.4
2019-05-05,0.9931,6,OPTIMAL,109.03026795387268,10174769.67
