Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,847.8442725699998,328.06152553767123,0.0,8
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,283.0166975799997,66.04530396004566,0.0,0
L101,1326.57776,1294.235361,1011.3622753599999,640.6425323216895,0.0,0
L102,1326.57776,917.788808,778.6045833,324.3771297976028,0.0,0
L103,1326.57776,816.343466,595.21242004,403.65036421392693,0.0,0
L104,1207.06625,934.6049,659.57214557,217.06797745616439,0.0,0
L105,1326.57776,1326.57776,759.6262724599998,239.44248946107308,0.0,11
L106,1326.57776,1326.57776,759.6262724599998,239.44248946107308,0.0,11
L107,1326.57776,690.059682,462.89892495999976,150.79521771495433,0.0,0
L108,1326.57776,690.059682,462.89892495999976,150.79521771495433,0.0,0
L109,1326.57776,1326.57776,890.90292758,291.8130850896119,0.0,1
L11,1207.06625,593.421395,510.45022764,243.61498831210042,0.0,0
L110,1207.06625,594.852646,421.64659548999975,131.7242822394977,0.0,0
L111,1326.57776,650.332104,539.81167965,214.8480596805936,0.0,0
L112,1493.89381,1124.791134,765.492102,542.6716847795662,0.0,0
L113,1207.06625,1029.958442,872.22123243,226.98169870148402,0.0,0
L114,1207.06625,1207.06625,945.7577122499999,326.2930068223744,0.0,7
L115,1207.06625,1113.750737,648.7168298199998,234.78144250684932,0.0,0
L116,1326.57776,860.687123,717.25692944,165.605093986758,0.0,0
L117,1326.57776,860.687123,717.25692944,165.605093986758,0.0,0
L118,1326.57776,1308.177272,976.46345434,445.8754816308219,0.0,0
L119,1493.89381,1295.969364,864.3053107099998,267.55745050753427,0.0,0
L12,1207.06625,589.020856,389.61552793999994,115.69427865,0.0,0
L120,1326.57776,813.45888,725.6563234199998,188.40043837477168,0.0,0
L121,1326.57776,813.45888,725.6563234199998,188.40043837477168,0.0,0
L122,1326.57776,1326.57776,1202.76207582,319.21438691358446,0.0,36
L123,1326.57776,820.567657,652.3517803899999,427.4484023793379,0.0,0
L124,1326.57776,820.567657,652.3517803899999,427.4484023793379,0.0,0
L125,1326.57776,674.961015,504.91728659999984,337.94247494714614,0.0,0
L126,1326.57776,692.613057,432.90575636999955,239.46756760251142,0.0,0
L127,1326.57776,692.613057,432.90575636999955,239.46756760251142,0.0,0
L128,1326.57776,682.637187,526.04660076,350.47698646107307,0.0,0
L129,1326.57776,942.878441,726.5909441700001,484.08906020753426,0.0,0
L13,1326.57776,847.179,825.41141808,270.69799917066206,0.0,0
L130,1326.57776,942.878441,726.5909441700001,484.08906020753426,0.0,0
L131,1493.89381,1051.142016,914.5522826099998,372.62626000936075,0.0,0
L132,1326.57776,1027.579578,741.43319436,367.29561608618724,0.0,0
L133,1207.06625,2555.310121,1207.06625,784.8766065378995,19488.046885,2503
L134,1326.57776,720.742578,685.47111104,338.0048349143836,0.0,0
L135,1207.06625,773.371372,672.56743206,345.8802941240868,0.0,0
L136,1326.57776,1195.802558,1045.4488931699998,482.24202464817347,0.0,0
L137,1326.57776,912.721598,821.2410627599999,408.61723247408673,0.0,0
L138,1326.57776,912.721598,821.2410627599999,408.61723247408673,0.0,0
L139,1326.57776,484.221175,435.68850855999995,216.78145523299085,0.0,0
L14,1493.89381,1056.744332,1029.59213671,337.66013581210046,0.0,0
L140,1326.57776,1003.903556,798.67382498,307.67966815057076,0.0,0
L141,1326.57776,840.349655,649.1534942,283.89966691632424,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1162.308868,975.51592549,634.2785712894977,0.0,0
L144,1326.57776,935.258057,793.450882,194.23398180764838,0.0,0
L145,1326.57776,1210.238458,1102.01652554,281.6841267374429,0.0,0
L146,1326.57776,557.48921,372.0741653,118.31628800159817,0.0,0
L147,1326.57776,1373.72,1314.8569,981.0665269115298,58.486720000000005,103
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1212.73150689,362.33689025958904,0.0,0
L150,1326.57776,863.052369,786.02998254,222.91639821130138,0.0,0
L151,1207.06625,1207.06625,1099.34263316,311.77118630536535,0.0,12
L152,1326.57776,1326.57776,1326.57776,648.1014217784247,0.0,1156
L153,1326.57776,890.121565,683.96064509,338.9750236052512,0.0,0
L154,1326.57776,890.121565,683.96064509,338.9750236052512,0.0,0
L155,1326.57776,890.121565,683.96064509,338.9750236052512,0.0,0
L156,1326.57776,684.605192,573.4896562299999,314.80168793504566,0.0,0
L157,1326.57776,684.605192,573.4896562299999,314.80168793504566,0.0,0
L158,1326.57776,1253.79,1216.663,937.6819154006849,0.0,0
L159,1326.57776,1326.57776,1326.57776,474.807292075,0.0,518
L16,1207.06625,415.157002,398.02470002999996,118.92082551712329,0.0,0
L160,1326.57776,482.672514,351.79434267999994,98.49425695296803,0.0,0
L161,1326.57776,482.672514,351.79434267999994,98.49425695296803,0.0,0
L162,1207.06625,1551.446465,1042.3683595300001,500.425279748516,1201.754084,9
L163,1326.57776,774.347009,658.6562849699999,237.54104418458903,0.0,0
L164,1326.57776,774.347009,658.6562849699999,237.54104418458903,0.0,0
L165,1207.06625,959.738868,737.9333562799999,386.8488973254566,0.0,0
L166,1326.57776,1326.57776,1326.57776,518.9303238423515,0.0,208
L167,1326.57776,959.592444,841.83526891,342.26140532671235,0.0,0
L168,1207.06625,284.646135,217.00361174999998,117.53077534714612,0.0,0
L169,1493.89381,1032.315147,917.7309222199999,428.18798309143835,0.0,0
L17,1326.57776,753.358139,604.8542662,377.5827025689498,0.0,0
L170,1326.57776,657.738743,578.5230415,161.9737050466895,0.0,0
L171,1326.57776,591.964868,520.67073765,145.77633454623287,0.0,0
L172,1207.06625,1041.76754,803.7523583299998,270.39814479200913,0.0,0
L173,855.10483,716.765858,618.32730782,390.725473697032,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L175,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L176,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L177,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L178,919.64102,752.682562,623.6787402599999,171.88880137488584,0.0,0
L179,1326.57776,688.065062,614.0345442399997,258.68640303584476,0.0,0
L18,1326.57776,731.888409,555.6693158899998,354.75140088276254,0.0,0
L180,1326.57776,688.065062,614.0345442399997,258.68640303584476,0.0,0
L181,681.21557,467.648509,403.44546431999987,137.66378419908676,0.0,0
L182,681.21557,467.648509,403.44546431999987,137.66378419908676,0.0,0
L183,598.15507,598.15507,516.0348964199999,176.08158443447488,0.0,20
L184,681.21557,681.21557,590.56215859,134.1494136055936,0.0,47
L185,681.21557,681.21557,590.56215859,134.1494136055936,0.0,47
L186,1326.57776,455.360487,440.31004522999996,141.38061717557076,0.0,0
L187,681.21557,695.249432,681.21557,401.8820729216895,24.531032999999997,1439
L188,1207.06625,2114.847542,1207.06625,579.5805725607305,7675.038464,305
L189,1207.06625,1207.06625,1207.06625,461.0789394638128,0.0,263
L19,1326.57776,731.888409,555.6693158899998,354.75140088276254,0.0,0
L190,1207.06625,892.934503,710.3990534599998,264.19062283356163,0.0,0
L191,1326.57776,1326.57776,1113.0189021999997,434.4147474060502,0.0,5
L192,681.21557,681.21557,681.21557,640.4019427533105,0.0,6483
L193,1326.57776,1275.961339,1117.71128458,748.6865271805937,0.0,0
L194,1326.57776,1312.191466,1102.7587065299997,564.429056044863,0.0,0
L195,1326.57776,642.391383,539.86229091,276.3197075952055,0.0,0
L196,1326.57776,1294.034407,1155.0973648299998,808.1342520891552,0.0,0
L197,1326.57776,515.570764,309.5611423499999,168.8336163876712,0.0,0
L198,1493.89381,1100.229227,660.6042090899998,360.29133557328765,0.0,0
L199,1326.57776,816.436784,533.6459651499997,345.3471043464612,0.0,0
