Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,214951.109082,27.854279,10.783782,7426686.585364,3213129.50816,0.0,0.0,0.0,80062.680918,63,4630.83,57994.913466,3009821.642598,0.0,19993286.187371,0.0,23003107.829969,0.0,362422.167925,23365529.997894,23.681685
2019-01-02,1136655.54,130939.9,99959.019227,9.642071,17.921639,15639107.863987,4731622.615309,0.0,0.0,0.0,30980.880773,24,5466.57,39895.607647,3332829.002126,0.0,48254964.620429,0.0,51587793.622555,0.0,218472.115605,51806265.73816,45.577806
2019-01-03,1100872.77,151029.29,113203.716962,11.461705,16.639837,13966352.190577,4351991.015122,0.0,0.0,0.0,37825.573038,27,6057.09,49361.992217,2415390.258914,0.0,34165491.647838,0.0,36580881.906752,0.0,707708.435429,37288590.342181,33.871844
2019-01-04,1013727.34,139993.84,104277.911821,11.466048,13.76641,10221721.102948,3733664.824209,0.0,0.0,0.0,35715.928179,40,6357.33,42237.410618,2300968.883991,0.0,24330136.231352,0.0,26631105.115343,0.0,256402.669539,26887507.784881,26.523412
2019-01-05,903816.2,156305.99,114833.538311,14.554634,11.295047,7294362.470492,2914284.127528,0.0,0.0,0.0,41472.451689,46,4966.86,40198.643909,2096373.387839,0.0,17978257.255335,0.0,20074630.643175,0.0,532240.568265,20606871.21144,22.799847
2019-01-06,837425.54,299729.54,214930.955139,34.527361,7.667884,4441736.124252,1979545.817682,0.0,0.0,0.0,84798.584861,43,3574.74,38151.211991,2357286.618128,0.0,10629615.723215,0.0,12986902.341343,0.0,289844.195551,13276746.536894,15.854241
2019-01-07,835476.71,274965.24,197101.113217,30.875415,8.12427,4740155.70251,2047482.910222,0.0,0.0,0.0,77864.126783,48,6256.77,43013.627719,2279265.809916,0.0,12198405.52943,0.0,14477671.339346,0.0,354607.163148,14832278.502494,17.753072
2019-01-08,854810.49,179507.09,130463.0647,18.011117,9.822718,5816339.769488,2580222.58744,0.0,0.0,0.0,49044.0253,36,5397.18,43379.749277,2243660.452863,0.0,15637815.062332,0.0,17881475.515196,0.0,480929.098039,18362404.613235,21.481258
2019-01-09,887344.94,198454.88,155688.647161,21.278932,10.431849,6658980.751768,2597667.625361,0.0,0.0,0.0,42766.232839,37,6327.33,41043.065742,2629647.688406,0.0,17918572.752353,0.0,20548220.44076,0.0,470311.321097,21018531.761856,23.686991
2019-01-10,933598.34,217570.5,156832.124317,20.190389,11.120471,7491692.239092,2890361.340227,0.0,0.0,0.0,60738.375683,43,4954.38,37843.98452,2332495.812754,0.0,19439889.557817,0.0,21772385.37057,0.0,494092.509039,22266477.879609,23.850169
2019-01-11,918205.77,266624.32,197289.830754,27.366551,9.78668,6365945.501838,2620240.257452,0.0,0.0,0.0,69334.489246,42,4462.2,40273.057027,2925404.391217,0.0,16857244.33336,0.0,19782648.724577,0.0,339080.837812,20121729.562389,21.914183
2019-01-12,882997.25,253466.77,176780.180845,25.031989,9.85032,6034212.381484,2663593.32324,0.0,0.0,0.0,76686.589155,33,6232.47,44917.45992,2338800.061656,0.0,16266632.225223,0.0,18605432.286879,0.0,351551.446808,18956983.733687,21.468905
2019-01-13,968302.49,140864.43,111106.49521,12.961621,13.0867,9073226.184228,3598657.835678,0.0,0.0,0.0,29757.93479,31,5221.47,35784.396512,2545174.594771,0.0,24670991.921009,0.0,27216166.515779,0.0,347646.518687,27563813.034466,28.466118
2019-01-14,1048428.58,121728.56,100101.963002,10.555642,14.666293,11450458.566581,3926102.037404,0.0,0.0,0.0,21626.596998,36,7620.27,47193.56797,2472717.350426,0.0,31472286.461717,0.0,33945003.812143,0.0,873198.696532,34818202.508675,33.209894
2019-01-15,1016539.15,147080.71,109889.423296,12.120383,13.303616,9703778.217099,3819868.212926,0.0,0.0,0.0,37191.286704,33,5911.77,43636.772204,2317431.795887,0.0,24487468.166178,0.0,26804899.962065,0.0,721458.693425,27526358.65549,27.078503
2019-01-16,934076.17,215691.01,153017.861,19.591093,10.796077,7204746.492503,2879611.843185,0.0,0.0,0.0,62673.149,50,6667.44,47163.319364,2460384.395141,0.0,18505231.947177,0.0,20965616.342318,0.0,567216.732229,21532833.074547,23.052545
2019-01-17,868965.08,154901.7,116764.987214,15.523129,10.508659,6453335.847699,2678321.490242,0.0,0.0,0.0,38136.712786,39,5429.79,38802.449243,2287077.700832,0.0,17401012.687871,0.0,19688090.388703,0.0,454107.27755,20142197.666254,23.179525
2019-01-18,885312.54,320373.83,228219.93313,34.731776,8.622203,5347822.992786,2285521.10388,0.0,0.0,0.0,92153.89687,44,4384.92,40764.435153,2327084.240846,0.0,13213301.353858,0.0,15540385.594704,0.0,481190.434565,16021576.029269,18.097085
2019-01-19,964352.87,282263.57,208461.30998,27.578203,11.45184,8005208.803185,3038406.15031,0.0,0.0,0.0,73802.26002,40,7759.41,56578.900286,2617620.003389,0.0,22249832.147666,0.0,24867452.151055,0.0,222909.366395,25090361.51745,26.017822
2019-01-20,1030244.15,183813.28,137136.516491,15.354982,14.655968,11375035.258417,3724190.103478,0.0,0.0,0.0,46676.763509,47,7144.56,51147.952866,2505821.378451,0.0,30299703.546344,0.0,32805524.924794,0.0,444783.337576,33250308.262371,32.274202
2019-01-21,998892.9,347210.64,249015.527466,33.2075,10.268835,7342333.937623,2915132.465987,0.0,0.0,0.0,98195.112534,42,5176.71,43013.155774,2826449.47673,0.0,18418831.301258,0.0,21245280.777988,0.0,207362.957266,21452643.735254,21.47642
2019-01-22,900192.29,367214.69,270912.458741,43.05119,8.393589,5285493.382367,2270350.689885,0.0,0.0,0.0,96302.231259,43,5558.88,38920.560319,2843792.04988,0.0,13998446.87747,0.0,16842238.92735,0.0,165407.655641,17007646.582991,18.893348
2019-01-23,1078724.34,230384.78,178787.822959,19.866715,15.525874,13009705.631232,3738432.114244,0.0,0.0,0.0,51596.957041,57,11435.61,53098.281683,3968448.115112,0.0,34996479.791713,0.0,38964927.906825,0.0,924046.393298,39888974.300123,36.977913
2019-01-24,1048789.29,180566.6,129405.029852,14.075184,15.882538,12952415.451505,3705020.753133,0.0,0.0,0.0,51161.570148,45,7642.95,55095.081087,2712806.966169,0.0,34397816.872062,0.0,37110623.838231,0.0,931827.218252,38042451.056483,36.27273
2019-01-25,999767.2,150084.46,118403.112294,13.434075,14.485306,11085045.744259,3396888.101499,0.0,0.0,0.0,31681.347706,41,6517.41,47193.918294,2463314.698047,0.0,26524890.52574,0.0,28988205.223787,0.0,356818.90725,29345024.131036,29.351857
