Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,817.9396103699999,324.6521345281963,0.0,17
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,562.671117,277.99616876,67.68915259315068,0.0,0
L101,1326.57776,1318.089825,946.5459916799999,562.5815604482876,0.0,1
L102,1326.57776,917.788808,782.3731900999999,317.99230739760276,0.0,0
L103,1326.57776,865.817564,579.9156946300001,354.1326878410959,0.0,0
L104,1207.06625,1113.226616,672.9345579099999,222.4506778675799,0.0,0
L105,1326.57776,1326.57776,778.41714263,281.46542631621,0.0,6
L106,1326.57776,1326.57776,778.41714263,281.46542631621,0.0,6
L107,1326.57776,668.54185,475.52802700999996,185.59556928938355,0.0,0
L108,1326.57776,668.54185,475.52802700999996,185.59556928938355,0.0,0
L109,1326.57776,1272.624059,908.72755176,360.9706785929224,0.0,0
L11,1207.06625,582.733353,522.2591213,273.7216730700913,0.0,0
L110,1207.06625,614.919197,432.0427919099999,137.78194904703196,0.0,0
L111,1326.57776,565.230638,493.41808799999995,214.1737266425799,0.0,0
L112,1493.89381,1193.762286,765.492102,475.82343677659816,0.0,0
L113,1207.06625,1018.812805,860.9724039799997,204.9529973208904,0.0,0
L114,1207.06625,1207.06625,770.4004417799998,260.06957504531965,0.0,7
L115,1207.06625,1111.512051,582.3183064799999,241.62822890433787,0.0,0
L116,1326.57776,857.29767,739.40269111,164.68410239965752,0.0,0
L117,1326.57776,857.29767,739.40269111,164.68410239965752,0.0,0
L118,1326.57776,1308.05887,939.6522079399999,406.2356008819635,0.0,0
L119,1493.89381,1270.563701,886.1023262499999,326.2127072160959,0.0,0
L12,1207.06625,538.018944,371.82668678,113.90993380525114,0.0,0
L120,1326.57776,803.99388,736.17330499,174.34774378687214,0.0,0
L121,1326.57776,803.99388,736.17330499,174.34774378687214,0.0,0
L122,1326.57776,1326.57776,1213.27189305,318.8854508159817,0.0,36
L123,1326.57776,820.567657,652.1845122999999,422.10394355399546,0.0,0
L124,1326.57776,820.567657,652.1845122999999,422.10394355399546,0.0,0
L125,1326.57776,674.82554,503.74546349,327.1006109142694,0.0,0
L126,1326.57776,695.477572,424.9549295399997,226.5542291533105,0.0,0
L127,1326.57776,695.477572,424.9549295399997,226.5542291533105,0.0,0
L128,1326.57776,682.245956,525.39979978,342.1835132326484,0.0,0
L129,1326.57776,942.33806,725.6975639399999,472.633872508105,0.0,0
L13,1326.57776,847.179,825.65028498,265.818955891895,0.0,0
L130,1326.57776,942.33806,725.6975639399999,472.633872508105,0.0,0
L131,1493.89381,977.991082,814.7900469299999,337.7837790839041,0.0,0
L132,1326.57776,865.293209,709.65273801,400.82712612066206,0.0,0
