Date,Hour,unit_type,is_pem,Output,Curtailment
2019-01-01,0,HYDRO,False,497.8,0.0
2019-01-01,0,PV,False,0.0,0.0
2019-01-01,0,WIND,False,7642.579495,1797.8705109999999
2019-01-01,0,WIND,True,0.0,373.199994
2019-01-01,1,HYDRO,False,497.8,0.0
2019-01-01,1,PV,False,0.0,0.0
2019-01-01,1,WIND,False,8424.136664,1838.233342
2019-01-01,1,WIND,True,0.0,373.199994
2019-01-01,2,HYDRO,False,497.8,0.0
2019-01-01,2,PV,False,0.0,0.0
2019-01-01,2,WIND,False,8851.595763,1833.604243
2019-01-01,2,WIND,True,0.0,373.199994
2019-01-01,3,HYDRO,False,497.8,0.0
2019-01-01,3,PV,False,0.0,0.0
2019-01-01,3,WIND,False,9116.155721,1835.8942849999999
2019-01-01,3,WIND,True,0.0,373.199994
2019-01-01,4,HYDRO,False,497.8,0.0
2019-01-01,4,PV,False,0.0,0.0
2019-01-01,4,WIND,False,9395.80975,1808.9402559999999
2019-01-01,4,WIND,True,0.0,373.199994
2019-01-01,5,HYDRO,False,497.8,0.0
2019-01-01,5,PV,False,0.0,0.0
2019-01-01,5,WIND,False,9976.495305,1842.204701
2019-01-01,5,WIND,True,0.0,373.199994
2019-01-01,6,HYDRO,False,497.8,0.0
2019-01-01,6,PV,False,0.0,0.0
2019-01-01,6,WIND,False,10521.628,1694.442006
2019-01-01,6,WIND,True,0.0,373.199994
2019-01-01,7,HYDRO,False,497.8,0.0
2019-01-01,7,PV,False,0.0,0.0
2019-01-01,7,WIND,False,10823.125629,1682.9043769999998
2019-01-01,7,WIND,True,0.0,373.199994
2019-01-01,8,HYDRO,False,497.8,0.0
2019-01-01,8,PV,False,0.0,0.0
2019-01-01,8,WIND,False,10267.660648,1588.749358
2019-01-01,8,WIND,True,0.0,373.199994
2019-01-01,9,HYDRO,False,497.8,0.0
2019-01-01,9,PV,False,238.78,7.13
2019-01-01,9,WIND,False,9974.438294,1535.461712
2019-01-01,9,WIND,True,0.0,373.199994
2019-01-01,10,HYDRO,False,497.8,0.0
2019-01-01,10,PV,False,1835.7,7.82
2019-01-01,10,WIND,False,9705.217999,1020.172007
2019-01-01,10,WIND,True,0.0,373.199994
2019-01-01,11,HYDRO,False,497.8,0.0
2019-01-01,11,PV,False,3054.16,67.94
2019-01-01,11,WIND,False,8869.199,1554.011006
2019-01-01,11,WIND,True,0.0,373.199994
2019-01-01,12,HYDRO,False,497.8,0.0
2019-01-01,12,PV,False,4367.173779,52.436220999999996
2019-01-01,12,WIND,False,7893.402668,2122.557338
2019-01-01,12,WIND,True,0.0,373.199994
2019-01-01,13,HYDRO,False,497.8,0.0
2019-01-01,13,PV,False,4150.21,1029.29
2019-01-01,13,WIND,False,8936.364251,811.385755
2019-01-01,13,WIND,True,0.0,373.199994
2019-01-01,14,HYDRO,False,497.8,0.0
2019-01-01,14,PV,False,4689.28,702.24
2019-01-01,14,WIND,False,8329.167716,1443.10229
2019-01-01,14,WIND,True,0.0,373.199994
2019-01-01,15,HYDRO,False,497.8,0.0
2019-01-01,15,PV,False,4377.58,652.77
