ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.6472,10,TIME_LIMIT,373.55849170684814,15140339.84
2019-01-02,1.1923,10,TIME_LIMIT,252.70805835723877,29854865.38
2019-01-03,1.7426,7,TIME_LIMIT,253.07951736450195,26297171.78
2019-01-04,1.4907,10,TIME_LIMIT,129.8963828086853,21389735.89
2019-01-05,0.9836,10,OPTIMAL,219.54457783699036,14638350.15
2019-01-06,0.9618,10,OPTIMAL,236.49335408210754,8268429.38
2019-01-07,0.9997,10,OPTIMAL,197.15141201019287,9211585.17
2019-01-08,0.7992,10,OPTIMAL,125.55317258834839,10832095.89
2019-01-09,1.9686,10,TIME_LIMIT,250.5933530330658,13359062.73
2019-01-10,2.6099,10,TIME_LIMIT,132.1437692642212,14196518.08
2019-01-11,2.5481,10,TIME_LIMIT,370.7998697757721,12431701.73
2019-01-12,1.7848,10,TIME_LIMIT,372.0725591182709,12203764.8
2019-01-13,1.3209,7,TIME_LIMIT,249.69184565544128,18218247.67
2019-01-14,1.1799,10,TIME_LIMIT,251.9954478740692,22325852.63
2019-01-15,0.9584,9,OPTIMAL,220.82703590393066,19030518.98
2019-01-16,3.591,10,TIME_LIMIT,249.82624888420105,14314864.92
2019-01-17,0.8969,7,OPTIMAL,183.20971512794495,12491049.9
2019-01-18,3.5039,10,TIME_LIMIT,251.8559148311615,10619213.01
2019-01-19,1.1983,10,TIME_LIMIT,225.59902667999268,15630924.07
2019-01-20,0.9269,4,OPTIMAL,171.85858845710754,21462635.39
2019-01-21,1.4691,10,TIME_LIMIT,250.50119614601135,14620832.64
2019-01-22,1.2484,10,TIME_LIMIT,130.88898277282715,9990500.02
2019-01-23,0.9886,5,OPTIMAL,203.89929938316345,25644112.9
2019-01-24,0.9989,5,OPTIMAL,109.78631520271301,24895041.31
2019-01-25,1.3889,10,TIME_LIMIT,371.087815284729,21526346.68
2019-01-26,1.1281,10,TIME_LIMIT,253.57789969444275,16450120.43
2019-01-27,2.7902,10,TIME_LIMIT,250.42114424705505,13712751.05
2019-01-28,2.4703,10,TIME_LIMIT,370.58456015586853,13006903.61
2019-01-29,1.0128,10,TIME_LIMIT,129.3063576221466,22422016.89
2019-01-30,0.9959,10,OPTIMAL,143.75704145431519,19441027.22
2019-01-31,0.9997,10,OPTIMAL,166.2616367340088,15378834.88
2019-02-01,1.5336,10,TIME_LIMIT,130.99441075325012,11599198.45
2019-02-02,0.9958,2,OPTIMAL,83.77817821502686,8666760.93
2019-02-03,0.4648,10,OPTIMAL,69.98900389671326,6467093.16
2019-02-04,2.5638,10,TIME_LIMIT,251.12851738929749,10478072.34
2019-02-05,0.9566,10,OPTIMAL,94.18967843055725,9873480.2
2019-02-06,0.9787,10,OPTIMAL,231.31845092773438,9170718.58
2019-02-07,1.1235,10,TIME_LIMIT,249.7039520740509,11073692.23
2019-02-08,0.9999,2,OPTIMAL,149.04155111312866,89611097.58
2019-02-09,0.9998,7,OPTIMAL,56.59073495864868,84225415.6
2019-02-10,0.9793,8,OPTIMAL,134.38327598571777,31428125.3
2019-02-11,0.9932,8,OPTIMAL,597.4818732738495,13196847.97
2019-02-12,1.7713,10,TIME_LIMIT,371.18306732177734,13660598.4
2019-02-13,0.9948,6,OPTIMAL,350.30515217781067,14297583.03
2019-02-14,1.5984,10,TIME_LIMIT,491.66166830062866,10646813.6
2019-02-15,0.7751,7,OPTIMAL,154.53230476379395,10130199.99
2019-02-16,1.2999,10,TIME_LIMIT,130.25063562393188,14550314.35
