Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,811.36849281,325.56074527031967,0.0,9
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,266.5115383399998,63.0148213033105,0.0,0
L101,1326.57776,1294.235361,1011.17238402,647.2324287549086,0.0,0
L102,1326.57776,917.788808,781.41932785,326.88510299406397,0.0,0
L103,1326.57776,816.343466,595.27242808,407.8427725083333,0.0,0
L104,1207.06625,811.990524,638.12145231,214.91452667796804,0.0,0
L105,1326.57776,1326.57776,767.7479382999999,261.8975255953196,0.0,8
L106,1326.57776,1326.57776,767.7479382999999,261.8975255953196,0.0,8
L107,1326.57776,668.54185,458.91877201,158.25630561792238,0.0,0
L108,1326.57776,668.54185,458.91877201,158.25630561792238,0.0,0
L109,1326.57776,1272.624059,876.0737615899999,303.6803853380137,0.0,0
L11,1207.06625,578.379072,513.7351993699999,246.02604922214613,0.0,0
L110,1207.06625,592.595996,390.5772908999999,120.82275773892695,0.0,0
L111,1326.57776,641.46189,535.8408079499999,215.1017367239726,0.0,0
L112,1493.89381,1124.791134,765.492102,548.3586454065069,0.0,0
L113,1207.06625,1029.958442,879.93255056,226.93590629486303,0.0,0
L114,1207.06625,1207.06625,931.7548522299998,320.36412311860727,0.0,3
L115,1207.06625,851.750628,651.4211288599997,231.89384630228312,0.0,0
L116,1326.57776,865.858852,720.4843659099998,166.79726102557078,0.0,0
L117,1326.57776,865.858852,720.4843659099998,166.79726102557078,0.0,0
L118,1326.57776,1308.177272,976.9994789299999,446.86740365616436,0.0,0
L119,1493.89381,1270.563701,852.4667837799999,279.3465420760274,0.0,0
L12,1207.06625,578.516015,383.79897946,108.38416797146118,0.0,0
L120,1326.57776,813.45888,720.8862323399999,186.92000984988584,0.0,0
L121,1326.57776,813.45888,720.8862323399999,186.92000984988584,0.0,0
L122,1326.57776,1326.57776,1177.6922936199999,318.97022538892696,0.0,28
L123,1326.57776,820.567657,651.8458094299999,428.3641650441781,0.0,0
L124,1326.57776,820.567657,651.8458094299999,428.3641650441781,0.0,0
L125,1326.57776,674.961015,503.68302331999996,338.37731319805937,0.0,0
L126,1326.57776,692.613057,428.0333871899993,235.67718847180365,0.0,0
L127,1326.57776,692.613057,428.0333871899993,235.67718847180365,0.0,0
L128,1326.57776,682.637187,525.39979978,351.01392084223744,0.0,0
L129,1326.57776,942.878441,725.6975639399999,484.8306896810503,0.0,0
L13,1326.57776,847.179,825.65028498,273.201787636758,0.0,0
L130,1326.57776,942.878441,725.6975639399999,484.8306896810503,0.0,0
L131,1493.89381,1100.333203,915.46621246,372.7444044028539,0.0,0
L132,1326.57776,1049.529961,729.8306160499999,365.66631532271686,0.0,0
L133,1207.06625,2553.987542,1207.06625,786.8155877020548,19441.864003,2572
L134,1326.57776,720.742578,686.9872902100001,339.0281112724886,0.0,0
L135,1207.06625,755.956153,672.07840726,344.20947601050227,0.0,0
L136,1326.57776,1216.142021,1043.37906933,483.2155814723744,0.0,0
L137,1326.57776,911.383973,820.21113486,402.81950684737444,0.0,0
L138,1326.57776,911.383973,820.21113486,402.81950684737444,0.0,0
L139,1326.57776,483.511532,435.14210673,213.7056197063927,0.0,0
L14,1493.89381,1056.744332,1029.89009228,340.7832824676941,0.0,0
L140,1326.57776,1001.258498,799.2177562599995,305.07727611141553,0.0,0
L141,1326.57776,844.632962,643.73079152,283.49865064611873,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1164.755421,972.81274665,625.1730357546803,0.0,0
L144,1326.57776,935.258057,793.450882,196.48849602545664,0.0,0
L145,1326.57776,1204.923001,1098.3958055,281.9793040928082,0.0,0
L146,1326.57776,542.181901,369.5323626199999,112.16290544589042,0.0,0
L147,1326.57776,1380.58,1314.4264,981.9726334922375,156.06896,99
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1211.92488869,365.2199681630137,0.0,0
L150,1326.57776,863.052369,788.87935719,220.95018326643836,0.0,0
L151,1207.06625,1207.06625,1103.3277726099998,309.0212353310502,0.0,14
L152,1326.57776,1326.57776,1326.57776,654.2562297498858,0.0,1136
L153,1326.57776,890.121565,683.96064509,338.1711034283105,0.0,0
L154,1326.57776,890.121565,683.96064509,338.1711034283105,0.0,0
L155,1326.57776,890.121565,683.96064509,338.1711034283105,0.0,0
L156,1326.57776,684.605192,566.43644366,314.87299958253425,0.0,0
L157,1326.57776,684.605192,566.43644366,314.87299958253425,0.0,0
L158,1326.57776,1252.47,1218.7828,939.8928852686073,0.0,0
L159,1326.57776,1326.57776,1326.57776,473.6248419461187,0.0,489
L16,1207.06625,415.157002,397.75996378,119.86706647534247,0.0,0
L160,1326.57776,481.62147,346.90994745,98.84957643230594,0.0,0
L161,1326.57776,481.62147,346.90994745,98.84957643230594,0.0,0
L162,1207.06625,1531.86345,1038.94308646,501.9118078208904,1074.581321,9
L163,1326.57776,748.917708,644.57805679,233.66476362522832,0.0,0
L164,1326.57776,748.917708,644.57805679,233.66476362522832,0.0,0
L165,1207.06625,943.445421,735.1137501999998,380.91383531426936,0.0,0
L166,1326.57776,1326.57776,1326.57776,503.06134992237446,0.0,177
L167,1326.57776,995.505559,837.74058226,342.43160879988585,0.0,0
L168,1207.06625,284.298538,212.44598632,119.58964672420092,0.0,0
L169,1493.89381,1032.124904,919.4936784999999,421.07024603789955,0.0,0
L17,1326.57776,753.358139,593.92511509,375.4521610744292,0.0,0
L170,1326.57776,665.667512,572.91506664,159.91127455821916,0.0,0
L171,1326.57776,599.100761,515.6235597399999,143.9201471055936,0.0,0
L172,1207.06625,1087.432104,791.8069376099996,274.2555763681507,0.0,0
L173,855.10483,751.271051,614.5552089099999,390.7068129111872,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L175,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L176,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L177,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L178,919.64102,752.682562,625.5185296399995,174.86588818710044,0.0,0
L179,1326.57776,680.72231,614.56457233,262.6918763968037,0.0,0
L18,1326.57776,731.888409,554.6232417199999,355.7628710576484,0.0,0
L180,1326.57776,680.72231,614.56457233,262.6918763968037,0.0,0
L181,681.21557,467.648509,400.9057695699998,139.3715389591324,0.0,0
L182,681.21557,467.648509,400.9057695699998,139.3715389591324,0.0,0
L183,598.15507,598.15507,512.7864490599997,178.26592192009133,0.0,16
L184,681.21557,681.21557,595.1186144499998,138.7984555318493,0.0,37
L185,681.21557,681.21557,595.1186144499998,138.7984555318493,0.0,37
L186,1326.57776,455.360487,440.31004522999996,142.6399804913242,0.0,0
L187,681.21557,685.264546,681.21557,400.27152074805934,4.048976,1442
L188,1207.06625,2114.847542,1207.06625,579.1368744650684,7501.469951,279
L189,1207.06625,1207.06625,1207.06625,458.1406488252283,0.0,251
L19,1326.57776,731.888409,554.6232417199999,355.7628710576484,0.0,0
L190,1207.06625,873.711383,711.01988835,265.1669937476027,0.0,0
L191,1326.57776,1326.57776,1141.02431992,483.2691491151826,0.0,11
L192,681.21557,681.21557,681.21557,634.8351227634703,0.0,6385
L193,1326.57776,1218.53426,1107.13768957,744.5480922429224,0.0,0
L194,1326.57776,1312.191466,1105.4276878,566.6975028551369,0.0,0
L195,1326.57776,642.391383,541.16890717,277.43023964303654,0.0,0
L196,1326.57776,1242.365854,1159.49140599,812.3809063053652,0.0,0
L197,1326.57776,515.570764,305.3985763399995,166.28745427945205,0.0,0
L198,1493.89381,1100.229227,651.721283339999,354.85781966917807,0.0,0
L199,1326.57776,816.436784,531.1254496,342.16293904726024,0.0,0
L2,1207.06625,1207.06625,1096.99399666,438.22243980376714,0.0,42
L20,1326.57776,961.674435,695.59073002,421.75192462956625,0.0,0
L200,1326.57776,959.111496,623.94117321,401.95691177865297,0.0,0
L201,1326.57776,959.111496,623.94117321,401.95691177865297,0.0,0
L202,1493.89381,1223.492873,817.0306249799993,241.54504702031963,0.0,0
L203,1493.89381,1493.89381,1394.5130193699995,1001.6522931964611,0.0,44
L204,919.64102,273.234817,267.75858796999995,197.97628138127854,0.0,0
L205,681.21557,681.21557,667.5625071999999,493.58470152568486,0.0,54
L206,681.21557,681.21557,667.5625071999999,493.58470152568486,0.0,54
L207,681.21557,681.21557,667.5625071999999,493.58470152568486,0.0,54
L208,1326.57776,810.21891,484.3911791799998,258.8687788371005,0.0,0
L209,1326.57776,810.21891,484.3911791799998,258.8687788371005,0.0,0
L21,1326.57776,749.395144,538.2256025600001,347.18334470593607,0.0,0
L210,1326.57776,781.889765,708.79900004,315.62788293732876,0.0,0
L211,1326.57776,1065.295688,965.7122425899998,430.0312367371004,0.0,0
