Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,256423.715164,35.11566,10.211008,7027008.935528,3047680.437721,0.0,0.0,0.0,38590.074836,64,4316.91,54009.277217,3048948.67652,0.0,19283352.547897,0.0,22332301.224417,0.0,453742.027475,22786043.251892,23.094357
2019-01-02,1136655.54,130939.9,130192.969588,12.935699,17.399822,15276663.782114,4500940.526561,0.0,0.0,0.0,746.930412,31,6612.96,48688.084084,3744550.843438,0.0,46900505.924658,0.0,50645056.768097,0.0,1170673.500839,51815730.268935,45.586133
2019-01-03,1100872.77,151029.29,141389.90571,14.736053,16.518922,14152805.335619,4032426.505899,0.0,0.0,0.0,9639.38429,41,7737.3,54174.943853,2641197.141425,0.0,32662172.282624,0.0,35303369.42405,0.0,919865.298582,36223234.722632,32.904106
2019-01-04,1013727.34,139993.84,134305.301405,15.271996,12.773189,9419383.171817,3529147.680671,0.0,0.0,0.0,5688.538595,42,7567.2,54134.506941,2574833.40792,0.0,23245763.981805,0.0,25820597.389724,0.0,601724.527123,26422321.916847,26.064525
2019-01-05,903816.2,156305.99,149063.582283,19.749992,10.622558,7073956.027515,2526884.415653,0.0,0.0,0.0,7242.407717,44,4726.59,35854.677824,2060439.35494,0.0,15556314.969118,0.0,17616754.324057,0.0,380056.622064,17996810.946122,19.912025
2019-01-06,837425.54,299729.54,261777.648203,45.475307,7.019825,4057768.932046,1820812.091235,0.0,0.0,0.0,37951.891797,54,3869.4,37033.534988,2291704.793782,0.0,10094540.578944,0.0,12386245.372726,0.0,73732.040876,12459977.413602,14.878908
2019-01-07,835476.71,274965.24,235190.228545,39.179664,7.614986,4451660.781863,1910482.865042,0.0,0.0,0.0,39775.011455,53,6214.17,43385.801179,2191546.412428,0.0,11506440.445668,0.0,13697986.858096,0.0,6464.755895,13704451.613992,16.403152
2019-01-08,854810.49,179507.09,161309.002736,23.26008,9.281121,5507395.793016,2426203.6632,0.0,0.0,0.0,18198.087264,45,5570.58,46829.254979,2212758.846307,0.0,14480442.320987,0.0,16693201.167294,0.0,415933.538191,17109134.705485,20.01512
2019-01-09,887344.94,198454.88,188330.74832,26.942335,9.764337,6074198.154918,2590136.970271,0.0,0.0,0.0,10124.13168,42,6485.28,41883.078254,2789000.360129,0.0,16833643.791821,0.0,19622644.15195,0.0,438598.405143,20061242.557093,22.608167
2019-01-10,933598.34,217570.5,192092.392702,25.905712,10.626738,7050897.026638,2870208.223275,0.0,0.0,0.0,25478.107298,47,4887.06,42409.20371,2378242.994183,0.0,18674063.472242,0.0,21052306.466425,0.0,-144162.370805,20908144.095621,22.395224
