Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,829.3638347799999,324.3552815946347,0.0,10
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,275.69806605999975,63.67849039200913,0.0,0
L101,1326.57776,1294.235361,1011.84656221,645.264546477169,0.0,0
L102,1326.57776,917.788808,782.3731900999999,325.67044892328767,0.0,0
L103,1326.57776,816.343466,595.0823889,406.6337995143836,0.0,0
L104,1207.06625,1111.950953,640.6697404899999,215.27858132899544,0.0,0
L105,1326.57776,1326.57776,765.7603085999999,258.3290140035388,0.0,7
L106,1326.57776,1326.57776,765.7603085999999,258.3290140035388,0.0,7
L107,1326.57776,668.54185,459.7136490299999,157.35184053116438,0.0,0
L108,1326.57776,668.54185,459.7136490299999,157.35184053116438,0.0,0
L109,1326.57776,1272.624059,875.9386046799999,302.2042440942922,0.0,0
L11,1207.06625,598.838874,513.74096233,245.56389447431508,0.0,0
L110,1207.06625,616.207815,405.4894547399999,122.06353653778538,0.0,0
L111,1326.57776,655.517819,545.7787540899999,215.08342614452056,0.0,0
L112,1493.89381,1124.791134,765.492102,546.7385751821919,0.0,0
L113,1207.06625,1029.958442,873.92721463,227.11176791963473,0.0,0
L114,1207.06625,1207.06625,923.8241270999997,321.22004473561645,0.0,2
L115,1207.06625,1031.414983,623.98375961,232.21909236107305,0.0,0
L116,1326.57776,843.919874,712.5955791299998,166.32948680981735,0.0,0
L117,1326.57776,843.919874,712.5955791299998,166.32948680981735,0.0,0
L118,1326.57776,1308.177272,961.3912128699997,445.7707576265982,0.0,0
L119,1493.89381,1270.563701,854.52046104,277.80386144440644,0.0,0
L12,1207.06625,613.270105,388.6064050199998,108.52468997089042,0.0,0
L120,1326.57776,813.45888,731.91409392,186.8544598780822,0.0,0
L121,1326.57776,813.45888,731.91409392,186.8544598780822,0.0,0
L122,1326.57776,1326.57776,1195.7572636399996,319.17254061449773,0.0,31
L123,1326.57776,820.567657,652.5923192600001,428.6388107777397,0.0,0
L124,1326.57776,820.567657,652.5923192600001,428.6388107777397,0.0,0
L125,1326.57776,674.961015,503.90970916,338.8291994979452,0.0,0
L126,1326.57776,692.613057,431.1587445499999,237.1045936265982,0.0,0
L127,1326.57776,692.613057,431.1587445499999,237.1045936265982,0.0,0
L128,1326.57776,682.637187,526.04660076,351.3747052173516,0.0,0
L129,1326.57776,942.878441,726.5909441700001,485.32901559805936,0.0,0
L13,1326.57776,847.179,825.22750028,270.2044480402968,0.0,0
L130,1326.57776,942.878441,726.5909441700001,485.32901559805936,0.0,0
L131,1493.89381,1108.493409,918.33474408,372.90386870194067,0.0,0
L132,1326.57776,1017.235475,732.24311462,366.81046461187213,0.0,0
L133,1207.06625,2553.987542,1207.06625,789.8763944708904,19147.079989,2561
L134,1326.57776,720.742578,686.10736058,340.12502043070776,0.0,0
L135,1207.06625,780.442183,669.51914081,345.6385649876712,0.0,0
L136,1326.57776,1195.920272,1052.73349008,485.2876812625571,0.0,0
L137,1326.57776,911.211157,822.3692893,404.1975617348173,0.0,0
L138,1326.57776,911.211157,822.3692893,404.1975617348173,0.0,0
L139,1326.57776,483.419849,436.28706098,214.43671159200915,0.0,0
L14,1493.89381,1056.744332,1029.36272401,337.0444957189498,0.0,0
L140,1326.57776,971.786665,788.97596201,304.42411311997716,0.0,0
L141,1326.57776,808.914733,641.71690659,282.9231159003425,0.0,0
L142,1207.06625,136.68,117.2041,55.78790639269406,0.0,0
L143,1207.06625,1164.09822,968.2717217299997,627.257861260388,0.0,0
L144,1326.57776,935.258057,793.450882,194.88385687385843,0.0,0
L145,1326.57776,1204.923001,1079.9798058099998,280.96271583116436,0.0,0
L146,1326.57776,570.140105,378.5062821899998,112.42053778321919,0.0,0
L147,1326.57776,1378.3,1315.3207,983.7671987606163,80.91672,106
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.93149,1211.92488869,361.04028002694065,0.0,0
L150,1326.57776,863.052369,778.6340636399999,221.38617428299088,0.0,0
L151,1207.06625,1207.06625,1088.9986895999998,309.63101298744294,0.0,14
L152,1326.57776,1326.57776,1326.57776,649.774018282306,0.0,1148
L153,1326.57776,890.121565,683.96064509,337.9256190045662,0.0,0
L154,1326.57776,890.121565,683.96064509,337.9256190045662,0.0,0
L155,1326.57776,890.121565,683.96064509,337.9256190045662,0.0,0
L156,1326.57776,684.605192,569.78475684,315.8643409520548,0.0,0
L157,1326.57776,684.605192,569.78475684,315.8643409520548,0.0,0
