ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,0.9728,10,OPTIMAL,327.24452233314514,15096201.95
2019-01-02,0.9781,2,OPTIMAL,145.79498481750488,29849686.47
2019-01-03,1.0937,10,TIME_LIMIT,333.52505230903625,26232843.92
2019-01-04,0.9667,10,OPTIMAL,152.8420581817627,21015693.17
2019-01-05,0.8882,10,OPTIMAL,46.605772256851196,14585440.39
2019-01-06,0.896,10,OPTIMAL,225.2329843044281,8260346.97
2019-01-07,0.9941,10,OPTIMAL,166.11023449897766,9189510.01
2019-01-08,0.8527,10,OPTIMAL,207.79704594612122,10786074.05
2019-01-09,1.0509,10,TIME_LIMIT,245.19388723373413,13275538.92
2019-01-10,1.0204,10,TIME_LIMIT,245.77455830574036,14037240.61
2019-01-11,1.2592,10,TIME_LIMIT,244.99731302261353,12286002.23
2019-01-12,0.9994,10,OPTIMAL,175.1070580482483,12128174.11
2019-01-13,1.2014,7,TIME_LIMIT,365.85815167427063,18176380.23
2019-01-14,0.9022,6,OPTIMAL,184.8062460422516,22246022.66
2019-01-15,1.0118,10,TIME_LIMIT,126.9802758693695,18971695.46
2019-01-16,0.9846,10,OPTIMAL,191.20034456253052,13942933.45
2019-01-17,0.9128,4,OPTIMAL,69.20076537132263,12343155.84
2019-01-18,1.7146,10,TIME_LIMIT,607.2153866291046,10513763.7
2019-01-19,0.9912,10,OPTIMAL,175.9207730293274,15549732.86
2019-01-20,0.955,10,OPTIMAL,45.211334228515625,21339652.14
2019-01-21,0.9729,10,OPTIMAL,140.09430193901062,14561531.28
2019-01-22,0.9671,5,OPTIMAL,181.4179494380951,9970421.95
2019-01-23,0.9889,4,OPTIMAL,132.9555983543396,25604691.36
2019-01-24,0.9999,3,OPTIMAL,67.3054268360138,24745972.43
2019-01-25,1.2071,10,TIME_LIMIT,242.88044619560242,21475784.82
2019-01-26,0.9406,9,OPTIMAL,131.47639083862305,16549810.33
2019-01-27,0.9775,10,OPTIMAL,123.79798746109009,13494316.15
