Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,256195.187135,35.073388,10.195615,7000527.795287,3058973.772018,0.0,0.0,0.0,38818.602865,60,4076.79,52754.947646,3047474.786854,0.0,19272823.858631,0.0,22320298.645485,0.0,670656.94746,22990955.592945,23.302042
2019-01-02,1136655.54,130939.9,129281.976218,12.833568,17.415095,15336849.352303,4458114.341764,0.0,0.0,0.0,1657.923782,33,6831.54,49901.966453,3714151.641291,0.0,46883406.465948,0.0,50597558.107238,0.0,916378.455443,51513936.562682,45.320622
2019-01-03,1100872.77,151029.29,143658.108124,15.00793,16.151093,13669046.527749,4111252.041301,0.0,0.0,0.0,7371.181876,39,7127.61,53301.203408,2674086.84098,0.0,32882914.746771,0.0,35557001.587751,0.0,980513.381998,36537514.969749,33.189589
2019-01-04,1013727.34,139993.84,134443.624052,15.29013,13.126839,9768313.229508,3538722.550241,0.0,0.0,0.0,5550.215948,40,6894.48,46245.688323,2586190.170422,0.0,23129787.016339,0.0,25715977.186761,0.0,595895.353826,26311872.540587,25.955572
2019-01-05,903816.2,156305.99,148550.431893,19.66863,10.65055,7089911.59828,2536228.055364,0.0,0.0,0.0,7755.558107,44,5131.71,39196.199724,2102464.290333,0.0,15675135.981238,0.0,17777600.271572,0.0,430947.366777,18208547.638348,20.146295
2019-01-06,837425.54,299729.54,261876.514339,45.500297,7.054553,4085212.620093,1822450.074439,0.0,0.0,0.0,37853.025661,52,3970.14,44198.24867,2289439.887141,0.0,10104915.826207,0.0,12394355.713349,0.0,35934.002792,12430289.71614,14.843457
2019-01-07,835476.71,274965.24,236820.126642,39.558594,7.599926,4465189.328477,1884372.204358,0.0,0.0,0.0,38145.113358,58,6398.16,36132.718998,2202058.102361,0.0,11524771.137971,0.0,13726829.240331,0.0,129881.965242,13856711.205573,16.585395
2019-01-08,854810.49,179507.09,161805.099091,23.348318,9.27332,5503613.074651,2423318.457504,0.0,0.0,0.0,17701.990909,49,5823.21,46222.494732,2209145.357821,0.0,14454914.48534,0.0,16664059.843162,0.0,445277.497397,17109337.340558,20.015357
2019-01-09,887344.94,198454.88,189462.031078,27.148112,9.760093,6086152.840294,2574416.012405,0.0,0.0,0.0,8992.848922,43,6557.61,44652.613507,2796519.345177,0.0,16905725.837897,0.0,19702245.183074,0.0,538022.839978,20240268.023053,22.809921
2019-01-10,933598.34,217570.5,189767.19017,25.512133,10.611018,7147062.979605,2759366.138099,0.0,0.0,0.0,27803.30983,48,5168.88,41062.696645,2332706.670016,0.0,18468349.467789,0.0,20801056.137805,0.0,473141.91455,21274198.052355,22.787313
2019-01-11,918205.77,266624.32,248503.678227,37.1066,9.095853,5881212.257803,2470652.796745,0.0,0.0,0.0,18120.641773,40,4880.31,41620.785381,2685126.762934,0.0,15018604.653728,0.0,17703731.416661,0.0,-309208.4031,17394523.013561,18.944036
2019-01-12,882997.25,253466.77,211271.620208,31.452071,9.34171,5707365.586882,2541338.985319,0.0,0.0,0.0,42195.149792,43,6334.08,53448.192029,2399811.611187,0.0,15348457.92587,0.0,17748269.537057,0.0,417244.806922,18165514.343979,20.57256
2019-01-13,968302.49,140864.43,139101.559845,16.775374,12.495452,8714912.12733,3384464.912064,0.0,0.0,0.0,1762.870155,30,5448.66,36344.061494,2804982.072008,0.0,23594168.599229,0.0,26399150.671237,0.0,710672.959629,27109823.630866,27.997267
2019-01-14,1048428.58,121728.56,118615.629386,12.756935,14.184712,10953021.526536,3918635.590056,0.0,0.0,0.0,3112.930614,38,7474.32,46617.221151,2669712.095746,0.0,30750084.217215,0.0,33419796.312961,0.0,664321.750988,34084118.063949,32.509719
2019-01-15,1016539.15,147080.71,138544.330943,15.77963,12.819372,9337156.438444,3694237.446628,0.0,0.0,0.0,8536.379057,44,6921.3,47036.990266,2505887.907135,0.0,23196488.42338,0.0,25702376.330514,0.0,833189.189385,26535565.519899,26.10383
2019-01-16,934076.17,215691.01,194457.563035,26.2916,10.021586,6635598.909242,2725325.843181,0.0,0.0,0.0,21233.446965,46,5776.83,40714.785196,2528650.300752,0.0,16850482.826504,0.0,19379133.127255,0.0,320889.535705,19700022.66296,21.090381
2019-01-17,868965.08,154901.7,150657.035903,20.973876,9.921572,6049107.628747,2572391.598647,0.0,0.0,0.0,4244.664097,42,5763.54,39285.968522,2311277.161066,0.0,16235446.345872,0.0,18546723.506939,0.0,444630.905996,18991354.412934,21.855141
2019-01-18,885312.54,320373.83,265608.790015,42.860607,8.073193,4927538.063195,2219760.890797,0.0,0.0,0.0,54765.039985,42,3455.04,42756.03038,2317518.048505,0.0,12771295.678781,0.0,15088813.727287,0.0,368991.316224,15457805.04351,17.46028
2019-01-19,964352.87,282263.57,245497.21177,34.151114,11.01872,7710766.61122,2915167.814123,0.0,0.0,0.0,36766.35823,59,8692.32,52383.649535,2643240.336784,0.0,21269365.239171,0.0,23912605.575955,0.0,554227.418069,24466832.994024,25.371245
2019-01-20,1030244.15,183813.28,166890.870542,19.330542,14.23162,11038181.063376,3623862.088107,0.0,0.0,0.0,16922.409458,49,7458.6,52802.787366,2639028.649834,0.0,29605387.549237,0.0,32244416.199071,0.0,677752.242643,32922168.441714,31.955696
2019-01-21,998892.9,347210.64,302523.800232,43.443025,9.738171,6935738.630739,2791651.244902,0.0,0.0,0.0,44686.839768,69,5504.31,45305.627886,2728446.302729,0.0,17483402.603439,0.0,20211848.906168,0.0,562692.466574,20774541.372741,20.797566
2019-01-22,900192.29,367214.69,308992.82197,52.265409,7.786796,4894594.472048,2115019.497443,0.0,0.0,0.0,58221.86803,59,5768.55,35164.821538,2566229.172831,0.0,12841239.052361,0.0,15407468.225191,0.0,307830.44097,15715298.666162,17.457713
2019-01-23,1078724.34,230384.78,215428.580234,24.954203,15.048191,12693437.649541,3539412.731256,0.0,0.0,0.0,14956.199766,66,11634.15,56560.038787,4070575.394517,0.0,34198909.039507,0.0,38269484.434024,0.0,920498.02066,39189982.454684,36.329932
2019-01-24,1048789.29,180566.6,156747.08382,17.571712,15.351377,12553443.47095,3546916.768207,0.0,0.0,0.0,23819.51618,52,8577.81,57681.027989,2949892.726622,0.0,34105033.781536,0.0,37054926.508158,0.0,890809.142407,37945735.650565,36.180514
2019-01-25,999767.2,150084.46,145955.075697,17.094519,14.047662,10740326.64859,3304065.191741,0.0,0.0,0.0,4129.384303,44,7042.44,50087.438547,2780763.516914,0.0,25883053.198277,0.0,28663816.715191,0.0,874087.537697,29537904.252888,29.544782
