Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
383845047.91,6825387459.544143,1193130493.296441,8018517952.840584,0.0,0.0,507.671714,10288881.204608,17039,2401729.979796,17208825.85553,74665.51,21.688264,20.889987,12090162978.633833,332637369.038593,0.0,12422800347.672424,32.364102
