Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,254544.344027,34.768808,10.217585,7007381.605644,3073796.356739,0.0,0.0,0.0,40469.445973,60,3967.26,54737.954454,3029795.225278,0.0,19298360.275349,0.0,22328155.500628,0.0,240023.907402,22568179.40803,22.873546
2019-01-02,1136655.54,130939.9,129574.312,12.866322,17.408875,15281633.206476,4506260.940573,0.0,0.0,0.0,1365.588,29,6288.3,48935.032937,3701012.941535,0.0,46841989.500493,0.0,50543002.442029,0.0,928319.632668,51471322.074697,45.283131
2019-01-03,1100872.77,151029.29,140219.337511,14.596246,16.196397,13701582.507029,4128590.11945,0.0,0.0,0.0,10809.952489,37,7032.99,52964.301213,2592121.546566,0.0,32941121.216958,0.0,35533242.763524,0.0,923202.931713,36456445.695237,33.115948
2019-01-04,1013727.34,139993.84,132877.259854,15.085116,13.149372,9782719.75124,3547158.065421,0.0,0.0,0.0,7116.580146,40,6894.48,44231.473842,2597080.454535,0.0,23172113.785206,0.0,25769194.239741,0.0,236642.967471,26005837.207211,25.65368
2019-01-05,903816.2,156305.99,144959.553028,19.102363,10.727711,7128778.617793,2567100.212012,0.0,0.0,0.0,11346.436972,41,4915.59,35232.73012,2144677.552148,0.0,15971059.262071,0.0,18115736.814219,0.0,201696.352683,18317433.166902,20.266768
2019-01-06,837425.54,299729.54,260885.147596,45.250108,7.021855,4050990.892212,1829289.864094,0.0,0.0,0.0,38844.392404,51,3681.75,36124.080734,2351019.888064,0.0,10131043.304762,0.0,12482063.192826,0.0,422452.526295,12904515.719121,15.409747
2019-01-07,835476.71,274965.24,233495.845193,38.787918,7.643501,4484199.887006,1901767.226434,0.0,0.0,0.0,41469.394807,60,6804.0,47514.3598,2228498.879256,0.0,11566963.996261,0.0,13795462.875517,0.0,59127.933484,13854590.809001,16.582857
2019-01-08,854810.49,179507.09,158018.419114,22.677988,9.314583,5526817.153967,2435386.168187,0.0,0.0,0.0,21488.670886,43,5525.31,47156.22136,2338854.053773,0.0,14672695.238096,0.0,17011549.29187,0.0,415604.434814,17427153.726684,20.387155
2019-01-09,887344.94,198454.88,187541.629201,26.799191,9.802477,6104867.882918,2593310.783964,0.0,0.0,0.0,10913.250799,47,6561.75,42260.274566,2771782.711818,0.0,16903185.874913,0.0,19674968.586731,0.0,436129.31402,20111097.900751,22.664352
2019-01-10,933598.34,217570.5,190081.623093,25.565212,10.636177,7167348.818132,2762568.695751,0.0,0.0,0.0,27488.876907,47,5239.11,42472.786634,2379656.362287,0.0,18513484.289139,0.0,20893140.651427,0.0,726010.32996,21619150.981387,23.156801
2019-01-11,918205.77,266624.32,245221.748138,36.437975,9.119134,5913016.214004,2460225.341875,0.0,0.0,0.0,21402.571862,45,5002.02,40220.194414,2802767.618141,0.0,15162783.654802,0.0,17965551.272943,0.0,442786.135325,18408337.408268,20.048161
2019-01-12,882997.25,253466.77,213836.148811,31.955855,9.413921,5784196.652354,2528269.336462,0.0,0.0,0.0,39630.621189,43,6020.88,49821.338907,2468086.353205,0.0,15400933.765659,0.0,17869020.118864,0.0,206055.104618,18075075.223482,20.470138
2019-01-13,968302.49,140864.43,136986.469275,16.478266,12.530952,8719226.71268,3414524.900755,0.0,0.0,0.0,3877.960725,30,5290.68,34681.690994,2734267.624973,0.0,23712457.151395,0.0,26446724.776368,0.0,612335.812139,27059060.588507,27.944843
2019-01-14,1048428.58,121728.56,118714.897759,12.768974,14.185833,10956038.678487,3916794.492454,0.0,0.0,0.0,3013.662241,40,7608.87,45330.666495,2643557.650001,0.0,30846458.53781,0.0,33490016.187811,0.0,749990.606958,34240006.794769,32.658407
2019-01-15,1016539.15,147080.71,135666.117787,15.401325,12.851859,9217837.444766,3846579.916234,0.0,0.0,0.0,11414.592213,34,5872.65,47002.568415,2523161.722761,0.0,23420034.110757,0.0,25943195.833518,0.0,536099.220182,26479295.0537,26.048475
2019-01-16,934076.17,215691.01,189715.586319,25.487054,10.102767,6682398.825406,2754355.207612,0.0,0.0,0.0,25975.423681,43,5768.22,42068.993035,2605823.495274,0.0,17466328.951779,0.0,20072152.447053,0.0,233157.605667,20305310.052721,21.738388
2019-01-17,868965.08,154901.7,148485.11666,20.609194,9.960663,6083864.844999,2571603.462385,0.0,0.0,0.0,6416.58334,40,5709.03,41420.30865,2400403.229784,0.0,16288793.028915,0.0,18689196.258699,0.0,591764.063491,19280960.32219,22.188418
2019-01-18,885312.54,320373.83,267832.303283,43.375041,8.058657,5018437.15831,2115993.018936,0.0,0.0,0.0,52541.526717,46,3973.95,47384.991438,2341360.515735,0.0,12748246.653458,0.0,15089607.169193,0.0,337364.93134,15426972.100533,17.425453
2019-01-19,964352.87,282263.57,244659.092105,33.994888,12.134159,8773578.588654,2928032.218933,0.0,0.0,0.0,37604.477895,54,8475.87,53364.652203,2615932.78696,0.0,21601432.702903,0.0,24217365.489863,0.0,524886.857494,24742252.347357,25.656845
2019-01-20,1030244.15,183813.28,165603.438775,19.152862,14.269326,11059445.460883,3641443.813153,0.0,0.0,0.0,18209.841225,45,6800.04,52807.72106,2721645.041617,0.0,29703751.08209,0.0,32425396.123708,0.0,777960.35242,33203356.476128,32.228629
2019-01-21,998892.9,347210.64,302367.09847,43.410753,9.737079,6949040.142441,2777259.201799,0.0,0.0,0.0,44843.54153,67,5222.79,43852.724574,2781967.545983,0.0,17554136.694934,0.0,20336104.240917,0.0,503363.266637,20839467.507554,20.862564
2019-01-22,900192.29,367214.69,308038.544813,52.020028,7.794564,4928915.766681,2087690.519925,0.0,0.0,0.0,59176.145187,56,5887.02,35194.476928,2598596.22697,0.0,12872366.845331,0.0,15470963.072301,0.0,283818.011082,15754781.083383,17.501573
2019-01-23,1078724.34,230384.78,214051.495564,24.7552,15.112768,12769335.206266,3533176.004412,0.0,0.0,0.0,16333.284436,67,11957.1,58299.366587,4108940.890776,0.0,34130889.998811,0.0,38239830.889587,0.0,940544.569534,39180375.459121,36.321027
2019-01-24,1048789.29,180566.6,155160.474822,17.362967,15.459867,12641252.743465,3572890.238528,0.0,0.0,0.0,25406.125178,54,8598.06,54355.762633,2972490.110501,0.0,33809713.091714,0.0,36782203.202216,0.0,947420.341463,37729623.543679,35.974455
2019-01-25,999767.2,150084.46,145173.225022,16.987392,14.034541,10745895.838577,3285377.997218,0.0,0.0,0.0,4911.234978,50,7377.72,45249.397323,2723381.267317,0.0,25830096.786405,0.0,28553478.053721,0.0,447608.784943,29001086.838664,29.00784
