Date,Hour,committed_mw,num_committed
2019-01-01,0,32851.1,94
2019-01-01,1,32851.1,94
2019-01-01,2,31990.1,93
2019-01-01,3,31990.1,93
2019-01-01,4,33414.5,94
2019-01-01,5,35016.3,94
2019-01-01,6,33998.5,92
2019-01-01,7,34314.1,94
2019-01-01,8,36297.1,96
2019-01-01,9,36297.1,96
2019-01-01,10,35607.7,95
2019-01-01,11,35043.1,92
2019-01-01,12,35043.1,92
2019-01-01,13,33247.7,91
2019-01-01,14,32481.3,91
2019-01-01,15,32481.3,91
2019-01-01,16,35961.0,97
2019-01-01,17,39193.9,100
2019-01-01,18,40380.7,101
2019-01-01,19,40380.7,101
2019-01-01,20,40380.7,101
2019-01-01,21,40380.7,101
2019-01-01,22,39456.9,100
2019-01-01,23,38517.3,99
2019-01-02,0,36783.3,98
2019-01-02,1,36069.9,97
2019-01-02,2,36069.9,97
2019-01-02,3,36993.7,98
2019-01-02,4,39441.1,100
2019-01-02,5,42787.5,104
2019-01-02,6,44440.7,106
2019-01-02,7,49019.1,108
2019-01-02,8,50333.9,109
2019-01-02,9,50333.9,109
2019-01-02,10,52015.5,111
2019-01-02,11,53168.3,112
2019-01-02,12,53168.3,112
2019-01-02,13,52086.1,111
2019-01-02,14,51146.5,110
2019-01-02,15,51146.5,110
2019-01-02,16,53168.3,112
2019-01-02,17,55005.2,114
2019-01-02,18,55005.2,114
2019-01-02,19,55005.2,114
2019-01-02,20,54126.8,113
2019-01-02,21,52812.0,112
2019-01-02,22,48803.6,111
2019-01-02,23,45847.3,108
2019-01-03,0,45847.3,108
2019-01-03,1,44194.1,106
2019-01-03,2,43390.9,105
2019-01-03,3,43009.1,104
2019-01-03,4,47017.5,105
2019-01-03,5,48846.0,107
2019-01-03,6,49416.0,108
2019-01-03,7,49416.0,108
2019-01-03,8,50355.6,109
2019-01-03,9,50355.6,109
2019-01-03,10,49202.8,108
2019-01-03,11,45194.4,107
2019-01-03,12,43285.1,104
2019-01-03,13,40187.3,100
2019-01-03,14,37459.9,98
2019-01-03,15,37250.9,97
2019-01-03,16,39810.4,99
2019-01-03,17,46068.2,108
2019-01-03,18,52011.0,111
