ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.0196,3,TIME_LIMIT,375.55811190605164,15230229.05
2019-01-02,0.9933,10,OPTIMAL,191.74802589416504,29910947.6
2019-01-03,1.8638,10,TIME_LIMIT,126.25496172904968,26364478.77
2019-01-04,0.9969,5,OPTIMAL,90.44120240211487,20652194.17
2019-01-05,0.9841,10,OPTIMAL,58.070512771606445,14581072.33
2019-01-06,0.9939,7,OPTIMAL,100.81772565841675,8349780.31
2019-01-07,0.9989,10,OPTIMAL,32.5341694355011,9318087.57
2019-01-08,0.9901,6,OPTIMAL,95.37911105155945,10831840.33
2019-01-09,1.4924,10,TIME_LIMIT,247.74010133743286,13317463.53
2019-01-10,1.2069,10,TIME_LIMIT,125.25909566879272,14151103.28
2019-01-11,0.9738,10,OPTIMAL,163.6260588169098,12389292.55
2019-01-12,0.9792,10,OPTIMAL,88.74066519737244,12196056.77
2019-01-13,0.9961,9,OPTIMAL,197.24336695671082,18217432.92
2019-01-14,0.9897,8,OPTIMAL,152.85990643501282,22250579.53
2019-01-15,0.9214,10,OPTIMAL,85.69476914405823,19002160.76
2019-01-16,0.9872,10,OPTIMAL,93.17282247543335,14063187.07
2019-01-17,0.794,6,OPTIMAL,100.1003770828247,12391826.65
2019-01-18,1.4041,9,TIME_LIMIT,486.4330458641052,10614889.94
2019-01-19,0.9952,10,OPTIMAL,195.68667101860046,15651144.88
2019-01-20,0.9996,10,OPTIMAL,63.54972791671753,21415148.77
2019-01-21,0.9942,10,OPTIMAL,85.86261558532715,14681925.44
2019-01-22,0.979,10,OPTIMAL,75.37948203086853,10153850.7
2019-01-23,0.9996,6,OPTIMAL,57.71791911125183,25567751.98
2019-01-24,0.9805,10,OPTIMAL,27.071197032928467,24936154.59
2019-01-25,0.9992,10,OPTIMAL,268.8963680267334,21452606.77
2019-01-26,0.9917,10,OPTIMAL,154.9098732471466,16460062.27
2019-01-27,0.9537,10,OPTIMAL,190.6198432445526,13553642.78
2019-01-28,0.9186,7,OPTIMAL,240.8193666934967,12950583.6
2019-01-29,0.9723,10,OPTIMAL,86.75463461875916,22385491.2
2019-01-30,0.9127,10,OPTIMAL,98.28906035423279,19479433.88
2019-01-31,0.9382,10,OPTIMAL,60.912768840789795,15403964.8
2019-02-01,0.8975,10,OPTIMAL,52.918551206588745,11786164.12
2019-02-02,0.928,6,OPTIMAL,68.69950151443481,8776443.41
2019-02-03,0.9004,10,OPTIMAL,11.643757581710815,6593087.77
2019-02-04,0.9866,10,OPTIMAL,306.4600658416748,10494713.11
2019-02-05,0.7017,10,OPTIMAL,61.22972869873047,10121937.76
2019-02-06,0.8958,10,OPTIMAL,94.24009943008423,9284539.47
2019-02-07,0.9913,10,OPTIMAL,75.08800053596497,11174814.31
2019-02-08,0.9997,6,OPTIMAL,49.7554874420166,89648258.28
2019-02-09,0.9962,2,OPTIMAL,35.47496247291565,84002219.66
2019-02-10,0.9999,8,OPTIMAL,46.30923247337341,31479299.91
2019-02-11,0.9985,10,OPTIMAL,174.55884313583374,13385133.56
2019-02-12,0.9172,10,OPTIMAL,212.78412532806396,13651060.65
2019-02-13,0.9727,3,OPTIMAL,120.19072270393372,14422245.14
2019-02-14,0.9953,10,OPTIMAL,346.0329658985138,10707889.28
2019-02-15,0.9071,10,OPTIMAL,62.1544554233551,10475554.9
2019-02-16,0.9646,4,OPTIMAL,154.70103645324707,14591753.78
2019-02-17,0.96,10,OPTIMAL,317.43302392959595,11321765.65
2019-02-18,0.9073,10,OPTIMAL,115.57165217399597,14810621.0
2019-02-19,0.9998,4,OPTIMAL,84.396897315979,23743855.59
2019-02-20,0.9999,10,OPTIMAL,83.78570032119751,18439276.12
2019-02-21,0.9103,5,OPTIMAL,178.33118057250977,14611618.25
2019-02-22,1.9066,10,TIME_LIMIT,365.97972226142883,14191727.43
2019-02-23,0.9999,8,OPTIMAL,36.56161880493164,9639536.36
2019-02-24,1.5533,10,TIME_LIMIT,125.7151746749878,11655755.98
2019-02-25,1.0461,10,TIME_LIMIT,125.00220131874084,13239725.68
2019-02-26,0.9969,10,OPTIMAL,153.78964686393738,10663339.43
2019-02-27,0.9556,10,OPTIMAL,67.16293001174927,11740141.41
2019-02-28,0.9992,9,OPTIMAL,67.73684072494507,22446603.92
2019-03-01,0.9769,4,OPTIMAL,93.79971861839294,19044948.64
2019-03-02,1.1409,10,TIME_LIMIT,125.72068667411804,13654216.94
2019-03-03,0.9139,6,OPTIMAL,86.34954237937927,16371840.06
2019-03-04,0.7513,10,OPTIMAL,46.722376108169556,96759319.0
2019-03-05,0.9392,10,OPTIMAL,52.18860054016113,103177846.5
2019-03-06,0.9613,5,OPTIMAL,133.29063081741333,33979533.47
2019-03-07,1.0743,10,TIME_LIMIT,248.51505327224731,11687531.41
2019-03-08,0.8424,10,OPTIMAL,136.99081587791443,8495221.25
2019-03-09,0.8883,7,OPTIMAL,84.7153627872467,9595592.13
2019-03-10,0.8455,10,OPTIMAL,23.933429479599,8574139.6
2019-03-11,0.9971,10,OPTIMAL,120.82363653182983,10331113.81
2019-03-12,0.8733,10,OPTIMAL,157.33765840530396,10099746.48
2019-03-13,0.7719,10,OPTIMAL,37.77112817764282,9605491.12
2019-03-14,0.9636,10,OPTIMAL,90.75706648826599,8632260.55
2019-03-15,0.9548,6,OPTIMAL,125.63572645187378,11124162.84
2019-03-16,0.9917,8,OPTIMAL,138.87849855422974,13054524.53
2019-03-17,0.9809,1,OPTIMAL,151.56222796440125,12114630.32
2019-03-18,0.8516,10,OPTIMAL,119.83106279373169,13026069.34
2019-03-19,0.9777,5,OPTIMAL,63.63844275474548,10557252.08
2019-03-20,0.9275,3,OPTIMAL,116.60384464263916,12485047.04
2019-03-21,0.8664,10,OPTIMAL,57.9036180973053,12145481.27
2019-03-22,0.9697,10,OPTIMAL,108.15716195106506,8553947.68
2019-03-23,0.765,10,OPTIMAL,15.272860288619995,6424787.98
2019-03-24,0.9459,5,OPTIMAL,26.310692071914673,8259436.43
2019-03-25,0.9452,5,OPTIMAL,85.54164934158325,10078215.25
2019-03-26,0.866,10,OPTIMAL,186.64135146141052,8852821.09
2019-03-27,0.8247,10,OPTIMAL,160.29656314849854,7726414.76
2019-03-28,0.973,10,OPTIMAL,260.51556515693665,7363039.31
2019-03-29,0.9808,10,OPTIMAL,276.3443307876587,7474704.6
2019-03-30,0.9306,10,OPTIMAL,175.82712984085083,7428753.62
2019-03-31,1.2874,10,TIME_LIMIT,125.90025496482849,10578665.54
2019-04-01,0.9987,10,OPTIMAL,101.00978255271912,14633885.09
2019-04-02,1.3919,10,TIME_LIMIT,350.03161811828613,10915045.4
2019-04-03,0.9888,10,OPTIMAL,132.69504737854004,7656672.38
2019-04-04,0.9996,10,OPTIMAL,169.869642496109,11915004.88
2019-04-05,0.8933,8,OPTIMAL,167.45808124542236,10491163.89
2019-04-06,0.8378,10,OPTIMAL,152.52172827720642,8946990.1
2019-04-07,0.9969,5,OPTIMAL,153.78369307518005,10032899.3
2019-04-08,0.9832,10,OPTIMAL,110.54902601242065,13264693.1
2019-04-09,0.9747,8,OPTIMAL,145.80920600891113,11751944.01
