Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,811.6901142699998,313.47522927260275,0.0,9
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,520.051284,283.72649117999987,66.16425961449772,0.0,0
L101,1326.57776,1294.235361,978.68242903,614.2377148780822,0.0,0
L102,1326.57776,917.788808,784.2011828999999,324.2360111136986,0.0,0
L103,1326.57776,816.343466,585.3813022299998,386.83718179246574,0.0,0
L104,1207.06625,943.171814,649.3391858699999,210.5138081293379,0.0,0
L105,1326.57776,1326.57776,758.21613628,264.7287143571918,0.0,6
L106,1326.57776,1326.57776,758.21613628,264.7287143571918,0.0,6
L107,1326.57776,670.426514,463.37185102,162.5785833372146,0.0,0
L108,1326.57776,670.426514,463.37185102,162.5785833372146,0.0,0
L109,1326.57776,1276.024732,881.6272313099998,312.8052431328767,0.0,0
L11,1207.06625,598.838874,512.9075141599999,251.67596071232876,0.0,0
L110,1207.06625,573.796515,389.63213157999996,120.22441033607306,0.0,0
L111,1326.57776,604.16977,490.61621619999994,201.106842451484,0.0,0
L112,1493.89381,1124.791134,765.492102,519.9269672577625,0.0,0
L113,1207.06625,1029.958442,875.4340939899997,228.11877704349314,0.0,0
L114,1207.06625,1207.06625,887.26144757,307.9770211537671,0.0,4
L115,1207.06625,1113.698664,627.5666100999998,231.98010519178084,0.0,0
L116,1326.57776,859.056609,723.3459037599997,163.18028291826482,0.0,0
L117,1326.57776,859.056609,723.3459037599997,163.18028291826482,0.0,0
L118,1326.57776,1308.05887,959.8506660599999,434.233646598516,0.0,0
L119,1493.89381,1274.333028,859.83607807,285.6914941973744,0.0,0
L12,1207.06625,612.581832,369.62928267999996,106.2504503347032,0.0,0
L120,1326.57776,813.45888,721.2072475099999,180.77307170627853,0.0,0
L121,1326.57776,813.45888,721.2072475099999,180.77307170627853,0.0,0
L122,1326.57776,1326.57776,1179.65761144,310.12605870410954,0.0,31
L123,1326.57776,820.567657,652.5923192600001,425.93718991883566,0.0,0
L124,1326.57776,820.567657,652.5923192600001,425.93718991883566,0.0,0
L125,1326.57776,674.82554,503.92360189,335.60406494315066,0.0,0
L126,1326.57776,695.477572,432.91239344999957,238.77738427796803,0.0,0
L127,1326.57776,695.477572,432.91239344999957,238.77738427796803,0.0,0
L128,1326.57776,682.245956,526.04660076,348.58379854714616,0.0,0
L129,1326.57776,942.33806,726.5909441700001,481.47413370388125,0.0,0
L13,1326.57776,848.030553,825.50258826,270.8451398204338,0.0,0
L130,1326.57776,942.33806,726.5909441700001,481.47413370388125,0.0,0
L131,1493.89381,1154.534077,938.8622991999998,363.3626405479452,0.0,0
L132,1326.57776,928.546164,717.82155724,372.6824342977169,0.0,0
L133,1207.06625,2553.987542,1207.06625,804.8541473192923,19297.587658,2613
L134,1326.57776,720.742578,685.12743511,347.0491804068493,0.0,0
L135,1207.06625,755.4186,666.2948119799998,342.54516708253425,0.0,0
L136,1326.57776,1208.105944,1049.2416599100002,498.11514341723745,0.0,0
