Date,Hour,unit_type,is_pem,Output,Curtailment
2019-01-01,0,HYDRO,False,497.8,0.0
2019-01-01,0,PV,False,0.0,0.0
2019-01-01,0,WIND,False,7540.17583,2208.02417
2019-01-01,0,WIND,True,0.0,65.45
2019-01-01,1,HYDRO,False,497.8,0.0
2019-01-01,1,PV,False,0.0,0.0
2019-01-01,1,WIND,False,8139.771948,2259.318052
2019-01-01,1,WIND,True,0.0,236.48
2019-01-01,2,HYDRO,False,497.8,0.0
2019-01-01,2,PV,False,0.0,0.0
2019-01-01,2,WIND,False,8566.076406,2221.103594
2019-01-01,2,WIND,True,0.0,271.22
2019-01-01,3,HYDRO,False,497.8,0.0
2019-01-01,3,PV,False,0.0,0.0
2019-01-01,3,WIND,False,8758.635721,2254.094279
2019-01-01,3,WIND,True,0.0,312.52
2019-01-01,4,HYDRO,False,497.8,0.0
2019-01-01,4,PV,False,0.0,0.0
2019-01-01,4,WIND,False,9025.08923,2192.35077
2019-01-01,4,WIND,True,0.0,360.51
2019-01-01,5,HYDRO,False,497.8,0.0
2019-01-01,5,PV,False,0.0,0.0
2019-01-01,5,WIND,False,9669.513286,2142.226714
2019-01-01,5,WIND,True,0.0,380.16
2019-01-01,6,HYDRO,False,497.8,0.0
2019-01-01,6,PV,False,0.0,0.0
2019-01-01,6,WIND,False,10060.389901,2126.230099
2019-01-01,6,WIND,True,0.0,402.65
2019-01-01,7,HYDRO,False,497.8,0.0
2019-01-01,7,PV,False,0.0,0.0
2019-01-01,7,WIND,False,10330.022919000001,2124.937081
2019-01-01,7,WIND,True,0.0,424.27
2019-01-01,8,HYDRO,False,497.8,0.0
2019-01-01,8,PV,False,0.0,0.0
2019-01-01,8,WIND,False,9642.760648,2058.069352
2019-01-01,8,WIND,True,0.0,528.78
2019-01-01,9,HYDRO,False,497.8,0.0
2019-01-01,9,PV,False,238.78,7.13
2019-01-01,9,WIND,False,9351.145383000001,1992.0146169999998
2019-01-01,9,WIND,True,0.0,539.94
2019-01-01,10,HYDRO,False,497.8,0.0
2019-01-01,10,PV,False,1835.7,7.82
2019-01-01,10,WIND,False,9593.87875,964.77125
2019-01-01,10,WIND,True,0.0,539.94
2019-01-01,11,HYDRO,False,497.8,0.0
2019-01-01,11,PV,False,3054.16,67.94
2019-01-01,11,WIND,False,8186.959081,1713.9709189999999
2019-01-01,11,WIND,True,0.0,895.48
2019-01-01,12,HYDRO,False,497.8,0.0
2019-01-01,12,PV,False,4106.355363,313.254637
2019-01-01,12,WIND,False,7742.162019,2107.047981
2019-01-01,12,WIND,True,0.0,539.95
2019-01-01,13,HYDRO,False,497.8,0.0
2019-01-01,13,PV,False,4380.57,798.9300000000001
2019-01-01,13,WIND,False,8428.436027,1152.573973
2019-01-01,13,WIND,True,0.0,539.94
2019-01-01,14,HYDRO,False,497.8,0.0
2019-01-01,14,PV,False,4679.41,712.11
2019-01-01,14,WIND,False,7615.265463,1785.014537
2019-01-01,14,WIND,True,0.0,745.19
2019-01-01,15,HYDRO,False,497.8,0.0
2019-01-01,15,PV,False,4698.100971,332.249029
2019-01-01,15,WIND,False,7451.443814,1976.2661859999998
