Date,Hour,unit_type,is_pem,Output,Curtailment
2019-01-01,0,HYDRO,False,497.8,0.0
2019-01-01,0,PV,False,0.0,0.0
2019-01-01,0,WIND,False,7638.002692999999,1886.147313
2019-01-01,0,WIND,True,0.0,289.499994
2019-01-01,1,HYDRO,False,497.8,0.0
2019-01-01,1,PV,False,0.0,0.0
2019-01-01,1,WIND,False,8446.475604,1899.5944020000002
2019-01-01,1,WIND,True,0.0,289.499994
2019-01-01,2,HYDRO,False,497.8,0.0
2019-01-01,2,PV,False,0.0,0.0
2019-01-01,2,WIND,False,8825.57586,1943.3241460000002
2019-01-01,2,WIND,True,0.0,289.499994
2019-01-01,3,HYDRO,False,497.8,0.0
2019-01-01,3,PV,False,0.0,0.0
2019-01-01,3,WIND,False,9088.077797,1947.6722089999998
2019-01-01,3,WIND,True,0.0,289.499994
2019-01-01,4,HYDRO,False,497.8,0.0
2019-01-01,4,PV,False,0.0,0.0
2019-01-01,4,WIND,False,9368.34067,1920.109336
2019-01-01,4,WIND,True,0.0,289.499994
2019-01-01,5,HYDRO,False,497.8,0.0
2019-01-01,5,PV,False,0.0,0.0
2019-01-01,5,WIND,False,9987.146377000001,1915.2536289999998
2019-01-01,5,WIND,True,0.0,289.499994
2019-01-01,6,HYDRO,False,497.8,0.0
2019-01-01,6,PV,False,0.0,0.0
2019-01-01,6,WIND,False,10402.250827,1897.519179
2019-01-01,6,WIND,True,0.0,289.499994
2019-01-01,7,HYDRO,False,497.8,0.0
2019-01-01,7,PV,False,0.0,0.0
2019-01-01,7,WIND,False,10767.008074,1822.721932
2019-01-01,7,WIND,True,0.0,289.499994
2019-01-01,8,HYDRO,False,497.8,0.0
2019-01-01,8,PV,False,0.0,0.0
2019-01-01,8,WIND,False,10175.419579,1764.690427
2019-01-01,8,WIND,True,0.0,289.499994
2019-01-01,9,HYDRO,False,497.8,0.0
2019-01-01,9,PV,False,238.78,7.13
2019-01-01,9,WIND,False,9874.066038,1719.533968
2019-01-01,9,WIND,True,0.0,289.499994
2019-01-01,10,HYDRO,False,497.8,0.0
2019-01-01,10,PV,False,1802.99,40.53
2019-01-01,10,WIND,False,9737.927999,1071.1620070000001
2019-01-01,10,WIND,True,0.0,289.499994
2019-01-01,11,HYDRO,False,497.8,0.0
2019-01-01,11,PV,False,3054.16,67.94
2019-01-01,11,WIND,False,8875.599,1631.311006
2019-01-01,11,WIND,True,0.0,289.499994
2019-01-01,12,HYDRO,False,497.8,0.0
2019-01-01,12,PV,False,3994.459282,425.15071800000004
2019-01-01,12,WIND,False,8117.083248,1982.576758
2019-01-01,12,WIND,True,0.0,289.499994
2019-01-01,13,HYDRO,False,497.8,0.0
2019-01-01,13,PV,False,4419.138159,760.361841
2019-01-01,13,WIND,False,8668.059108,1163.3908979999999
2019-01-01,13,WIND,True,0.0,289.499994
2019-01-01,14,HYDRO,False,497.8,0.0
2019-01-01,14,PV,False,4868.104906,523.415094
2019-01-01,14,WIND,False,8150.34281,1705.627196
2019-01-01,14,WIND,True,0.0,289.499994
2019-01-01,15,HYDRO,False,497.8,0.0
2019-01-01,15,PV,False,4377.58,652.77
