Generator,unit_type,is_pem,output_mwh,curtailment_mwh,Unit Market Revenue,Unit Uplift Payment,Unit Cost,starts,pmax_mw
101,PV,False,15919.41657,26701.14343,191937.584399,0.0,,,18.66666666666667
102,WIND,False,175056.31193999999,12741.60806,1651518.819266,0.0,,,80.50009646431697
103,WIND,False,152135.762173,10937.317827,1432523.739336,0.0,,,70.0000947194203
104,WIND,False,27573.815388,2458.184612,258521.685279,0.0,,,13.00007328143217
106,PV,False,913332.67,0.0,15234108.611364,0.0,,,400.0
109,WIND,False,685297.1,0.0,10682129.020661,0.0,,,199.9999318490493
110,WIND,False,1329142.885668,359635.054332,17643979.491731,0.0,,,338.599998942999
111,PV,False,67664.25,0.0,1738083.330586,0.0,,,32.0
113,WIND,False,318443.917666,68665.252334,3499829.941951,0.0,,,150.0001006265589
115,WIND,False,319961.529755,67147.640245,3478570.260514,0.0,,,150.0001006265589
116,PV,False,202685.58158,236519.32842,8289955.194179,0.0,,,199.3333333333333
117,WIND,False,18593.628504,5179.931496,212487.484224,0.0,,,10.0000765408814
119,WIND,False,700629.13,0.0,32450739.042579,0.0,,,199.9999881797006
120,WIND,False,412025.44,0.0,19084269.429458,0.0,,,117.5999879336357
123,PV,False,15222.05,0.0,253913.122164,0.0,,,6.666666666666667
125,WIND,False,690865.32,0.0,8575656.286698,0.0,,,174.1999763095554
126,PV,False,684999.27,0.0,11425574.276708,0.0,,,300.0
127,PV,False,879082.58,0.0,14662813.453177,0.0,,,385.0
128,WIND,False,985385.88,0.0,12243522.751884,0.0,,,249.4999759911978
131,WIND,False,139647.77324,9310.206760000001,1636324.058106,0.0,,,100.0000409955779
132,WIND,False,206965.934927,13242.385073,2413963.475617,0.0,,,147.0000420015917
133,WIND,False,449453.719983,640.560017,9449782.126272,0.0,,,139.8039647700775
134,WIND,False,0.0,0.0,0.0,0.0,,,6.178165706542476e-05
135,WIND,False,601910.2881070001,57.401892999999994,12620622.011518,0.0,,,187.3297783473275
136,WIND,False,231050.71,0.0,4969893.252025,0.0,,,153.0000242562797
139,WIND,False,513624.2,0.0,8024509.859576,0.0,,,149.799988246077
140,WIND,False,979239.281984,270635.738016,13126509.625612,0.0,,,250.5999989428539
141,WIND,False,1036368.026241,48388.803759,11144495.59725,0.0,,,229.9999967377302
142,PV,False,1543089.901165,56355.748835,30309510.134793,0.0,,,703.3333333333334
143,WIND,False,340720.09482399997,211788.825176,4110953.224419,0.0,,,238.4999880303343
145,WIND,False,191634.2,0.0,2799969.207959,0.0,,,100.0000360514749
146,WIND,False,1133185.756756,287751.603244,16568872.292359,0.0,,,267.9999991911224
152,PV,False,30584.92,0.0,840663.148446,0.0,,,14.66666666666667
153,PV,False,38197.726159,53.883841,1070246.29556,0.0,,,18.33333333333334
154,PV,False,279115.08,0.0,7169601.668995,0.0,,,132.0
157,WIND,False,981241.563555,27447.666445,13448994.623598,0.0,,,249.9999989733363
158,PV,False,1168748.087025,24779.092975,22897998.910935,0.0,,,536.6666666666667
159,WIND,False,0.0,0.0,0.0,0.0,,,1.455330936732537e-05
160,PV,False,9775.47,0.0,279892.623348,0.0,,,4.666666666666667
161,PV,False,213773.442066,12746.437934,3947453.415295,0.0,,,100.0
162,WIND,False,476296.94,0.0,34080720.944161,0.0,,,162.499984420327
