Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,840.31997565,330.4063121439498,0.0,12
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,280.47989678999977,63.97183849486302,0.0,0
L101,1326.57776,1294.235361,1012.0813872499999,646.3176889528538,0.0,0
L102,1326.57776,917.788808,780.5929132099999,328.26278268436073,0.0,0
L103,1326.57776,816.343466,594.9329389,406.8756773780822,0.0,0
L104,1207.06625,943.171814,655.11626198,218.9574796002283,0.0,0
L105,1326.57776,1326.57776,762.7151565099998,259.567666561758,0.0,9
L106,1326.57776,1326.57776,762.7151565099998,259.567666561758,0.0,9
L107,1326.57776,696.747196,459.42624616,157.59862554269407,0.0,0
L108,1326.57776,696.747196,459.42624616,157.59862554269407,0.0,0
L109,1326.57776,1317.991731,876.5199358499999,302.89023707157537,0.0,1
L11,1207.06625,598.838874,512.85113614,244.15035847876712,0.0,0
L110,1207.06625,652.607943,393.44325886,121.47582624703196,0.0,0
L111,1326.57776,646.70897,540.82091091,216.68039886917808,0.0,0
L112,1493.89381,1124.791134,765.492102,546.7141455357306,0.0,0
L113,1207.06625,1029.958442,876.85289435,227.8972311175799,0.0,0
L114,1207.06625,1207.06625,952.55515564,326.39173943413243,0.0,4
L115,1207.06625,1113.750737,627.03560985,235.27442031107304,0.0,0
L116,1326.57776,817.089238,708.4498658599998,167.19519671015982,0.0,0
L117,1326.57776,817.089238,708.4498658599998,167.19519671015982,0.0,0
L118,1326.57776,1308.177272,970.8916342199999,447.8128377136986,0.0,0
L119,1493.89381,1315.074393,855.97241761,278.88022274600456,0.0,0
L12,1207.06625,654.381473,384.9937365699998,109.03195135616438,0.0,0
L120,1326.57776,813.45888,719.7666295399999,188.35997294680365,0.0,0
L121,1326.57776,813.45888,719.7666295399999,188.35997294680365,0.0,0
L122,1326.57776,1326.57776,1176.4084262999997,321.51724776986305,0.0,25
L123,1326.57776,820.567657,651.57423087,427.99340234543376,0.0,0
L124,1326.57776,820.567657,651.57423087,427.99340234543376,0.0,0
L125,1326.57776,674.961015,503.74546349,339.2414269942923,0.0,0
L126,1326.57776,692.613057,424.9549295399997,236.97241182465754,0.0,0
L127,1326.57776,692.613057,424.9549295399997,236.97241182465754,0.0,0
L128,1326.57776,682.637187,525.39979978,351.4428557456621,0.0,0
L129,1326.57776,942.878441,725.6975639399999,485.42314710148406,0.0,0
L13,1326.57776,847.179,824.47196257,275.54756911621,0.0,0
L130,1326.57776,942.878441,725.6975639399999,485.42314710148406,0.0,0
L131,1493.89381,1259.185414,917.1345100699999,373.69611117636987,0.0,0
L132,1326.57776,991.788413,733.9477356599999,364.7309111528539,0.0,0
