Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,255520.894922,34.948815,10.206949,7010515.449087,3060168.368654,0.0,0.0,0.0,39492.895078,64,4189.44,57472.703599,3020734.101741,0.0,19297675.674891,0.0,22318409.776632,0.0,615733.829209,22934143.605841,23.244462
2019-01-02,1136655.54,130939.9,130128.589149,12.928475,17.407556,15259281.233248,4527114.167981,0.0,0.0,0.0,811.310851,29,6341.67,49189.821906,3727023.165752,0.0,46821833.06201,0.0,50548856.227763,0.0,889321.219469,51438177.447232,45.253972
2019-01-03,1100872.77,151029.29,143672.065704,15.009607,16.669519,14240804.748411,4110214.946502,0.0,0.0,0.0,7357.224296,56,9409.05,53683.270498,2645439.967588,0.0,32790857.776007,0.0,35436297.743594,0.0,803237.240415,36239534.984009,32.918913
2019-01-04,1013727.34,139993.84,134274.857856,15.268006,12.860947,9609396.877637,3428096.859854,0.0,0.0,0.0,5718.982144,39,6209.01,45263.663183,2606089.586541,0.0,23318809.806573,0.0,25924899.393114,0.0,817774.730844,26742674.123958,26.380539
2019-01-05,903816.2,156305.99,147778.730519,19.546482,10.661621,6928595.337307,2707550.428363,0.0,0.0,0.0,8527.259481,53,5621.22,41518.857483,2280732.874817,0.0,16977934.177978,0.0,19258667.052795,0.0,104915.898619,19363582.951414,21.424249
2019-01-06,837425.54,299729.54,261321.860104,45.360214,7.023647,4068518.204904,1813263.33632,0.0,0.0,0.0,38407.679896,53,3865.23,38102.252101,2303900.225388,0.0,10121430.908889,0.0,12425331.134276,0.0,-7019.808301,12418311.325975,14.829153
2019-01-07,835476.71,274965.24,234877.970402,39.107303,7.597817,4445510.505508,1902288.909358,0.0,0.0,0.0,40087.269598,56,6400.41,42326.102239,2230912.405069,0.0,11530658.845121,0.0,13761571.25019,0.0,69345.140598,13830916.390787,16.554521
2019-01-08,854810.49,179507.09,160617.943666,23.137377,9.273106,5505075.604609,2421673.096178,0.0,0.0,0.0,18889.146334,44,5677.86,47258.47486,2282381.743203,0.0,14563226.935172,0.0,16845608.678374,0.0,421279.840854,17266888.519229,20.199668
2019-01-09,887344.94,198454.88,188113.155263,26.902832,9.924516,6248545.320049,2557924.03875,0.0,0.0,0.0,10341.724737,48,7357.35,44751.211099,2801782.587536,0.0,16967411.521307,0.0,19769194.108843,0.0,443795.51263,20212989.621473,22.779179
2019-01-10,933598.34,217570.5,193298.563637,26.11085,10.664803,7019102.393791,2937540.160277,0.0,0.0,0.0,24271.936363,53,5384.25,34778.886664,2379530.311261,0.0,18585884.777145,0.0,20965415.088406,0.0,585765.632196,21551180.720602,23.083996
2019-01-11,918205.77,266624.32,247363.453042,36.873561,9.120135,5936474.708453,2437686.15988,0.0,0.0,0.0,19260.866958,46,5031.78,39498.401093,2769576.058057,0.0,15239534.926684,0.0,18009110.984741,0.0,351330.281572,18360441.266313,19.995999
2019-01-12,882997.25,253466.77,210461.526918,31.293732,9.34949,5726641.816863,2528932.374538,0.0,0.0,0.0,43005.243082,42,6267.48,45275.418981,2432106.041529,0.0,15404940.635956,0.0,17837046.677485,0.0,531402.079807,18368448.757293,20.802385
2019-01-13,968302.49,140864.43,138109.343745,16.635809,12.502878,8686052.834381,3420514.762053,0.0,0.0,0.0,2755.086255,31,5210.73,34332.922539,2755184.234235,0.0,23588816.362569,0.0,26344000.596804,0.0,763860.589506,27107861.18631,27.995241
2019-01-14,1048428.58,121728.56,119609.878064,12.877635,15.268744,12075282.818949,3932904.413535,0.0,0.0,0.0,2118.681936,41,7662.69,46973.268061,2880292.247861,0.0,38842821.853791,0.0,41723114.101652,0.0,817305.447141,42540419.548794,40.57541
2019-01-15,1016539.15,147080.71,137221.464411,15.605448,12.82607,9309685.304933,3728517.057548,0.0,0.0,0.0,9859.245589,38,6537.15,45741.74006,2505005.676309,0.0,23255664.247689,0.0,25760669.923998,0.0,825930.453383,26586600.377381,26.154035
2019-01-16,934076.17,215691.01,192302.600952,25.924704,10.097716,6645312.968081,2786723.038107,0.0,0.0,0.0,23388.409048,44,6148.44,48101.41291,2596408.527864,0.0,17067456.008091,0.0,19663864.535954,0.0,268305.610353,19932170.146307,21.338913
2019-01-17,868965.08,154901.7,150318.53794,20.916894,9.831003,6038083.588981,2504714.787225,0.0,0.0,0.0,4583.16206,43,6351.6,43753.037665,2382657.829262,0.0,16315292.331015,0.0,18697950.160277,0.0,482813.095066,19180763.255342,22.073112
2019-01-18,885312.54,320373.83,267067.668781,43.197717,8.251717,5068212.332266,2237136.419922,0.0,0.0,0.0,53306.161219,46,3931.17,34631.125674,2318825.121068,0.0,12872903.679338,0.0,15191728.800406,0.0,468072.39062,15659801.191026,17.688444
2019-01-19,964352.87,282263.57,243063.932457,33.698553,11.059054,7750546.086307,2914284.117157,0.0,0.0,0.0,39199.637543,64,9071.97,59316.934262,2605855.919959,0.0,21278665.058217,0.0,23884520.978176,0.0,562019.676241,24446540.654417,25.350203
2019-01-20,1030244.15,183813.28,166922.011818,19.334847,14.227553,11024079.765938,3633773.033743,0.0,0.0,0.0,16891.268182,55,7771.08,50648.425283,2777122.434697,0.0,33720490.752445,0.0,36497613.187141,0.0,783873.379313,37281486.566454,36.18704
2019-01-21,998892.9,347210.64,302561.28828,43.450747,9.726268,6924828.632739,2790671.223848,0.0,0.0,0.0,44649.35172,66,5508.69,46389.262946,2732559.251382,0.0,17500044.31423,0.0,20232603.565612,0.0,568381.413546,20800984.979157,20.824039
2019-01-22,900192.29,367214.69,308380.894769,52.107968,7.804561,4900853.293299,2124751.994095,0.0,0.0,0.0,58833.795231,54,5651.19,35359.097973,2567241.082608,0.0,12813529.031287,0.0,15380770.113895,0.0,360497.098307,15741267.212202,17.486561
