ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.2762,6,TIME_LIMIT,366.52385449409485,15094195.65
2019-01-02,0.8773,5,OPTIMAL,387.20866441726685,29828275.16
2019-01-03,2.0402,10,TIME_LIMIT,127.19592213630676,26260742.13
2019-01-04,0.9562,2,OPTIMAL,174.0446319580078,20941309.12
2019-01-05,0.9649,10,OPTIMAL,95.74358558654785,14597805.83
2019-01-06,0.938,7,OPTIMAL,152.35536694526672,8242874.87
2019-01-07,0.9479,10,OPTIMAL,104.14214324951172,9172118.53
2019-01-08,0.9896,10,OPTIMAL,208.38246130943298,10772071.37
2019-01-09,2.1996,10,TIME_LIMIT,245.65170860290527,13260535.5
2019-01-10,0.9357,10,OPTIMAL,225.46889877319336,14003453.99
2019-01-11,1.7648,10,TIME_LIMIT,245.82570338249207,12322707.42
2019-01-12,0.9814,10,OPTIMAL,231.4702410697937,12132951.61
2019-01-13,1.0293,3,TIME_LIMIT,363.5876955986023,18160652.66
2019-01-14,1.4674,9,TIME_LIMIT,367.04508423805237,23376447.61
2019-01-15,0.9286,8,OPTIMAL,194.88138508796692,18894981.24
2019-01-16,0.9865,2,OPTIMAL,218.13013982772827,13937476.02
2019-01-17,0.9946,7,OPTIMAL,109.67611336708069,12336940.13
2019-01-18,2.5676,10,TIME_LIMIT,486.0725471973419,10502902.05
2019-01-19,0.935,6,OPTIMAL,142.70204520225525,15602933.63
2019-01-20,0.9604,9,OPTIMAL,166.15822958946228,21318808.84
2019-01-21,0.9797,10,OPTIMAL,108.31767129898071,14552557.72
2019-01-22,0.9084,10,OPTIMAL,180.53045415878296,9975037.21
2019-01-23,0.9972,10,OPTIMAL,117.576331615448,25559741.86
2019-01-24,0.9999,7,OPTIMAL,130.0775420665741,24747487.49
2019-01-25,1.1492,10,TIME_LIMIT,366.9034035205841,21458453.5
2019-01-26,0.9969,10,OPTIMAL,211.48724102973938,16592986.16
2019-01-27,1.8151,10,TIME_LIMIT,125.20621800422668,13566780.68
2019-01-28,0.9967,5,OPTIMAL,451.0316162109375,12823169.66
2019-01-29,0.9219,10,OPTIMAL,341.19327545166016,22296958.26
2019-01-30,0.9999,10,OPTIMAL,86.84989261627197,19375079.89
2019-01-31,0.9369,8,OPTIMAL,106.24418473243713,15242310.23
2019-02-01,0.9287,10,OPTIMAL,56.38608384132385,11560554.25
2019-02-02,0.9578,2,OPTIMAL,59.50000619888306,8656665.73
2019-02-03,0.6562,10,OPTIMAL,24.48509979248047,6480457.32
2019-02-04,1.3024,10,TIME_LIMIT,594.4262297153473,10399791.0
2019-02-05,0.8323,10,OPTIMAL,36.95535230636597,9850181.78
2019-02-06,0.9955,5,OPTIMAL,188.07585763931274,9148799.99
2019-02-07,0.9558,10,OPTIMAL,139.5600163936615,11065267.61
2019-02-08,0.9448,2,OPTIMAL,66.0222430229187,89414725.63
2019-02-09,0.7933,10,OPTIMAL,18.163296699523926,84107818.87
2019-02-10,0.9999,5,OPTIMAL,66.89157724380493,31379143.74
2019-02-11,0.9988,3,OPTIMAL,169.74566531181335,13213786.02
2019-02-12,2.9189,10,TIME_LIMIT,245.4717562198639,13662872.63
2019-02-13,2.0208,10,TIME_LIMIT,125.33423137664795,14467036.05
2019-02-14,2.2426,10,TIME_LIMIT,245.54251551628113,10721314.15
2019-02-15,0.9091,2,OPTIMAL,88.89369201660156,10128420.22
2019-02-16,1.1462,10,TIME_LIMIT,245.39894342422485,14523449.43
2019-02-17,1.603,10,TIME_LIMIT,245.58552265167236,11239297.85
2019-02-18,0.9669,10,OPTIMAL,144.1715385913849,14678719.28
2019-02-19,0.9998,10,OPTIMAL,43.58862376213074,22691980.79
