Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
614719.991828,5532353.046562,2537100.616341,8069453.662902,0.0,0.0,681.495248,182855.663721,129,1848.0,25300.227613,4509.687641,38.572988,13.12704,14383579.629062,245837.00686,0.0,14629416.635921,23.798505
