ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.1735,10,TIME_LIMIT,246.60508584976196,15108795.5
2019-01-02,0.9868,10,OPTIMAL,159.47954416275024,29829779.32
2019-01-03,1.379,10,TIME_LIMIT,247.16702389717102,26219427.37
2019-01-04,1.0,6,OPTIMAL,124.3833498954773,20959363.63
2019-01-05,0.9873,10,OPTIMAL,65.36554908752441,14618703.38
2019-01-06,0.9555,9,OPTIMAL,89.16449046134949,8240775.49
2019-01-07,0.9402,10,OPTIMAL,118.99131870269775,9171516.02
2019-01-08,0.9548,6,OPTIMAL,99.5766270160675,10783996.08
2019-01-09,1.1083,7,TIME_LIMIT,365.34482073783875,13242548.76
2019-01-10,0.968,2,OPTIMAL,308.3240132331848,14007813.15
2019-01-11,1.6578,10,TIME_LIMIT,245.39754176139832,12347290.34
2019-01-12,0.9956,8,OPTIMAL,169.79978036880493,12139556.59
2019-01-13,1.107,2,TIME_LIMIT,365.3886935710907,18166796.38
2019-01-14,0.9946,10,OPTIMAL,222.94292449951172,22265982.73
2019-01-15,0.9898,10,OPTIMAL,76.94586706161499,18926652.99
2019-01-16,0.9988,3,OPTIMAL,190.55743598937988,13942524.37
2019-01-17,0.9999,8,OPTIMAL,65.63769054412842,12329675.5
2019-01-18,1.0108,3,TIME_LIMIT,485.3103003501892,10493477.64
2019-01-19,0.9752,7,OPTIMAL,93.08860349655151,15610598.86
2019-01-20,0.9592,10,OPTIMAL,108.64815354347229,21434925.86
2019-01-21,0.9989,5,OPTIMAL,153.68479585647583,14532479.89
2019-01-22,0.9459,10,OPTIMAL,173.23921656608582,9970854.92
2019-01-23,0.9684,10,OPTIMAL,128.29353094100952,25590290.03
2019-01-24,0.9999,4,OPTIMAL,65.01136350631714,24744264.25
2019-01-25,0.9951,10,OPTIMAL,216.1988537311554,21381999.74
2019-01-26,0.9904,10,OPTIMAL,157.0095751285553,16407184.88
2019-01-27,0.9947,10,OPTIMAL,189.2004897594452,13493831.51
2019-01-28,0.9796,10,OPTIMAL,348.0576641559601,12835503.69
2019-01-29,0.9727,10,OPTIMAL,185.35596823692322,22319994.41
2019-01-30,0.9998,6,OPTIMAL,49.052438259124756,19328422.96
2019-01-31,0.9997,4,OPTIMAL,59.573102951049805,15245169.91
2019-02-01,0.9661,10,OPTIMAL,70.66856670379639,11573078.84
2019-02-02,0.9922,5,OPTIMAL,40.47717332839966,8680126.58
2019-02-03,0.9626,2,OPTIMAL,19.015545129776,6491450.84
2019-02-04,0.9863,10,OPTIMAL,330.43578720092773,10392255.78
2019-02-05,0.9586,10,OPTIMAL,56.491546869277954,10030102.38
2019-02-06,0.9362,7,OPTIMAL,96.94272041320801,9174624.17
2019-02-07,0.9539,9,OPTIMAL,155.07200503349304,11022247.32
2019-02-08,0.8647,10,OPTIMAL,32.28601121902466,89220230.54
2019-02-09,0.9997,3,OPTIMAL,47.06046438217163,84077457.83
2019-02-10,0.9999,8,OPTIMAL,70.13757300376892,31316908.13
2019-02-11,0.9667,10,OPTIMAL,137.08455801010132,13206367.2
2019-02-12,0.9854,10,OPTIMAL,427.2405116558075,13590497.48
2019-02-13,0.9892,10,OPTIMAL,87.86280965805054,14308928.24
2019-02-14,0.9205,9,OPTIMAL,317.4591603279114,10597533.46
2019-02-15,0.9375,10,OPTIMAL,46.21225547790527,10345312.26
2019-02-16,0.9791,3,OPTIMAL,361.61751317977905,14525850.81
2019-02-17,0.972,10,OPTIMAL,204.5570774078369,11234086.14
2019-02-18,0.928,10,OPTIMAL,284.49339866638184,14694489.67
2019-02-19,0.9384,4,OPTIMAL,68.56098198890686,22649703.83
2019-02-20,0.9998,10,OPTIMAL,99.2845287322998,18401284.6
2019-02-21,1.1909,7,TIME_LIMIT,245.37131452560425,14493296.13
2019-02-22,1.3808,10,TIME_LIMIT,606.2963044643402,14031062.22
2019-02-23,0.93,10,OPTIMAL,30.34052872657776,9501316.19
2019-02-24,2.2364,10,TIME_LIMIT,125.94676470756531,11597197.42
2019-02-25,1.8022,10,TIME_LIMIT,124.86403965950012,13170761.45
2019-02-26,1.1269,10,TIME_LIMIT,196.13494277000427,10568910.67
2019-02-27,0.9781,10,OPTIMAL,56.20801115036011,11666865.99
2019-02-28,0.9999,10,OPTIMAL,48.81532859802246,22415011.61
2019-03-01,0.9791,10,OPTIMAL,113.73277878761292,18990043.52
2019-03-02,1.4111,10,TIME_LIMIT,125.02747750282288,13590055.04
2019-03-03,0.7414,10,OPTIMAL,70.23003101348877,16217910.59
2019-03-04,0.994,4,OPTIMAL,27.451173782348633,96757317.49
2019-03-05,0.9954,10,OPTIMAL,63.050458908081055,103062367.53
2019-03-06,0.9986,3,OPTIMAL,174.93546628952026,33926913.25
2019-03-07,1.1919,10,TIME_LIMIT,365.4862654209137,11463982.48
2019-03-08,1.7473,10,TIME_LIMIT,214.40076231956482,8578324.63
2019-03-09,0.9883,3,OPTIMAL,75.3738911151886,9467451.19
2019-03-10,0.9866,5,OPTIMAL,73.95624899864197,8444493.47
2019-03-11,0.9845,10,OPTIMAL,253.43333339691162,10190777.85
2019-03-12,0.9153,9,OPTIMAL,221.24508666992188,10061834.83
2019-03-13,0.8211,10,OPTIMAL,46.155056953430176,9455088.04
2019-03-14,0.9848,10,OPTIMAL,99.29567122459412,8535052.35
2019-03-15,0.9512,10,OPTIMAL,51.91515374183655,11059054.57
2019-03-16,0.8752,5,OPTIMAL,188.25793313980103,13043181.25
2019-03-17,0.9272,8,OPTIMAL,94.07615375518799,12072027.77
2019-03-18,0.9949,10,OPTIMAL,68.51901412010193,12954347.42
2019-03-19,0.7687,7,OPTIMAL,98.13598394393921,10461228.9
2019-03-20,0.876,8,OPTIMAL,214.1549150943756,12435556.75
2019-03-21,0.9142,7,OPTIMAL,62.55871224403381,12101257.74
