Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,256119.756147,35.059441,10.217639,7023087.948309,3058143.778984,0.0,0.0,0.0,38894.033853,64,4434.9,58874.74396,3040712.319312,0.0,19293084.825038,0.0,22333797.14435,0.0,449068.931407,22782866.075757,23.091137
2019-01-02,1136655.54,130939.9,130574.36554,12.978512,17.398756,15293270.920645,4483121.617168,0.0,0.0,0.0,365.53446,34,6899.4,51767.779298,3756622.740601,0.0,46868899.373925,0.0,50625522.114526,0.0,1153910.83058,51779432.945105,45.554199
2019-01-03,1100872.77,151029.29,144326.7848,15.088327,16.15132,13654024.208023,4126524.057777,0.0,0.0,0.0,6702.5052,38,7485.39,57623.539014,2664924.507921,0.0,32880970.529736,0.0,35545895.037657,0.0,940937.637718,36486832.675375,33.143551
2019-01-04,1013727.34,139993.84,135377.629052,15.412725,13.112452,9770852.875241,3521598.196356,0.0,0.0,0.0,4616.210948,40,6894.48,46078.001173,2625465.273443,0.0,23082740.565122,0.0,25708205.838564,0.0,714193.990012,26422399.828576,26.064602
2019-01-05,903816.2,156305.99,149277.270095,19.783906,10.689616,7148129.338749,2513318.978264,0.0,0.0,0.0,7028.719905,48,4969.53,38690.2218,2039217.910608,0.0,15652794.785912,0.0,17692012.696519,0.0,536901.762923,18228914.459442,20.168829
2019-01-06,837425.54,299729.54,261408.205021,45.382003,7.031123,4064735.490622,1823306.229988,0.0,0.0,0.0,38321.334979,58,3946.89,41605.193697,2294039.448473,0.0,10152604.368114,0.0,12446643.816587,0.0,151462.320545,12598106.137132,15.043852
2019-01-07,835476.71,274965.24,235145.836513,39.169373,7.590406,4445742.996247,1895864.557211,0.0,0.0,0.0,39819.403487,58,6460.71,43134.7925,2174989.81188,0.0,11489502.878418,0.0,13664492.690298,0.0,250648.200511,13915140.890809,16.655331
2019-01-08,854810.49,179507.09,162209.413827,23.420324,9.272919,5505324.707631,2421263.986809,0.0,0.0,0.0,17297.676173,47,5666.79,45455.459132,2186436.072877,0.0,14438546.788642,0.0,16624982.86152,0.0,554019.554381,17179002.415901,20.096855
2019-01-09,887344.94,198454.88,189310.137144,27.120444,9.744735,6063979.018967,2582962.482844,0.0,0.0,0.0,9144.742856,41,6550.86,44315.584117,2801739.055553,0.0,16876394.150242,0.0,19678133.205795,0.0,487731.629643,20165864.835438,22.726072
2019-01-10,933598.34,217570.5,189567.534517,25.478452,10.559795,6888701.049885,2969905.793999,0.0,0.0,0.0,28002.965483,46,5078.43,36654.175277,2337063.793343,0.0,18509270.512592,0.0,20846334.305935,0.0,610200.663036,21456534.968972,22.982619
2019-01-11,918205.77,266624.32,248753.945841,37.157856,9.164675,5951089.334115,2463967.722496,0.0,0.0,0.0,17870.374159,48,5111.76,41414.000933,2756111.413374,0.0,15491687.993569,0.0,18247799.406944,0.0,614949.654765,18862749.061708,20.543052
2019-01-12,882997.25,253466.77,211245.748563,31.447008,9.344704,5710638.439624,2540709.24478,0.0,0.0,0.0,42221.021437,41,6162.81,49297.120222,2395533.987113,0.0,15353657.149162,0.0,17749191.136275,0.0,340448.00312,18089639.139394,20.486631
2019-01-13,968302.49,140864.43,138864.569715,16.742009,12.497615,8710356.030165,3391115.547949,0.0,0.0,0.0,1999.860285,32,5340.36,32734.384461,2788248.259995,0.0,23571457.489924,0.0,26359705.749919,0.0,853529.927176,27213235.677095,28.104065
