Date,Hour,unit_type,is_pem,Output,Curtailment
2019-01-01,0,HYDRO,False,497.8,0.0
2019-01-01,0,PV,False,0.0,0.0
2019-01-01,0,WIND,False,7642.579495,2078.370511
2019-01-01,0,WIND,True,0.0,92.699994
2019-01-01,1,HYDRO,False,497.8,0.0
2019-01-01,1,PV,False,0.0,0.0
2019-01-01,1,WIND,False,8424.136664,2118.733342
2019-01-01,1,WIND,True,0.0,92.699994
2019-01-01,2,HYDRO,False,497.8,0.0
2019-01-01,2,PV,False,0.0,0.0
2019-01-01,2,WIND,False,8851.595763,2114.1042429999998
2019-01-01,2,WIND,True,0.0,92.699994
2019-01-01,3,HYDRO,False,497.8,0.0
2019-01-01,3,PV,False,0.0,0.0
2019-01-01,3,WIND,False,9116.155721,2116.394285
2019-01-01,3,WIND,True,0.0,92.699994
2019-01-01,4,HYDRO,False,497.8,0.0
2019-01-01,4,PV,False,0.0,0.0
2019-01-01,4,WIND,False,9395.80975,2089.440256
2019-01-01,4,WIND,True,0.0,92.699994
2019-01-01,5,HYDRO,False,497.8,0.0
2019-01-01,5,PV,False,0.0,0.0
2019-01-01,5,WIND,False,9931.495305,2167.704701
2019-01-01,5,WIND,True,0.0,92.699994
2019-01-01,6,HYDRO,False,497.8,0.0
2019-01-01,6,PV,False,0.0,0.0
2019-01-01,6,WIND,False,10415.248,2081.322006
2019-01-01,6,WIND,True,0.0,92.699994
2019-01-01,7,HYDRO,False,497.8,0.0
2019-01-01,7,PV,False,0.0,0.0
2019-01-01,7,WIND,False,10523.107731,2263.422275
2019-01-01,7,WIND,True,0.0,92.699994
2019-01-01,8,HYDRO,False,497.8,0.0
2019-01-01,8,PV,False,0.0,0.0
2019-01-01,8,WIND,False,10181.072249,1955.837757
2019-01-01,8,WIND,True,0.0,92.699994
2019-01-01,9,HYDRO,False,497.8,0.0
2019-01-01,9,PV,False,238.78,7.13
2019-01-01,9,WIND,False,9844.977929,1945.422077
2019-01-01,9,WIND,True,0.0,92.699994
2019-01-01,10,HYDRO,False,497.8,0.0
2019-01-01,10,PV,False,1802.99,40.53
2019-01-01,10,WIND,False,10117.173903,888.716103
2019-01-01,10,WIND,True,0.0,92.699994
2019-01-01,11,HYDRO,False,497.8,0.0
2019-01-01,11,PV,False,3054.16,67.94
2019-01-01,11,WIND,False,8869.199,1834.5110060000002
2019-01-01,11,WIND,True,0.0,92.699994
2019-01-01,12,HYDRO,False,497.8,0.0
2019-01-01,12,PV,False,4358.230535,61.379464999999996
2019-01-01,12,WIND,False,7902.345912,2394.114094
2019-01-01,12,WIND,True,0.0,92.699994
2019-01-01,13,HYDRO,False,497.8,0.0
2019-01-01,13,PV,False,4534.030229,645.469771
2019-01-01,13,WIND,False,8598.842501000001,1429.407505
2019-01-01,13,WIND,True,0.0,92.699994
2019-01-01,14,HYDRO,False,497.8,0.0
2019-01-01,14,PV,False,4407.286169,984.233831
2019-01-01,14,WIND,False,8668.265831,1384.504175
2019-01-01,14,WIND,True,0.0,92.699994
2019-01-01,15,HYDRO,False,497.8,0.0
2019-01-01,15,PV,False,4501.0542,529.2958
