Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,254838.590764,34.822996,10.203977,7017576.790324,3050174.93405,0.0,0.0,0.0,40175.199236,60,3968.43,55934.28866,3051370.327029,0.0,19244508.420087,0.0,22295878.747115,0.0,589117.088522,22884995.835638,23.194649
2019-01-02,1136655.54,130939.9,129161.595333,12.820087,17.421944,15278780.251683,4523969.037238,0.0,0.0,0.0,1778.304667,31,6502.32,49243.857285,3714430.602625,0.0,46901047.666865,0.0,50615478.269489,0.0,973066.647494,51588544.916983,45.386261
2019-01-03,1100872.77,151029.29,143305.025717,14.965523,16.543234,14035761.74439,4176233.88698,0.0,0.0,0.0,7724.264283,45,7871.67,49748.526372,2677949.680951,0.0,32912076.720905,0.0,35590026.401856,0.0,992425.85657,36582452.258426,33.230409
2019-01-04,1013727.34,139993.84,134374.607641,15.281081,12.830421,9500234.23362,3506314.328282,0.0,0.0,0.0,5619.232359,43,6866.37,44041.830543,2565340.907351,0.0,23023979.088268,0.0,25589319.99562,0.0,813150.851266,26402470.846886,26.044943
2019-01-05,903816.2,156305.99,148955.27284,19.73281,10.638461,6922048.137254,2693164.994935,0.0,0.0,0.0,7350.71716,42,5216.73,35866.384474,2092647.819949,0.0,16665500.912298,0.0,18758148.732246,0.0,598896.335188,19357045.067435,21.417015
2019-01-06,837425.54,299729.54,260506.932338,45.154885,7.0186,4052990.24875,1824564.248089,0.0,0.0,0.0,39222.607662,49,3688.17,39454.361531,2287634.61569,0.0,10103978.277064,0.0,12391612.892754,0.0,141170.295754,12532783.188508,14.965848
2019-01-07,835476.71,274965.24,235400.77128,39.228497,7.624343,4475681.836812,1894279.52481,0.0,0.0,0.0,39564.46872,59,6776.97,41047.220175,2151103.404986,0.0,11348736.784795,0.0,13499840.189781,0.0,326443.382572,13826283.572352,16.548975
2019-01-08,854810.49,179507.09,163526.451491,23.655465,9.37629,5594345.993117,2420605.269582,0.0,0.0,0.0,15980.638509,52,6411.27,44269.670266,2212836.860531,0.0,14517643.019991,0.0,16730479.880522,0.0,568336.182979,17298816.0635,20.237019
2019-01-09,887344.94,198454.88,187684.599684,26.825102,9.868856,6129747.464144,2627331.874545,0.0,0.0,0.0,10770.280316,39,6197.76,42487.069214,2807181.396753,0.0,16912651.115752,0.0,19719832.512505,0.0,586793.31882,20306625.831325,22.884703
2019-01-10,933598.34,217570.5,192233.332982,25.929647,10.623007,6982689.844389,2934931.548047,0.0,0.0,0.0,25337.167018,50,5186.28,36297.34582,2344803.659881,0.0,18283173.197423,0.0,20627976.857304,0.0,664754.053976,21292730.91128,22.807164
2019-01-11,918205.77,266624.32,247717.637915,36.945865,9.073923,5888148.715226,2443579.562306,0.0,0.0,0.0,18906.682085,41,4718.28,40566.25318,2648471.637719,0.0,15102578.205717,0.0,17751049.843436,0.0,550850.804407,18301900.647844,19.932243
2019-01-12,882997.25,253466.77,210226.09868,31.247787,9.372069,5736347.36927,2539164.117197,0.0,0.0,0.0,43240.67132,54,7129.2,53505.113241,2403216.475826,0.0,15350652.374738,0.0,17753868.850564,0.0,445821.204017,18199690.054581,20.611265
2019-01-13,968302.49,140864.43,137809.456774,16.593692,12.539491,8705735.256798,3436285.457733,0.0,0.0,0.0,3054.973226,31,5164.41,39549.975923,2792987.881451,0.0,23632442.084892,0.0,26425429.966344,0.0,848947.722407,27274377.68875,28.167208
2019-01-14,1048428.58,121728.56,119006.745828,12.804385,14.208403,10957907.525552,3938587.931187,0.0,0.0,0.0,2721.814172,38,6969.3,45953.991821,2766681.018348,0.0,30942454.790175,0.0,33709135.808523,0.0,905857.577891,34614993.386414,33.016072
2019-01-15,1016539.15,147080.71,138482.990503,15.771541,12.974752,9644287.860168,3545055.417422,0.0,0.0,0.0,8597.719497,36,6242.37,49761.722134,2496577.949588,0.0,23177932.118341,0.0,25674510.067928,0.0,807730.286834,26482240.354762,26.051373
2019-01-16,934076.17,215691.01,196663.730689,26.669435,10.592764,7198310.464633,2696137.652962,0.0,0.0,0.0,19027.279311,60,7485.36,44426.73938,2430156.948415,0.0,16438565.377283,0.0,18868722.325699,0.0,649064.826234,19517787.151933,20.895284
2019-01-17,868965.08,154901.7,149901.764653,20.84681,9.822339,6034060.176907,2501209.027569,0.0,0.0,0.0,4999.935347,40,5687.16,38546.146614,2290187.352558,0.0,16142519.230347,0.0,18432706.582906,0.0,632755.995012,19065462.577917,21.940424
2019-01-18,885312.54,320373.83,262480.815889,42.143135,8.099279,4974456.212455,2195937.189992,0.0,0.0,0.0,57893.014111,46,3692.04,42708.404095,2332536.216862,0.0,12836068.091491,0.0,15168604.308353,0.0,355361.250965,15523965.559318,17.535011
2019-01-19,964352.87,282263.57,244333.07382,33.934216,11.046691,7742895.982403,2910011.873595,0.0,0.0,0.0,37930.49618,60,8678.52,51578.948855,2648562.185787,0.0,21284427.534492,0.0,23932989.720279,0.0,768669.420169,24701659.140448,25.614752
2019-01-20,1030244.15,183813.28,166299.822436,19.248905,14.217068,11010936.672186,3636114.455051,0.0,0.0,0.0,17513.457564,53,7418.64,50597.523105,2682184.418436,0.0,29570345.776338,0.0,32252530.194774,0.0,792771.797573,33045301.992347,32.075214
2019-01-21,998892.9,347210.64,300824.761614,43.093897,9.724579,6922379.396469,2791433.140692,0.0,0.0,0.0,46385.878386,53,5290.14,41396.664315,2722784.992792,0.0,17489974.178775,0.0,20212759.171567,0.0,542940.348402,20755699.519969,20.778704
2019-01-22,900192.29,367214.69,312285.709045,53.118254,7.87896,4913249.30619,2179329.593407,0.0,0.0,0.0,54928.980955,48,5542.38,37159.872266,2575163.101373,0.0,13067911.67455,0.0,15643074.775923,0.0,6831.924288,15649906.700211,17.385071
2019-01-23,1078724.34,230384.78,212552.320844,24.539274,15.026885,12637974.419482,3571891.864233,0.0,0.0,0.0,17832.459156,59,11324.13,60352.873781,4198581.355908,0.0,34221752.632132,0.0,38420333.98804,0.0,904300.94985,39324634.93789,36.454758
