Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,804.5150967699999,322.22219372591326,0.0,8
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,284.62629757,66.761901381621,0.0,0
L101,1326.57776,1294.235361,1016.3247779099996,640.5580294105023,0.0,0
L102,1326.57776,917.788808,781.41932785,308.8892005768265,0.0,0
L103,1326.57776,816.343466,596.07905952,402.92295541621,0.0,0
L104,1207.06625,943.171814,641.34049712,216.41734528173518,0.0,0
L105,1326.57776,1326.57776,765.47607684,261.1486021615297,0.0,4
L106,1326.57776,1326.57776,765.47607684,261.1486021615297,0.0,4
L107,1326.57776,668.54185,458.51713845999996,158.5873385341324,0.0,0
L108,1326.57776,668.54185,458.51713845999996,158.5873385341324,0.0,0
L109,1326.57776,1272.624059,873.16157413,304.59251218926937,0.0,0
L11,1207.06625,599.108972,512.1896295199999,245.76561115057075,0.0,0
L110,1207.06625,568.959505,389.71946098999973,121.00893646358448,0.0,0
L111,1326.57776,639.881587,538.2737289799999,215.2790133365297,0.0,0
L112,1493.89381,1124.791134,765.492102,541.1284995883561,0.0,0
L113,1207.06625,1018.812805,853.1984932699997,193.72135007180364,0.0,0
L114,1207.06625,1207.06625,955.2763786600001,322.7612555283105,0.0,7
L115,1207.06625,1113.750737,635.11414803,231.63167655079909,0.0,0
L116,1326.57776,810.538576,724.44555587,168.0711475326484,0.0,0
L117,1326.57776,810.538576,724.44555587,168.0711475326484,0.0,0
L118,1326.57776,1308.177272,993.3214030099999,440.1309058006849,0.0,0
L119,1493.89381,1270.563701,850.2704087599999,279.68005281952054,0.0,0
L12,1207.06625,598.620442,383.82276971,107.59820560673516,0.0,0
L120,1326.57776,813.45888,719.61715461,184.81137991712328,0.0,0
L121,1326.57776,813.45888,719.61715461,184.81137991712328,0.0,0
L122,1326.57776,1326.57776,1173.13391583,316.92642257054797,0.0,20
L123,1326.57776,820.567657,652.01735817,426.4915420716895,0.0,0
L124,1326.57776,820.567657,652.01735817,426.4915420716895,0.0,0
L125,1326.57776,674.961015,503.74546349,337.3325858621004,0.0,0
L126,1326.57776,692.613057,432.93661583999955,239.0713336012557,0.0,0
L127,1326.57776,692.613057,432.93661583999955,239.0713336012557,0.0,0
L128,1326.57776,682.637187,525.39979978,349.8193108384703,0.0,0
L129,1326.57776,942.878441,725.6975639399999,483.1806594100457,0.0,0
L13,1326.57776,845.813226,825.62975956,274.49210568789954,0.0,0
L130,1326.57776,942.878441,725.6975639399999,483.1806594100457,0.0,0
L131,1493.89381,1108.493409,910.78799663,370.9694643133562,0.0,0
L132,1326.57776,1057.438948,740.7891476399999,371.9259608010274,0.0,0
L133,1207.06625,2553.987542,1207.06625,795.239945488927,19143.283344,2623
L134,1326.57776,720.742578,684.93588862,341.3258746053653,0.0,0
L135,1207.06625,783.214945,676.7990877799999,345.2494357787671,0.0,0
L136,1326.57776,1198.255602,1056.8728567800001,490.65895273378993,0.0,0
L137,1326.57776,899.680542,815.04761134,403.4082171941781,0.0,0
L138,1326.57776,899.680542,815.04761134,403.4082171941781,0.0,0
L139,1326.57776,477.302575,432.40273086,214.01794496723744,0.0,0
L14,1493.89381,1055.040709,1029.86448942,342.3927844666666,0.0,0
L140,1326.57776,979.305543,769.4368205499999,301.13653650136985,0.0,0
L141,1326.57776,818.605543,632.69197028,281.6175970294521,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1156.183557,962.6416809399998,629.132568955137,0.0,0
L144,1326.57776,935.258057,793.450882,166.72907709520547,0.0,0
L145,1326.57776,1204.923001,1069.62733054,248.605175163242,0.0,0
L146,1326.57776,542.480442,366.5887772899998,111.8724638834475,0.0,0
L147,1326.57776,1379.3,1314.5043,984.8772400337899,82.38896,102
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.720436,1208.9956252999998,366.5498370940639,0.0,0
L150,1326.57776,863.052369,786.0632528699999,222.1012305423516,0.0,0
L151,1207.06625,1207.06625,1099.3891643299999,310.6310916611872,0.0,14
L152,1326.57776,1326.57776,1326.57776,652.5369069396119,0.0,1129
L153,1326.57776,890.121565,683.05307586,334.90706383413243,0.0,0
L154,1326.57776,890.121565,683.05307586,334.90706383413243,0.0,0
L155,1326.57776,890.121565,683.05307586,334.90706383413243,0.0,0
L156,1326.57776,684.605192,564.0023019299999,314.4780351487443,0.0,0
L157,1326.57776,684.605192,564.0023019299999,314.4780351487443,0.0,0
L158,1326.57776,1246.0,1214.4251000000002,935.5957672631279,0.0,0
L159,1326.57776,1326.57776,1326.57776,466.5900219006849,0.0,453
L16,1207.06625,415.087733,396.79856405999993,120.30353627819635,0.0,0
L160,1326.57776,525.255109,349.90769464999994,97.28150186210047,0.0,0
L161,1326.57776,525.255109,349.90769464999994,97.28150186210047,0.0,0
L162,1207.06625,1531.86345,1048.2692236999999,507.4737444847032,957.9475140000001,9
L163,1326.57776,748.917708,648.8108566099999,231.2823661135845,0.0,0
L164,1326.57776,748.917708,648.8108566099999,231.2823661135845,0.0,0
L165,1207.06625,955.299286,722.44351084,383.3061154026256,0.0,0
L166,1326.57776,1326.587444,1326.57776,498.8246367843607,0.0,161
L167,1326.57776,1003.031616,834.8610134699999,341.0663315509132,0.0,0
L168,1207.06625,287.300006,215.2472141599999,119.51646555570775,0.0,0
L169,1493.89381,1018.614688,914.16207572,421.5827664921233,0.0,0
L17,1326.57776,753.358139,593.0343183199999,374.6342246944064,0.0,0
L170,1326.57776,646.245342,567.87863326,157.89112279063926,0.0,0
L171,1326.57776,581.620808,511.09077027999996,142.10201051940638,0.0,0
L172,1207.06625,1045.465106,792.3894292799998,271.1302815850457,0.0,0
L173,855.10483,733.980139,614.99511116,391.0219343623288,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
