Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,828.22173256,325.1273875627854,0.0,13
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,278.85527807,65.17341893892694,0.0,0
L101,1326.57776,1294.235361,1011.84656221,641.3817716276257,0.0,0
L102,1326.57776,917.788808,778.6045833,325.23462603378994,0.0,0
L103,1326.57776,816.343466,594.97842539,403.84764499394976,0.0,0
L104,1207.06625,943.171814,658.5578112699999,216.55128024041096,0.0,0
L105,1326.57776,1326.57776,763.198204,259.72453815091325,0.0,9
L106,1326.57776,1326.57776,763.198204,259.72453815091325,0.0,9
L107,1326.57776,690.059682,463.13601911999996,157.63881919714612,0.0,0
L108,1326.57776,690.059682,463.13601911999996,157.63881919714612,0.0,0
L109,1326.57776,1326.57776,886.6278387899996,303.2193531885845,0.0,1
L11,1207.06625,586.988663,512.03788835,245.30323627294518,0.0,0
L110,1207.06625,616.207815,403.6441779599998,122.37362355468038,0.0,0
L111,1326.57776,639.881587,538.6162179099999,215.78426050114155,0.0,0
L112,1493.89381,1124.791134,765.492102,542.7127693039954,0.0,0
L113,1207.06625,1029.958442,868.3300246,227.68836919600457,0.0,0
L114,1207.06625,1207.06625,946.9861918299994,326.52298097888126,0.0,7
L115,1207.06625,1100.002296,645.5510322899994,233.06427063858447,0.0,0
L116,1326.57776,861.367822,714.4631159599999,167.68385076974886,0.0,0
L117,1326.57776,861.367822,714.4631159599999,167.68385076974886,0.0,0
L118,1326.57776,1308.05887,972.7849724499999,444.2783141216895,0.0,0
L119,1493.89381,1295.969364,863.0470710299999,278.43503592910963,0.0,0
L12,1207.06625,598.488314,382.82432600999994,108.5371616752283,0.0,0
L120,1326.57776,813.45888,719.3326257499999,185.01683743641553,0.0,0
L121,1326.57776,813.45888,719.3326257499999,185.01683743641553,0.0,0
L122,1326.57776,1326.57776,1178.32143083,316.1396781736301,0.0,22
L123,1326.57776,820.567657,652.1845122999999,428.1150715805936,0.0,0
L124,1326.57776,820.567657,652.1845122999999,428.1150715805936,0.0,0
L125,1326.57776,674.82554,503.74546349,338.83988092842463,0.0,0
L126,1326.57776,695.477572,432.90575636999955,239.13016476997717,0.0,0
L127,1326.57776,695.477572,432.90575636999955,239.13016476997717,0.0,0
L128,1326.57776,682.245956,524.8382984,351.22878873493147,0.0,0
L129,1326.57776,942.33806,724.9220021099999,485.12747148413246,0.0,0
L13,1326.57776,845.813226,825.6034812099999,272.47821340171237,0.0,0
L130,1326.57776,942.33806,724.9220021099999,485.12747148413246,0.0,0
L131,1493.89381,1123.021691,915.11488097,374.76847560753424,0.0,0
L132,1326.57776,1039.299056,760.2108787699999,367.54432112659816,0.0,0
L133,1207.06625,2555.310121,1207.06625,784.6767168299086,19511.415033,2548
L134,1326.57776,720.742578,684.80815387,338.73564332408677,0.0,0
L135,1207.06625,756.986558,676.33106189,347.61622220502284,0.0,0
L136,1326.57776,1198.756755,1048.01970489,483.7634385908675,0.0,0
L137,1326.57776,892.367502,819.95062622,402.3543286158676,0.0,0
L138,1326.57776,892.367502,819.95062622,402.3543286158676,0.0,0
L139,1326.57776,473.422828,435.00390032,213.45883126392692,0.0,0
L14,1493.89381,1055.040709,1029.83171062,339.8807188347032,0.0,0
L140,1326.57776,996.725822,799.1159651499996,304.31851203424657,0.0,0
L141,1326.57776,836.025822,646.9246935699999,284.50579091872146,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1164.985486,976.55485003,628.3392689174658,0.0,0
L144,1326.57776,935.258057,793.450882,194.93904568892694,0.0,0
L145,1326.57776,1204.923001,1076.90915311,282.52083080068496,0.0,0
L146,1326.57776,560.535239,371.4862930199999,112.55898209554795,0.0,0
L147,1326.57776,1373.72,1315.1746,983.5731064495433,166.09344,107
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.720436,1207.2596689999996,363.9744972085616,0.0,0
L150,1326.57776,863.052369,783.5248204999997,222.39849863333333,0.0,0
L151,1207.06625,1207.06625,1095.8389100399995,311.0468512384703,0.0,17
L152,1326.57776,1326.57776,1326.57776,646.9560548922375,0.0,1145
L153,1326.57776,889.999302,683.05307586,337.60022356038814,0.0,0
L154,1326.57776,889.999302,683.05307586,337.60022356038814,0.0,0
L155,1326.57776,889.999302,683.05307586,337.60022356038814,0.0,0
L156,1326.57776,685.32012,568.9176308799999,316.233858313242,0.0,0
L157,1326.57776,685.32012,568.9176308799999,316.233858313242,0.0,0
L158,1326.57776,1252.41,1215.0864,932.1490114530822,0.0,0
L159,1326.57776,1326.57776,1326.57776,469.54971856712325,0.0,478
L16,1207.06625,415.087733,396.22881402999985,119.45829651952054,0.0,0
L160,1326.57776,520.265687,346.5659582099999,98.02979271769406,0.0,0
L161,1326.57776,520.265687,346.5659582099999,98.02979271769406,0.0,0
L162,1207.06625,1551.446465,1045.38624955,501.13081433972604,1206.519684,9
L163,1326.57776,755.038639,654.8576082799998,233.37095749166667,0.0,0
L164,1326.57776,755.038639,654.8576082799998,233.37095749166667,0.0,0
L165,1207.06625,943.675486,741.7017815199996,383.1950882004566,0.0,0
L166,1326.57776,1326.57776,1326.57776,505.0793704174658,0.0,175
L167,1326.57776,1039.855976,842.4187701599999,344.579601661073,0.0,0
L168,1207.06625,280.8151,221.93248482999996,119.99235968470319,0.0,0
L169,1493.89381,1012.270852,917.87648207,420.487865169863,0.0,0
L17,1326.57776,754.132251,602.05842734,376.1931225931507,0.0,0
L170,1326.57776,662.469519,570.88534167,158.29746847694065,0.0,0
