ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.2455,1,TIME_LIMIT,367.7099997997284,15088589.2
2019-01-02,0.6847,2,OPTIMAL,302.3808681964874,29827645.01
2019-01-03,1.3944,9,TIME_LIMIT,248.27049732208252,26270428.39
2019-01-04,0.9713,10,OPTIMAL,78.48010230064392,20467417.1
2019-01-05,0.9626,10,OPTIMAL,89.18124651908875,14606675.98
2019-01-06,0.6794,10,OPTIMAL,137.28136110305786,8246783.03
2019-01-07,0.907,10,OPTIMAL,238.17538022994995,9180080.92
2019-01-08,0.9604,5,OPTIMAL,111.51711249351501,10797228.67
2019-01-09,1.1949,9,TIME_LIMIT,366.410936832428,13235553.2
2019-01-10,1.3213,10,TIME_LIMIT,247.4730978012085,14033194.89
2019-01-11,1.1495,10,TIME_LIMIT,246.4526264667511,12266280.38
2019-01-12,0.9997,2,OPTIMAL,224.50960993766785,12123363.24
2019-01-13,0.9731,7,OPTIMAL,331.8094174861908,18152404.08
2019-01-14,1.2875,2,TIME_LIMIT,367.9015784263611,23407130.7
2019-01-15,0.9965,10,OPTIMAL,134.5092315673828,18906097.86
2019-01-16,0.9913,7,OPTIMAL,182.73264575004578,13946745.16
2019-01-17,0.9727,5,OPTIMAL,101.64230012893677,12353985.32
2019-01-18,1.7174,10,TIME_LIMIT,486.0080797672272,10470811.52
2019-01-19,0.9799,9,OPTIMAL,183.9002628326416,16660457.58
2019-01-20,0.8985,10,OPTIMAL,70.42528223991394,21388634.51
2019-01-21,0.8576,6,OPTIMAL,150.36516046524048,14535273.25
2019-01-22,0.9574,7,OPTIMAL,236.0533630847931,9973297.51
2019-01-23,0.9998,7,OPTIMAL,156.0013918876648,25561421.89
2019-01-24,0.9999,10,OPTIMAL,110.80882716178894,24758588.68
2019-01-25,0.9726,9,OPTIMAL,364.0202827453613,21439327.7
2019-01-26,1.2531,10,TIME_LIMIT,127.10529971122742,16628830.1
2019-01-27,1.5969,10,TIME_LIMIT,126.49674773216248,13582000.19
2019-01-28,1.1917,10,TIME_LIMIT,247.00622463226318,12835750.33
2019-01-29,0.9988,10,OPTIMAL,196.81833815574646,22353584.79
2019-01-30,0.9995,4,OPTIMAL,118.98014402389526,19387786.97
2019-01-31,0.7058,8,OPTIMAL,167.02987790107727,15233311.16
2019-02-01,0.9805,10,OPTIMAL,71.1933491230011,11604596.9
2019-02-02,0.9849,5,OPTIMAL,68.16947412490845,8719427.1
2019-02-03,0.8936,6,OPTIMAL,36.78118324279785,6495198.02
2019-02-04,1.9782,10,TIME_LIMIT,246.22590804100037,10422734.15
2019-02-05,1.2498,10,TIME_LIMIT,126.04788255691528,10051933.35
2019-02-06,0.9559,4,OPTIMAL,102.5265896320343,9007354.02
2019-02-07,0.8448,10,OPTIMAL,85.5930540561676,11057953.51
2019-02-08,0.9995,2,OPTIMAL,49.98826050758362,89382559.38
2019-02-09,0.9855,3,OPTIMAL,46.49262261390686,84105376.44
2019-02-10,0.9964,7,OPTIMAL,59.89864897727966,31414329.04
2019-02-11,0.981,10,OPTIMAL,129.1174430847168,13207983.15
2019-02-12,0.9934,10,OPTIMAL,352.692759513855,13611807.57
2019-02-13,0.9926,10,OPTIMAL,99.68515872955322,14317832.84
2019-02-14,0.9926,9,OPTIMAL,317.67232966423035,10593961.04
2019-02-15,0.9991,10,OPTIMAL,75.25325131416321,10365812.77
2019-02-16,0.9373,8,OPTIMAL,288.1206886768341,14493495.25
2019-02-17,1.6394,6,TIME_LIMIT,366.9174122810364,11234462.6
2019-02-18,1.132,10,TIME_LIMIT,380.0396511554718,14706802.06
2019-02-19,0.9999,2,OPTIMAL,54.04538106918335,22696595.5
2019-02-20,0.9737,7,OPTIMAL,151.94778275489807,18363436.79
2019-02-21,0.9832,10,OPTIMAL,235.2257719039917,14490244.65
2019-02-22,1.3654,10,TIME_LIMIT,368.0197865962982,14029298.53
2019-02-23,0.7182,10,OPTIMAL,55.35890865325928,9468135.34
2019-02-24,2.5472,10,TIME_LIMIT,125.80585622787476,11688118.85
2019-02-25,0.9942,10,OPTIMAL,241.41398978233337,13144551.69
2019-02-26,0.9957,3,OPTIMAL,303.30953097343445,10561824.68
2019-02-27,0.9736,10,OPTIMAL,151.81934714317322,11680449.37
2019-02-28,0.9989,5,OPTIMAL,82.86373376846313,22448531.52
2019-03-01,0.9432,3,OPTIMAL,91.13477420806885,18955258.8
2019-03-02,1.4475,10,TIME_LIMIT,247.16111850738525,13583095.0
2019-03-03,0.8986,10,OPTIMAL,134.97076034545898,16277399.21
2019-03-04,0.8256,2,OPTIMAL,54.086243629455566,94063751.25
2019-03-05,0.9237,10,OPTIMAL,93.7875771522522,103145612.07
2019-03-06,0.9999,3,OPTIMAL,93.72743058204651,36008613.42
2019-03-07,1.1894,3,TIME_LIMIT,486.5194923877716,11538054.08
2019-03-08,0.9906,10,OPTIMAL,225.12963604927063,8582363.4
2019-03-09,0.9814,5,OPTIMAL,117.70782566070557,9470419.16
2019-03-10,0.9104,5,OPTIMAL,61.16268730163574,8441001.6
2019-03-11,1.2616,10,TIME_LIMIT,224.0537393093109,10225814.28
2019-03-12,0.9985,10,OPTIMAL,323.37255573272705,10216340.53
2019-03-13,0.8285,10,OPTIMAL,101.16435599327087,9459184.27
2019-03-14,0.9836,8,OPTIMAL,73.7238838672638,8545514.49
2019-03-15,0.9026,10,OPTIMAL,155.90174436569214,11044236.63
2019-03-16,1.9375,10,TIME_LIMIT,125.94828629493713,13161849.33
2019-03-17,0.9919,10,OPTIMAL,195.39808177947998,12101049.22
2019-03-18,0.9916,10,OPTIMAL,125.56477928161621,12987888.39
2019-03-19,0.9396,5,OPTIMAL,105.8248884677887,10470426.93
2019-03-20,0.9489,10,OPTIMAL,232.5879156589508,12467001.61
2019-03-21,0.9995,3,OPTIMAL,90.5038640499115,12103442.79
2019-03-22,0.9547,10,OPTIMAL,143.1486256122589,8452363.88
2019-03-23,0.8724,10,OPTIMAL,28.25235342979431,6340375.41
2019-03-24,0.8997,4,OPTIMAL,31.67013645172119,8192678.55
2019-03-25,0.7435,5,OPTIMAL,90.99185633659363,9973936.95
2019-03-26,0.9922,10,OPTIMAL,234.25818037986755,8738419.5
2019-03-27,0.9173,10,OPTIMAL,463.9775586128235,7620229.42
2019-03-28,0.9226,10,OPTIMAL,354.1197555065155,7218334.84
2019-03-29,0.8163,8,OPTIMAL,149.95741534233093,7375378.08
2019-03-30,0.952,10,OPTIMAL,121.61522936820984,7356324.65
2019-03-31,0.9349,10,OPTIMAL,95.65764260292053,10443879.42
2019-04-01,0.9923,10,OPTIMAL,63.76881384849548,14548849.0
2019-04-02,2.1998,9,TIME_LIMIT,246.03700923919678,10801909.68
2019-04-03,0.9083,10,OPTIMAL,78.04196858406067,7534099.7
