Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
383845047.91,6808170943.986062,1188482642.114706,7996653586.100767,0.0,0.0,611.983396,9761139.237582,17464,2420017.012873,17086791.392397,74665.51,21.825752,20.833025,12107145968.25139,356445531.038909,0.0,12463591499.2903,32.470372
