Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
3224178.12,36594391.900839,11567367.921973,48161759.822812,0.0,0.0,0.0,47914.66905,128,18202.83,164524.212955,53277.15,16.409401,14.937686,108030186.815951,2683102.496378,0.0,110713289.312329,34.338453
