Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,816.03917385,321.23839986392693,0.0,12
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,294.35473692,66.66990714908677,0.0,0
L101,1326.57776,1294.235361,1008.2813782199999,630.9782097748858,0.0,0
L102,1326.57776,917.788808,780.8379640899999,324.4316688207763,0.0,0
L103,1326.57776,816.343466,593.8270086599999,397.6691551976028,0.0,0
L104,1207.06625,943.171814,636.76440723,214.7952955520548,0.0,0
L105,1326.57776,1326.57776,763.7950642199999,272.76427789931506,0.0,6
L106,1326.57776,1326.57776,763.7950642199999,272.76427789931506,0.0,6
L107,1326.57776,668.54185,465.77253307999996,168.11932273413242,0.0,0
L108,1326.57776,668.54185,465.77253307999996,168.11932273413242,0.0,0
L109,1326.57776,1272.624059,891.73708975,322.50195790753423,0.0,0
L11,1207.06625,584.868035,518.5174159199998,252.75524624166664,0.0,0
L110,1207.06625,600.315995,397.59097559999987,121.96671336621004,0.0,0
L111,1326.57776,605.00955,489.9460157199999,209.57015905216895,0.0,0
L112,1493.89381,1124.791134,765.492102,534.7416725121004,0.0,0
L113,1207.06625,1017.374503,878.1395985799996,228.36057272568493,0.0,0
L114,1207.06625,1207.06625,901.84369438,304.0872013318493,0.0,2
L115,1207.06625,876.72532,620.6664943899999,232.22227814497717,0.0,0
L116,1326.57776,823.469898,731.96016787,168.11136950296805,0.0,0
L117,1326.57776,823.469898,731.96016787,168.11136950296805,0.0,0
L118,1326.57776,1308.05887,973.2592067999999,444.54597555582194,0.0,0
L119,1493.89381,1270.563701,866.61712354,296.53971759828767,0.0,0
L12,1207.06625,648.216913,383.40877350999995,108.54936745696348,0.0,0
L120,1326.57776,813.45888,723.4028812,186.54645579577627,0.0,0
L121,1326.57776,813.45888,723.4028812,186.54645579577627,0.0,0
L122,1326.57776,1326.57776,1189.47720629,318.90979708219174,0.0,28
L123,1326.57776,820.567657,651.3438812999999,426.4270498630137,0.0,0
L124,1326.57776,820.567657,651.3438812999999,426.4270498630137,0.0,0
L125,1326.57776,674.82554,503.74546349,336.91898842739727,0.0,0
L126,1326.57776,695.477572,431.88145746999993,239.14932330445208,0.0,0
L127,1326.57776,695.477572,431.88145746999993,239.14932330445208,0.0,0
L128,1326.57776,682.245956,524.96036196,349.5435308561644,0.0,0
L129,1326.57776,942.33806,725.0905994399999,482.79974403356164,0.0,0
L13,1326.57776,845.813226,825.65028498,273.7287705530822,0.0,0
L130,1326.57776,942.33806,725.0905994399999,482.79974403356164,0.0,0
L131,1493.89381,1029.526146,859.5638875299999,359.5129866469178,0.0,0
L132,1326.57776,1051.748731,743.9957483299997,370.09711063675803,0.0,0
L133,1207.06625,2553.987542,1207.06625,790.4749960863014,19161.32977,2579
L134,1326.57776,720.742578,686.94937333,341.28825682442925,0.0,0
L135,1207.06625,763.358395,660.96871357,338.48840527557076,0.0,0
L136,1326.57776,1240.797915,1062.6662470899998,484.6605284993151,0.0,0
L137,1326.57776,910.837168,815.0459492599998,402.24013257100455,0.0,0
L138,1326.57776,910.837168,815.0459492599998,402.24013257100455,0.0,0
L139,1326.57776,483.221438,432.4018490699999,213.39824745593606,0.0,0
L14,1493.89381,1055.040709,1029.89009228,341.44062431940637,0.0,0
L140,1326.57776,987.230844,784.9417940699999,300.6999269679224,0.0,0
L141,1326.57776,826.530844,637.7140215199998,280.4109755672375,0.0,0
L142,1207.06625,136.68,117.2041,55.78553881278539,0.0,0
L143,1207.06625,1147.171557,945.20708818,610.783548384589,0.0,0
L144,1326.57776,935.258057,793.450882,194.0919085694064,0.0,0
L145,1326.57776,1206.586058,1082.74203183,283.24765745605026,0.0,0
L146,1326.57776,600.086913,363.63144895,107.85680202157535,0.0,0
L147,1326.57776,1373.72,1314.8569,976.2139492186074,120.48671999999999,107
L148,1207.06625,120.362164,114.61229274,71.89992034474885,0.0,0
L149,1207.06625,213.347836,203.15590726,127.44613330821917,0.0,0
L15,1326.57776,1264.720436,1207.3430212499995,364.92926407808216,0.0,0
L150,1326.57776,863.052369,792.4807338199997,230.09477833789956,0.0,0
L151,1207.06625,1207.06625,1108.3646625699996,321.81087878915525,0.0,19
L152,1326.57776,1326.57776,1326.57776,649.382222994863,0.0,1143
L153,1326.57776,889.999302,683.96064509,335.298724646347,0.0,0
L154,1326.57776,889.999302,683.96064509,335.298724646347,0.0,0
L155,1326.57776,889.999302,683.96064509,335.298724646347,0.0,0
L156,1326.57776,685.32012,564.21647444,313.31175063356164,0.0,0
L157,1326.57776,685.32012,564.21647444,313.31175063356164,0.0,0
L158,1326.57776,1252.47,1219.2861,944.1961181791096,0.0,0
L159,1326.57776,1326.57776,1326.57776,467.74965784212327,0.0,488
L16,1207.06625,415.087733,396.2561711499999,119.7716559035388,0.0,0
L160,1326.57776,556.646402,337.39930524,96.9588208410959,0.0,0
L161,1326.57776,556.646402,337.39930524,96.9588208410959,0.0,0
L162,1207.06625,1531.86345,1043.3401490299998,503.7435032030822,957.954419,9
L163,1326.57776,714.016702,588.0126378999998,207.09047258607308,0.0,0
L164,1326.57776,714.016702,588.0126378999998,207.09047258607308,0.0,0
L165,1207.06625,941.760013,711.5935017899999,364.4960774876712,0.0,0
L166,1326.57776,1326.57776,1326.57776,476.84438534988584,0.0,118
L167,1326.57776,981.804502,815.0915769599999,334.32893214018264,0.0,0
L168,1207.06625,279.377248,214.81198352999996,119.71966281084477,0.0,0
L169,1493.89381,1031.837663,914.5608590599996,420.3400231652968,0.0,0
L17,1326.57776,754.132251,595.44421156,374.4340291211187,0.0,0
L170,1326.57776,656.187359,573.60279925,159.12565491952054,0.0,0
L171,1326.57776,590.568623,516.24251942,143.21308942054796,0.0,0
L172,1207.06625,1041.178155,806.3898760599999,272.8857843613014,0.0,0
L173,855.10483,710.685563,610.82886486,390.11314605627854,0.0,0
L174,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L175,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L176,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L177,1326.57776,34.1675,31.379099999999998,19.8579200913242,0.0,0
L178,919.64102,753.419523,630.87663128,173.3161404063927,0.0,0
L179,1326.57776,693.966224,619.6788978199999,263.2690741082192,0.0,0
L18,1326.57776,730.916261,553.0162288299998,353.84457531974886,0.0,0
L180,1326.57776,693.966224,619.6788978199999,263.2690741082192,0.0,0
L181,681.21557,467.648509,410.96688358999967,138.39946552557078,0.0,0
L182,681.21557,467.648509,410.96688358999967,138.39946552557078,0.0,0
L183,598.15507,598.15507,525.6553158999996,177.0225721776256,0.0,19
L184,681.21557,681.21557,606.34636916,140.21848077557075,0.0,50
L185,681.21557,681.21557,606.34636916,140.21848077557075,0.0,50
L186,1326.57776,455.640033,440.62148758,142.7945097768265,0.0,0
L187,681.21557,682.248778,681.21557,394.6875165155251,1.066973,1396
L188,1207.06625,2114.847542,1207.06625,577.9206445166667,7342.294689,304
L189,1207.06625,1207.06625,1207.06625,482.8565335203196,0.0,293
L19,1326.57776,730.916261,553.0162288299998,353.84457531974886,0.0,0
L190,1207.06625,894.338504,711.45109744,263.3998320865297,0.0,0
L191,1326.57776,1326.57776,1121.6802719599998,482.723065679452,0.0,11
L192,681.21557,681.21557,681.21557,637.8448431690639,0.0,6413
L193,1326.57776,1297.432096,1103.99857869,752.6758139543379,0.0,0
L194,1326.57776,1312.191466,1102.8778754999998,566.2842800259132,0.0,0
L195,1326.57776,642.391383,539.9206305099999,277.2279438811644,0.0,0
L196,1326.57776,1255.370839,1168.9048916899999,816.9887416295662,0.0,0
L197,1326.57776,517.390827,309.5611423499999,168.92128878812784,0.0,0
L198,1493.89381,1104.113247,660.6042090899998,360.4784286908676,0.0,0
L199,1326.57776,818.611923,533.6459651499997,345.72429578607307,0.0,0
L2,1207.06625,1207.06625,1101.72402907,442.41288514714614,0.0,39
L20,1326.57776,961.674435,693.4821656699997,418.93566685958905,0.0,0
L200,1326.57776,961.666747,626.9021552299997,406.1406260004566,0.0,0
L201,1326.57776,961.666747,626.9021552299997,406.1406260004566,0.0,0
L202,1493.89381,1147.545223,802.62046947,239.89615630936075,0.0,0
L203,1493.89381,1493.89381,1428.4171282599998,1005.6073750876714,0.0,61
L204,919.64102,273.234817,267.73130903,198.2819261125571,0.0,0
L205,681.21557,681.21557,667.4944964,494.34671989988584,0.0,53
L206,681.21557,681.21557,667.4944964,494.34671989988584,0.0,53
L207,681.21557,681.21557,667.4944964,494.34671989988584,0.0,53
L208,1326.57776,810.21891,494.30902985999995,255.62861960536526,0.0,0
L209,1326.57776,810.21891,494.30902985999995,255.62861960536526,0.0,0
L21,1326.57776,749.395144,537.1822481699999,343.7392455743151,0.0,0
L210,1326.57776,798.386739,713.0075564099999,316.2369008351598,0.0,0
L211,1326.57776,1087.772201,971.4462435699999,430.8610009353881,0.0,0
L212,1326.57776,1087.772201,971.4462435699999,430.8610009353881,0.0,0
L213,1326.57776,1322.996793,807.1513182799999,417.4129233012557,0.0,3
L214,1326.57776,1322.996793,807.1513182799999,417.4129233012557,0.0,3
L215,1326.57776,716.279755,543.62999286,187.6107017826484,0.0,0
L216,1207.06625,591.847641,496.4064504699998,180.16343732111872,0.0,0
L217,1326.57776,862.930902,649.7336868599999,324.72123041621,0.0,0
L218,1326.57776,886.654088,667.5957809699999,333.6482745537671,0.0,0
L219,1326.57776,886.654088,667.5957809699999,333.6482745537671,0.0,0
L22,1326.57776,565.891832,405.6432025799999,259.5683103946347,0.0,0
L220,1326.57776,886.654088,667.5957809699999,333.6482745537671,0.0,0
L221,1326.57776,581.351082,580.40675544,195.70255551061643,0.0,0
L222,1326.57776,1098.03811,977.6982977399998,483.1440068114156,0.0,0
L223,1326.57776,835.366499,544.9381131399999,166.33931547077626,0.0,0
L224,1326.57776,943.162807,615.2573275499999,187.8038631407534,0.0,0
L225,1326.57776,1153.329664,1072.9946282,627.0770372005708,0.0,0
L226,1326.57776,601.750209,462.38727750999954,314.0227733920091,0.0,0
L227,1326.57776,601.750209,462.38727750999954,314.0227733920091,0.0,0
L228,1326.57776,613.443762,471.37265056999956,320.12504260114156,0.0,0
L229,1326.57776,613.443762,471.37265056999956,320.12504260114156,0.0,0
L23,1326.57776,565.891832,405.6432025799999,259.5683103946347,0.0,0
L230,1326.57776,613.443762,471.37265056999956,320.12504260114156,0.0,0
L231,752.32491,701.188892,596.7722421399999,414.30944998904107,0.0,0
L232,752.32491,701.188892,596.7722421399999,414.30944998904107,0.0,0
L233,752.32491,701.188892,596.7722421399999,414.30944998904107,0.0,0
L234,752.32491,701.188892,596.7722421399999,414.30944998904107,0.0,0
L235,1326.57776,353.426127,328.26853438,191.57761822009132,0.0,0
