Line,cont_rating,max_abs_flow,p99_abs_flow,mean_abs_flow,sum_violation,hours_ge_99pct
L1,1207.06625,1207.06625,850.1331561699998,326.8059875537671,0.0,12
L10,1207.06625,652.02,558.0846999999998,241.03583447488586,0.0,0
L100,1493.89381,511.977147,279.13120652999993,65.74631084143836,0.0,0
L101,1326.57776,1294.235361,1000.90257716,628.9516202995434,0.0,0
L102,1326.57776,917.788808,779.5294907199998,325.3657554035388,0.0,0
L103,1326.57776,816.343466,591.50272744,396.12729353059365,0.0,0
L104,1207.06625,878.843675,652.9067007199998,213.83704885570776,0.0,0
L105,1326.57776,1326.57776,768.73197782,273.1443687923516,0.0,9
L106,1326.57776,1326.57776,768.73197782,273.1443687923516,0.0,9
L107,1326.57776,668.54185,463.72675055,169.69480376963472,0.0,0
L108,1326.57776,668.54185,463.72675055,169.69480376963472,0.0,0
L109,1326.57776,1272.624059,884.7559810399999,325.71146778436076,0.0,0
L11,1207.06625,598.838874,515.5024544,254.3731840252283,0.0,0
L110,1207.06625,629.351683,393.24181790999995,121.48345384189498,0.0,0
L111,1326.57776,585.540504,478.4858449799999,208.77899967739725,0.0,0
L112,1493.89381,1124.791134,765.492102,532.4403044469178,0.0,0
L113,1207.06625,1017.374503,874.02482777,227.61975014657534,0.0,0
L114,1207.06625,1207.06625,884.47362374,296.60050463984015,0.0,7
L115,1207.06625,1111.512051,629.7339480999998,232.5307451175799,0.0,0
L116,1326.57776,825.420479,714.9871936,165.62901503972603,0.0,0
L117,1326.57776,825.420479,714.9871936,165.62901503972603,0.0,0
L118,1326.57776,1308.177272,970.59328892,441.4849849378995,0.0,0
L119,1493.89381,1270.563701,865.10720118,299.214851639726,0.0,0
L12,1207.06625,572.860322,376.38464996,108.02612432796803,0.0,0
L120,1326.57776,813.45888,722.8803652199999,187.5713967877854,0.0,0
L121,1326.57776,813.45888,722.8803652199999,187.5713967877854,0.0,0
L122,1326.57776,1326.57776,1186.13318869,319.94427612716896,0.0,32
L123,1326.57776,820.567657,651.8458094299999,426.0512401953197,0.0,0
L124,1326.57776,820.567657,651.8458094299999,426.0512401953197,0.0,0
