ruc_date,final_gap_pct,sol_count,status,solve_time_s,ruc_cost
start_date,1.5457,6,TIME_LIMIT,372.2973530292511,15151685.57
2019-01-02,1.8781,10,TIME_LIMIT,254.4699625968933,29878779.1
2019-01-03,1.5334,5,TIME_LIMIT,373.94714546203613,26353528.7
2019-01-04,2.5223,10,TIME_LIMIT,131.1614637374878,20983447.82
2019-01-05,0.8943,10,OPTIMAL,248.68098330497742,14636772.89
2019-01-06,0.998,5,OPTIMAL,230.26907300949097,8242172.24
2019-01-07,1.9943,10,TIME_LIMIT,371.00500893592834,9326792.11
2019-01-08,0.9711,10,OPTIMAL,213.7007782459259,10877837.22
2019-01-09,3.5351,10,TIME_LIMIT,130.0918323993683,13553834.26
2019-01-10,1.39,10,TIME_LIMIT,371.21636033058167,14110907.31
2019-01-11,1.3951,10,TIME_LIMIT,371.7908082008362,12314592.99
2019-01-12,1.5028,10,TIME_LIMIT,250.72392868995667,12233025.07
2019-01-13,1.4884,8,TIME_LIMIT,250.07608556747437,18277570.24
2019-01-14,1.0592,10,TIME_LIMIT,251.24523043632507,22341496.9
2019-01-15,0.9568,8,OPTIMAL,204.7237958908081,19091871.81
2019-01-16,2.6531,10,TIME_LIMIT,130.6973910331726,14269962.83
2019-01-17,0.9005,9,OPTIMAL,181.5174171924591,12541617.15
2019-01-18,2.9032,10,TIME_LIMIT,251.71347451210022,10517465.84
2019-01-19,1.2517,10,TIME_LIMIT,250.84515976905823,15645712.25
2019-01-20,0.9721,10,TIME_LIMIT,131.8099024295807,21528762.12
2019-01-21,0.9911,10,OPTIMAL,360.0027275085449,14570509.45
2019-01-22,1.4173,10,TIME_LIMIT,132.42511892318726,10014314.44
2019-01-23,0.9987,3,OPTIMAL,142.117045879364,25674916.43
2019-01-24,0.9999,6,OPTIMAL,141.0178611278534,24970792.92
2019-01-25,1.1818,10,TIME_LIMIT,249.20489192008972,21541676.63
2019-01-26,3.1091,10,TIME_LIMIT,133.00683450698853,16761589.79
2019-01-27,0.8664,10,OPTIMAL,369.874365568161,13568768.58
2019-01-28,1.5897,10,TIME_LIMIT,250.34671592712402,12928374.74
2019-01-29,0.9931,10,OPTIMAL,125.09642720222473,22413109.64
2019-01-30,0.8532,7,OPTIMAL,156.9600648880005,19425696.16
2019-01-31,0.9968,10,OPTIMAL,131.0675983428955,15460633.03
2019-02-01,1.2698,10,TIME_LIMIT,130.8480348587036,11661679.98
2019-02-02,0.9988,4,OPTIMAL,151.849853515625,8696282.65
2019-02-03,0.8493,2,OPTIMAL,54.85761547088623,6456302.11
2019-02-04,2.628,10,TIME_LIMIT,249.98076367378235,10488933.92
2019-02-05,1.0789,10,TIME_LIMIT,130.10544443130493,9991564.19
2019-02-06,1.7994,8,TIME_LIMIT,370.4668290615082,9247630.87
2019-02-07,1.5899,10,TIME_LIMIT,250.99344754219055,11071147.06
2019-02-08,0.9999,2,OPTIMAL,61.72919249534607,91430808.9
2019-02-09,0.9997,2,OPTIMAL,62.01368999481201,81902139.71
2019-02-10,0.9468,10,OPTIMAL,187.93402242660522,29344391.48
2019-02-11,1.0799,5,TIME_LIMIT,367.9467885494232,13201771.3
2019-02-12,1.4515,10,TIME_LIMIT,371.5001883506775,13644542.69
2019-02-13,0.9842,8,OPTIMAL,247.01629209518433,14328763.39
2019-02-14,1.5347,10,TIME_LIMIT,249.90772986412048,10632909.14
2019-02-15,0.894,10,OPTIMAL,108.14841866493225,10357522.81
2019-02-16,1.2562,10,TIME_LIMIT,129.89304780960083,14602367.04
2019-02-17,3.2408,10,TIME_LIMIT,130.0033721923828,11475117.75
2019-02-18,0.9977,10,OPTIMAL,231.37545609474182,14690499.9
2019-02-19,0.7837,10,OPTIMAL,231.13580060005188,23701175.67
2019-02-20,0.9409,6,OPTIMAL,227.92266821861267,18482468.73
2019-02-21,1.3763,10,TIME_LIMIT,370.69126987457275,14546753.01
2019-02-22,3.9335,10,TIME_LIMIT,491.59535002708435,14426300.89
2019-02-23,0.8051,6,OPTIMAL,210.25214672088623,9552525.41
2019-02-24,5.985,10,TIME_LIMIT,131.53789949417114,12007966.17
2019-02-25,2.9535,10,TIME_LIMIT,371.1571319103241,13265972.02
2019-02-26,3.0136,10,TIME_LIMIT,489.33572602272034,10614902.02
2019-02-27,0.9873,10,OPTIMAL,220.50203251838684,11691895.41
2019-02-28,2.5467,10,TIME_LIMIT,130.6512062549591,22893944.92
2019-03-01,0.9824,4,OPTIMAL,199.69758939743042,19147575.45
2019-03-02,2.7258,10,TIME_LIMIT,130.96682119369507,13779725.06
2019-03-03,1.1268,10,TIME_LIMIT,248.81926131248474,16277047.43
2019-03-04,0.9295,2,OPTIMAL,118.27496004104614,94276183.72
2019-03-05,0.8253,3,OPTIMAL,311.5025894641876,103139782.96
2019-03-06,0.9657,5,OPTIMAL,413.1885848045349,35891931.19
2019-03-07,2.3406,10,TIME_LIMIT,250.26047730445862,11485191.22
2019-03-08,2.9365,10,TIME_LIMIT,369.1411306858063,8628674.07
2019-03-09,0.9361,10,OPTIMAL,131.491042137146,9521927.14
2019-03-10,0.8827,3,OPTIMAL,113.23889684677124,8486848.49
2019-03-11,1.587,10,TIME_LIMIT,851.11332654953,10299473.95
2019-03-12,2.3149,10,TIME_LIMIT,371.661922454834,10273004.96
2019-03-13,1.1114,10,TIME_LIMIT,252.0429995059967,9466957.96
2019-03-14,0.9801,3,OPTIMAL,244.94205784797668,8544298.76
2019-03-15,2.8468,10,TIME_LIMIT,129.3709774017334,11353968.24
2019-03-16,1.7396,10,TIME_LIMIT,128.1360523700714,13209094.17
2019-03-17,3.326,10,TIME_LIMIT,129.6644582748413,12422133.53
2019-03-18,1.0997,10,TIME_LIMIT,370.0331554412842,13109459.45
2019-03-19,0.9992,10,OPTIMAL,225.63037252426147,10538443.63
2019-03-20,0.9943,10,OPTIMAL,241.33834624290466,12470332.52
2019-03-21,0.9772,10,OPTIMAL,168.4609088897705,12218511.15
2019-03-22,1.7923,10,TIME_LIMIT,249.75200724601746,8484004.88
2019-03-23,0.8537,9,OPTIMAL,61.15147829055786,6376209.33
2019-03-24,0.9257,6,OPTIMAL,69.1071925163269,8281927.72
2019-03-25,0.9967,9,OPTIMAL,159.5339171886444,10060017.81
2019-03-26,1.5898,10,TIME_LIMIT,250.04780793190002,8794194.05
