Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,255325.421629,34.912745,10.228658,7034612.503223,3057491.284,0.0,0.0,0.0,39688.368371,64,4066.62,50806.408169,3030677.062825,0.0,19294657.060383,0.0,22325334.123208,0.0,656273.845633,22981607.968841,23.292568
2019-01-02,1136655.54,130939.9,129506.392551,12.85871,17.420898,15272012.776931,4529547.969664,0.0,0.0,0.0,1433.507449,31,6691.41,52474.311486,3699384.159593,0.0,46847540.135564,0.0,50546924.295157,0.0,1013222.938678,51560147.233834,45.361277
2019-01-03,1100872.77,151029.29,137229.907397,14.240743,16.566028,14168396.473632,4068692.614302,0.0,0.0,0.0,13799.382603,39,7816.74,49755.942486,2594236.316274,0.0,32780797.619332,0.0,35375033.935606,0.0,858887.269146,36233921.204753,32.913814
2019-01-04,1013727.34,139993.84,130993.878845,14.839573,13.038876,9766657.98767,3451206.866709,0.0,0.0,0.0,8999.961155,44,7337.07,48205.397571,2566052.057333,0.0,23305499.889896,0.0,25871551.947228,0.0,779415.771117,26650967.718345,26.290075
2019-01-05,903816.2,156305.99,145309.294752,19.15728,10.68093,7059752.674826,2593844.749543,0.0,0.0,0.0,10996.695248,55,5008.83,36230.233031,2273677.406317,0.0,16918495.176298,0.0,19192172.582616,0.0,314039.559812,19506212.142428,21.582056
2019-01-06,837425.54,299729.54,260598.152014,45.17784,7.037839,4085796.240195,1807869.930258,0.0,0.0,0.0,39131.387986,51,3654.03,36383.049016,2342787.860105,0.0,10161867.491318,0.0,12504655.351422,0.0,255301.305062,12759956.656484,15.237124
2019-01-07,835476.71,274965.24,233627.172472,38.818203,7.604646,4455785.875258,1897719.136684,0.0,0.0,0.0,41338.067528,58,6460.71,40965.530666,2241194.203332,0.0,11536769.840973,0.0,13777964.044304,0.0,134381.96296,13912346.007264,16.651985
2019-01-08,854810.49,179507.09,158365.509049,22.739127,9.310205,5529364.896405,2429095.904003,0.0,0.0,0.0,21141.580951,41,5474.46,46538.939719,2344078.204421,0.0,14662913.614133,0.0,17006991.818554,0.0,221798.47858,17228790.297134,20.155099
2019-01-09,887344.94,198454.88,190260.97344,27.293839,9.949743,6215200.78747,2613653.264472,0.0,0.0,0.0,8193.90656,42,6113.88,40997.80032,2770892.255858,0.0,17023209.33438,0.0,19794101.590239,0.0,469325.025389,20263426.615628,22.83602
2019-01-10,933598.34,217570.5,191890.527479,25.871445,10.672466,7065358.005129,2898438.693948,0.0,0.0,0.0,25679.972521,49,5389.65,49108.870072,2521704.145855,0.0,19344886.383976,0.0,21866590.529831,0.0,678294.305949,22544884.83578,24.148377
2019-01-11,918205.77,266624.32,245002.548988,36.39355,9.115837,5918438.760297,2451774.973831,0.0,0.0,0.0,21621.771012,52,4772.67,37983.672846,2810119.162966,0.0,15191730.767958,0.0,18001849.930924,0.0,94047.430442,18095897.361366,19.707889
2019-01-12,882997.25,253466.77,210828.81865,31.365475,9.386702,5743991.5793,2544440.764933,0.0,0.0,0.0,42637.95135,41,6297.21,52731.002432,2462092.419199,0.0,15395023.134166,0.0,17857115.553365,0.0,554176.311946,18411291.865311,20.850905
2019-01-13,968302.49,140864.43,136882.462309,16.463696,12.552755,8731505.816997,3423357.806161,0.0,0.0,0.0,3981.967691,31,5210.73,33036.364709,2727187.963574,0.0,23706575.661886,0.0,26433763.62546,0.0,476831.949158,26910595.574618,27.791517
2019-01-14,1048428.58,121728.56,119006.551598,12.804361,14.214304,10994699.78448,3907982.853908,0.0,0.0,0.0,2722.008402,45,7858.83,47135.783964,2666410.97529,0.0,31027319.22436,0.0,33693730.19965,0.0,816644.762173,34510374.961823,32.916286
2019-01-15,1016539.15,147080.71,135667.764989,15.401541,12.848923,9292873.19643,3768559.877615,0.0,0.0,0.0,11412.945011,43,6190.68,41550.185375,2513910.569339,0.0,23369343.207177,0.0,25883253.776516,0.0,728676.199881,26611929.976397,26.178952
2019-01-16,934076.17,215691.01,190949.341408,25.695391,10.237195,6774155.324486,2788164.492597,0.0,0.0,0.0,24741.668592,49,6110.55,43726.538737,2589624.153114,0.0,17526681.613091,0.0,20116305.766205,0.0,468865.749487,20585171.515692,22.038001
2019-01-17,868965.08,154901.7,148662.918224,20.638966,10.095354,6332512.869754,2439997.173707,0.0,0.0,0.0,6238.781776,41,5836.56,41279.087437,2354863.914696,0.0,15935065.385144,0.0,18289929.29984,0.0,521561.706734,18811491.006574,21.648155
2019-01-18,885312.54,320373.83,261495.315252,41.918579,8.079501,4936179.478073,2216703.810543,0.0,0.0,0.0,58878.514748,47,3868.62,37748.127323,2321556.887966,0.0,12818783.745783,0.0,15140340.633749,0.0,401441.666106,15541782.299855,17.555136
